Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county ,
1896,2190,-98.5898,28.7677,-98.5898.28.7677,2190,1.9182,52,ATASCOSA,1
1897,2191,-98.5798,28.7677,-98.5798.28.7677,2191,2.0774,52,ATASCOSA,1
1898,2192,-98.5698,28.7677,-98.5698.28.7677,2192,1.6532,52,ATASCOSA,1
1899,2193,-98.5598,28.7677,-98.5598.28.7677,2193,1.9774,52,ATASCOSA,1
1900,2194,-98.5498,28.7677,-98.5498.28.7677,2194,1.6462,52,ATASCOSA,1
1901,2195,-98.5398,28.7677,-98.5398.28.7677,2195,1.6532,52,ATASCOSA,1
1902,2196,-98.5298,28.7677,-98.5298.28.7677,2196,1.6532,52,ATASCOSA,1
1903,2197,-98.5198,28.7677,-98.5198.28.7677,2197,9.3998,52,ATASCOSA,1
1904,2198,-98.5098,28.7677,-98.5098.28.7677,2198,9.5476,52,ATASCOSA,1
1905,2199,-98.4998,28.7677,-98.4998.28.7677,2199,10.0484,81,ATASCOSA,1
1906,2200,-98.4898,28.7677,-98.4898.28.7677,2200,10.9802,52,ATASCOSA,1
1907,2201,-98.4798,28.7677,-98.4798.28.7677,2201,10.3658,52,ATASCOSA,1
1908,2202,-98.4698,28.7677,-98.4698.28.7677,2202,10.9802,52,ATASCOSA,1
1909,2203,-98.4598,28.7677,-98.4598.28.7677,2203,10.9802,52,ATASCOSA,1
1910,2204,-98.4498,28.7677,-98.4498.28.7677,2204,9.4886,52,ATASCOSA,1
1911,2205,-98.4398,28.7677,-98.4398.28.7677,2205,10.3556,52,ATASCOSA,1
1912,2206,-98.4298,28.7677,-98.4298.28.7677,2206,9.4886,52,ATASCOSA,1
1913,2207,-98.4198,28.7677,-98.4198.28.7677,2207,10.3658,52,ATASCOSA,1
1914,2208,-98.4098,28.7677,-98.4098.28.7677,2208,10.168,52,ATASCOSA,1
1915,2210,-98.3898,28.7677,-98.3898.28.7677,2210,10.9802,52,ATASCOSA,1
1916,2211,-98.3798,28.7677,-98.3798.28.7677,2211,10.2874,52,ATASCOSA,1
1917,2212,-98.3698,28.7677,-98.3698.28.7677,2212,10.6136,52,ATASCOSA,1
1918,2213,-98.3598,28.7677,-98.3598.28.7677,2213,10.9064,71,ATASCOSA,1
1919,2214,-98.3498,28.7677,-98.3498.28.7677,2214,8.727,31,ATASCOSA,1
1920,2215,-98.3398,28.7677,-98.3398.28.7677,2215,6.9204,52,ATASCOSA,1
1921,2216,-98.3298,28.7677,-98.3298.28.7677,2216,11.0818,52,ATASCOSA,1
1922,2217,-98.3198,28.7677,-98.3198.28.7677,2217,10.8726,52,ATASCOSA,1
1923,2218,-98.3098,28.7677,-98.3098.28.7677,2218,10.8726,52,ATASCOSA,1
1924,2219,-98.2998,28.7677,-98.2998.28.7677,2219,10.8334,81,ATASCOSA,1
1925,2221,-98.2798,28.7677,-98.2798.28.7677,2221,11.13,52,ATASCOSA,1
1926,2222,-98.2698,28.7677,-98.2698.28.7677,2222,11.0548,52,ATASCOSA,1
1927,2223,-98.2598,28.7677,-98.2598.28.7677,2223,11.6848,71,ATASCOSA,1
1928,2224,-98.2498,28.7677,-98.2498.28.7677,2224,11.0694,52,ATASCOSA,1
1929,2225,-98.2398,28.7677,-98.2398.28.7677,2225,11.3466,52,ATASCOSA,1
1930,2226,-98.2298,28.7677,-98.2298.28.7677,2226,11.3466,52,ATASCOSA,1
1931,2227,-98.2198,28.7677,-98.2198.28.7677,2227,10.1994,52,ATASCOSA,1
1932,2228,-98.2098,28.7677,-98.2098.28.7677,2228,11.9098,52,ATASCOSA,1
1933,2229,-98.1998,28.7677,-98.1998.28.7677,2229,10.9968,71,ATASCOSA,1
1934,2230,-98.1898,28.7677,-98.1898.28.7677,2230,11.0694,82,ATASCOSA,1
1935,2231,-98.1798,28.7677,-98.1798.28.7677,2231,10.7758,52,ATASCOSA,1
1936,2232,-98.1698,28.7677,-98.1698.28.7677,2232,11.0694,52,ATASCOSA,1
1937,2233,-98.1598,28.7677,-98.1598.28.7677,2233,10.7758,81,ATASCOSA,1
1938,2234,-98.1498,28.7677,-98.1498.28.7677,2234,11.0694,52,ATASCOSA,1
1939,2235,-98.1398,28.7677,-98.1398.28.7677,2235,11.0694,82,ATASCOSA,1
1940,2236,-98.1298,28.7677,-98.1298.28.7677,2236,11.0694,52,ATASCOSA,1
1941,2238,-98.7898,28.7577,-98.7898.28.7577,2238,1.5374,52,ATASCOSA,1
1942,2239,-98.7798,28.7577,-98.7798.28.7577,2239,1.5374,52,ATASCOSA,1
1943,2240,-98.7698,28.7577,-98.7698.28.7577,2240,1.5374,52,ATASCOSA,1
1944,2241,-98.7598,28.7577,-98.7598.28.7577,2241,1.5374,52,ATASCOSA,1
1945,2242,-98.7498,28.7577,-98.7498.28.7577,2242,1.8608,52,ATASCOSA,1
1946,2243,-98.7398,28.7577,-98.7398.28.7577,2243,1.8608,52,ATASCOSA,1
1947,2244,-98.7298,28.7577,-98.7298.28.7577,2244,1.8366,81,ATASCOSA,1
1948,2245,-98.7198,28.7577,-98.7198.28.7577,2245,1.8366,52,ATASCOSA,1
1949,2246,-98.7098,28.7577,-98.7098.28.7577,2246,2.0098,52,ATASCOSA,1
1950,2247,-98.6998,28.7577,-98.6998.28.7577,2247,1.604,81,ATASCOSA,1
1951,2248,-98.6898,28.7577,-98.6898.28.7577,2248,1.605,81,ATASCOSA,1
1952,2249,-98.6798,28.7577,-98.6798.28.7577,2249,1.8608,52,ATASCOSA,1
1953,2250,-98.6698,28.7577,-98.6698.28.7577,2250,1.8182,31,ATASCOSA,1
1954,2251,-98.6598,28.7577,-98.6598.28.7577,2251,1.605,52,ATASCOSA,1
1955,2252,-98.6498,28.7577,-98.6498.28.7577,2252,1.8366,81,ATASCOSA,1
1956,2253,-98.6398,28.7577,-98.6398.28.7577,2253,1.8614,52,ATASCOSA,1
1957,2254,-98.6298,28.7577,-98.6298.28.7577,2254,1.9168,52,ATASCOSA,1
1958,2255,-98.6198,28.7577,-98.6198.28.7577,2255,1.6532,52,ATASCOSA,1
1959,2256,-98.6098,28.7577,-98.6098.28.7577,2256,1.9206,52,ATASCOSA,1
1960,2257,-98.5998,28.7577,-98.5998.28.7577,2257,1.9182,71,ATASCOSA,1
1961,2258,-98.5898,28.7577,-98.5898.28.7577,2258,1.9774,52,ATASCOSA,1
1962,2259,-98.5798,28.7577,-98.5798.28.7577,2259,1.9774,52,ATASCOSA,1
1963,2260,-98.5698,28.7577,-98.5698.28.7577,2260,1.9276,52,ATASCOSA,1
1964,2261,-98.5598,28.7577,-98.5598.28.7577,2261,1.8912,52,ATASCOSA,1
1965,2262,-98.5498,28.7577,-98.5498.28.7577,2262,1.6532,52,ATASCOSA,1
1966,2263,-98.5398,28.7577,-98.5398.28.7577,2263,1.9276,81,ATASCOSA,1
1967,2264,-98.5298,28.7577,-98.5298.28.7577,2264,1.9276,52,ATASCOSA,1
1968,2265,-98.5198,28.7577,-98.5198.28.7577,2265,2.0486,52,ATASCOSA,1
1969,2266,-98.5098,28.7577,-98.5098.28.7577,2266,9.9628,52,ATASCOSA,1
1970,2267,-98.4998,28.7577,-98.4998.28.7577,2267,10.5208,52,ATASCOSA,1
1971,2268,-98.4898,28.7577,-98.4898.28.7577,2268,9.5584,52,ATASCOSA,1
1972,2269,-98.4798,28.7577,-98.4798.28.7577,2269,9.5584,90,ATASCOSA,1
1973,2270,-98.4698,28.7577,-98.4698.28.7577,2270,10.093,52,ATASCOSA,1
1974,2271,-98.4598,28.7577,-98.4598.28.7577,2271,10.98,52,ATASCOSA,1
1975,2272,-98.4498,28.7577,-98.4498.28.7577,2272,9.5584,52,ATASCOSA,1
1976,2273,-98.4398,28.7577,-98.4398.28.7577,2273,10.0008,52,ATASCOSA,1
1977,2274,-98.4298,28.7577,-98.4298.28.7577,2274,9.8696,52,ATASCOSA,1
1978,2275,-98.4198,28.7577,-98.4198.28.7577,2275,10.0478,52,ATASCOSA,1
1979,2276,-98.4098,28.7577,-98.4098.28.7577,2276,10.0478,52,ATASCOSA,1
1980,2277,-98.3998,28.7577,-98.3998.28.7577,2277,10.1676,52,ATASCOSA,1
1981,2278,-98.3898,28.7577,-98.3898.28.7577,2278,10.0008,52,ATASCOSA,1
1982,2280,-98.3698,28.7577,-98.3698.28.7577,2280,10.8722,52,ATASCOSA,1
1983,2281,-98.3598,28.7577,-98.3598.28.7577,2281,10.6136,31,ATASCOSA,1
1984,2282,-98.3498,28.7577,-98.3498.28.7577,2282,10.6136,52,ATASCOSA,1
1985,2283,-98.3398,28.7577,-98.3398.28.7577,2283,10.6136,52,ATASCOSA,1
1986,2284,-98.3298,28.7577,-98.3298.28.7577,2284,10.9068,52,ATASCOSA,1
1987,2285,-98.3198,28.7577,-98.3198.28.7577,2285,11.1626,52,ATASCOSA,1
1988,2286,-98.3098,28.7577,-98.3098.28.7577,2286,10.456,71,ATASCOSA,1
1989,2288,-98.2898,28.7577,-98.2898.28.7577,2288,11.1296,52,ATASCOSA,1
1990,2289,-98.2798,28.7577,-98.2798.28.7577,2289,10.0524,52,ATASCOSA,1
1991,2290,-98.2698,28.7577,-98.2698.28.7577,2290,11.6848,52,ATASCOSA,1
1992,2291,-98.2598,28.7577,-98.2598.28.7577,2291,8.7032,52,ATASCOSA,1
1993,2292,-98.2498,28.7577,-98.2498.28.7577,2292,10.6762,52,ATASCOSA,1
1994,2293,-98.2398,28.7577,-98.2398.28.7577,2293,10.7756,52,ATASCOSA,1
1995,2294,-98.2298,28.7577,-98.2298.28.7577,2294,6.9782,52,ATASCOSA,1
1996,2295,-98.2198,28.7577,-98.2198.28.7577,2295,11.91,52,ATASCOSA,1
1997,2296,-98.2098,28.7577,-98.2098.28.7577,2296,11.91,71,ATASCOSA,1
1998,2297,-98.1998,28.7577,-98.1998.28.7577,2297,10.7756,52,ATASCOSA,1
1999,2298,-98.1898,28.7577,-98.1898.28.7577,2298,10.7756,52,ATASCOSA,1
2000,2299,-98.1798,28.7577,-98.1798.28.7577,2299,8.8006,52,ATASCOSA,1
2001,2300,-98.1698,28.7577,-98.1698.28.7577,2300,10.7756,52,ATASCOSA,1
2002,2301,-98.1598,28.7577,-98.1598.28.7577,2301,11.0686,81,ATASCOSA,1
2003,2302,-98.1498,28.7577,-98.1498.28.7577,2302,11.0686,82,ATASCOSA,1
2004,2303,-98.1398,28.7577,-98.1398.28.7577,2303,11.0686,52,ATASCOSA,1
2005,2304,-98.7998,28.7477,-98.7998.28.7477,2304,1.9154,52,ATASCOSA,1
2006,2305,-98.7898,28.7477,-98.7898.28.7477,2305,2.0456,52,ATASCOSA,1
2007,2306,-98.7798,28.7477,-98.7798.28.7477,2306,2.2874,81,ATASCOSA,1
2008,2307,-98.7698,28.7477,-98.7698.28.7477,2307,1.9154,52,ATASCOSA,1
2009,2309,-98.7498,28.7477,-98.7498.28.7477,2309,2.3674,52,ATASCOSA,1
2010,2310,-98.7398,28.7477,-98.7398.28.7477,2310,2.1188,71,ATASCOSA,1
2011,2311,-98.7298,28.7477,-98.7298.28.7477,2311,1.9902,52,ATASCOSA,1
2012,2312,-98.7198,28.7477,-98.7198.28.7477,2312,2.3174,52,ATASCOSA,1
2013,2313,-98.7098,28.7477,-98.7098.28.7477,2313,2.3174,52,ATASCOSA,1
2014,2314,-98.6998,28.7477,-98.6998.28.7477,2314,2.05,52,ATASCOSA,1
2015,2315,-98.6898,28.7477,-98.6898.28.7477,2315,2.0468,52,ATASCOSA,1
2016,2316,-98.6798,28.7477,-98.6798.28.7477,2316,2.4428,82,ATASCOSA,1
2017,2317,-98.6698,28.7477,-98.6698.28.7477,2317,2.05,82,ATASCOSA,1
2018,2318,-98.6598,28.7477,-98.6598.28.7477,2318,2.3674,82,ATASCOSA,1
2019,2319,-98.6498,28.7477,-98.6498.28.7477,2319,2.3674,52,ATASCOSA,1
2020,2320,-98.6398,28.7477,-98.6398.28.7477,2320,2.5518,52,ATASCOSA,1
2021,2322,-98.6198,28.7477,-98.6198.28.7477,2322,2.292,52,ATASCOSA,1
2022,2323,-98.6098,28.7477,-98.6098.28.7477,2323,1.9898,52,ATASCOSA,1
2023,2324,-98.5998,28.7477,-98.5998.28.7477,2324,1.9898,81,ATASCOSA,1
2024,2325,-98.5898,28.7477,-98.5898.28.7477,2325,2.3628,52,ATASCOSA,1
2025,2326,-98.5798,28.7477,-98.5798.28.7477,2326,1.9898,52,ATASCOSA,1
2026,2327,-98.5698,28.7477,-98.5698.28.7477,2327,1.9898,52,ATASCOSA,1
2027,2328,-98.5598,28.7477,-98.5598.28.7477,2328,2.4346,52,ATASCOSA,1
2028,2329,-98.5498,28.7477,-98.5498.28.7477,2329,2.4412,52,ATASCOSA,1
2029,2330,-98.5398,28.7477,-98.5398.28.7477,2330,2.4346,81,ATASCOSA,1
2030,2331,-98.5298,28.7477,-98.5298.28.7477,2331,2.0558,52,ATASCOSA,1
2031,2332,-98.5198,28.7477,-98.5198.28.7477,2332,1.9898,52,ATASCOSA,1
2032,2333,-98.5098,28.7477,-98.5098.28.7477,2333,2.0558,52,ATASCOSA,1
2033,2334,-98.4998,28.7477,-98.4998.28.7477,2334,9.5566,52,ATASCOSA,1
2034,2335,-98.4898,28.7477,-98.4898.28.7477,2335,10.308,71,ATASCOSA,1
2035,2336,-98.4798,28.7477,-98.4798.28.7477,2336,10.308,52,ATASCOSA,1
2036,2337,-98.4698,28.7477,-98.4698.28.7477,2337,10.3524,52,ATASCOSA,1
2037,2338,-98.4598,28.7477,-98.4598.28.7477,2338,10.9604,52,ATASCOSA,1
2038,2339,-98.4498,28.7477,-98.4498.28.7477,2339,9.5566,52,ATASCOSA,1
2039,2340,-98.4398,28.7477,-98.4398.28.7477,2340,10.3524,52,ATASCOSA,1
2040,2341,-98.4298,28.7477,-98.4298.28.7477,2341,10.2676,52,ATASCOSA,1
2041,2342,-98.4198,28.7477,-98.4198.28.7477,2342,9.9996,52,ATASCOSA,1
2042,2343,-98.4098,28.7477,-98.4098.28.7477,2343,9.8992,71,ATASCOSA,1
2043,2344,-98.3998,28.7477,-98.3998.28.7477,2344,8.3336,52,ATASCOSA,1
2044,2345,-98.3898,28.7477,-98.3898.28.7477,2345,9.4908,52,ATASCOSA,1
2045,2346,-98.3798,28.7477,-98.3798.28.7477,2346,10.2676,71,ATASCOSA,1
2046,2347,-98.3698,28.7477,-98.3698.28.7477,2347,10.2574,71,ATASCOSA,1
2047,2348,-98.3598,28.7477,-98.3598.28.7477,2348,11.5038,52,ATASCOSA,1
2048,2349,-98.3498,28.7477,-98.3498.28.7477,2349,11.5038,52,ATASCOSA,1
2049,2350,-98.3398,28.7477,-98.3398.28.7477,2350,10.1828,52,ATASCOSA,1
2050,2351,-98.3298,28.7477,-98.3298.28.7477,2351,10.5156,52,ATASCOSA,1
2051,2352,-98.3198,28.7477,-98.3198.28.7477,2352,11.5038,52,ATASCOSA,1
2052,2354,-98.2998,28.7477,-98.2998.28.7477,2354,10.7166,52,ATASCOSA,1
2053,2355,-98.2898,28.7477,-98.2898.28.7477,2355,10.609,31,ATASCOSA,1
2054,2356,-98.2798,28.7477,-98.2798.28.7477,2356,11.4782,90,ATASCOSA,1
2055,2357,-98.2698,28.7477,-98.2698.28.7477,2357,10.9158,81,ATASCOSA,1
2056,2358,-98.2598,28.7477,-98.2598.28.7477,2358,9.9408,52,ATASCOSA,1
2057,2359,-98.2498,28.7477,-98.2498.28.7477,2359,7.2762,52,ATASCOSA,1
2058,2360,-98.2398,28.7477,-98.2398.28.7477,2360,7.0386,52,ATASCOSA,1
2059,2361,-98.2298,28.7477,-98.2298.28.7477,2361,7.0386,52,ATASCOSA,1
2060,2362,-98.2198,28.7477,-98.2198.28.7477,2362,11.3588,82,ATASCOSA,1
2061,2363,-98.2098,28.7477,-98.2098.28.7477,2363,11.2472,81,ATASCOSA,1
2062,2364,-98.1998,28.7477,-98.1998.28.7477,2364,10.8806,52,ATASCOSA,1
2063,2365,-98.1898,28.7477,-98.1898.28.7477,2365,10.9808,81,ATASCOSA,1
2064,2366,-98.1798,28.7477,-98.1798.28.7477,2366,11.2472,81,ATASCOSA,1
2065,2367,-98.1698,28.7477,-98.1698.28.7477,2367,11.2472,82,ATASCOSA,1
2066,2368,-98.1598,28.7477,-98.1598.28.7477,2368,12.0512,82,ATASCOSA,1
2067,2369,-98.7998,28.7377,-98.7998.28.7377,2369,2.546,31,ATASCOSA,1
2068,2370,-98.7898,28.7377,-98.7898.28.7377,2370,2.3212,52,ATASCOSA,1
2069,2371,-98.7798,28.7377,-98.7798.28.7377,2371,2.2874,81,ATASCOSA,1
2070,2372,-98.7698,28.7377,-98.7698.28.7377,2372,1.9152,81,ATASCOSA,1
2071,2373,-98.7598,28.7377,-98.7598.28.7377,2373,1.9152,81,ATASCOSA,1
2072,2375,-98.7398,28.7377,-98.7398.28.7377,2375,1.99,52,ATASCOSA,1
2073,2376,-98.7298,28.7377,-98.7298.28.7377,2376,2.0468,52,ATASCOSA,1
2074,2377,-98.7198,28.7377,-98.7198.28.7377,2377,2.1186,52,ATASCOSA,1
2075,2378,-98.7098,28.7377,-98.7098.28.7377,2378,2.471,81,ATASCOSA,1
2076,2379,-98.6998,28.7377,-98.6998.28.7377,2379,2.3674,52,ATASCOSA,1
2077,2380,-98.6898,28.7377,-98.6898.28.7377,2380,2.5968,52,ATASCOSA,1
2078,2381,-98.6798,28.7377,-98.6798.28.7377,2381,2.5968,52,ATASCOSA,1
2079,2382,-98.6698,28.7377,-98.6698.28.7377,2382,2.3674,52,ATASCOSA,1
2080,2383,-98.6598,28.7377,-98.6598.28.7377,2383,2.361,82,ATASCOSA,1
2081,2384,-98.6498,28.7377,-98.6498.28.7377,2384,2.3674,82,ATASCOSA,1
2082,2385,-98.6398,28.7377,-98.6398.28.7377,2385,2.3674,81,ATASCOSA,1
2083,2386,-98.6298,28.7377,-98.6298.28.7377,2386,2.5968,71,ATASCOSA,1
2084,2387,-98.6198,28.7377,-98.6198.28.7377,2387,2.2496,52,ATASCOSA,1
2085,2388,-98.6098,28.7377,-98.6098.28.7377,2388,1.9898,52,ATASCOSA,1
2086,2389,-98.5998,28.7377,-98.5998.28.7377,2389,2.3628,81,ATASCOSA,1
2087,2390,-98.5898,28.7377,-98.5898.28.7377,2390,2.3628,52,ATASCOSA,1
2088,2391,-98.5798,28.7377,-98.5798.28.7377,2391,1.9898,71,ATASCOSA,1
2089,2392,-98.5698,28.7377,-98.5698.28.7377,2392,2.3628,52,ATASCOSA,1
2090,2393,-98.5598,28.7377,-98.5598.28.7377,2393,2.0556,52,ATASCOSA,1
2091,2394,-98.5498,28.7377,-98.5498.28.7377,2394,2.4412,52,ATASCOSA,1
2092,2395,-98.5398,28.7377,-98.5398.28.7377,2395,2.4464,81,ATASCOSA,1
2093,2397,-98.5198,28.7377,-98.5198.28.7377,2397,2.0556,81,ATASCOSA,1
2094,2398,-98.5098,28.7377,-98.5098.28.7377,2398,2.0556,52,ATASCOSA,1
2095,2399,-98.4998,28.7377,-98.4998.28.7377,2399,9.5566,71,ATASCOSA,1
2096,2401,-98.4798,28.7377,-98.4798.28.7377,2401,9.5566,71,ATASCOSA,1
2097,2402,-98.4698,28.7377,-98.4698.28.7377,2402,10.3252,52,ATASCOSA,1
2098,2404,-98.4498,28.7377,-98.4498.28.7377,2404,10.308,52,ATASCOSA,1
2099,2405,-98.4398,28.7377,-98.4398.28.7377,2405,10.308,71,ATASCOSA,1
2100,2406,-98.4298,28.7377,-98.4298.28.7377,2406,10.255,52,ATASCOSA,1
2101,2407,-98.4198,28.7377,-98.4198.28.7377,2407,9.8992,71,ATASCOSA,1
2102,2408,-98.4098,28.7377,-98.4098.28.7377,2408,9.999,71,ATASCOSA,1
2103,2409,-98.3998,28.7377,-98.3998.28.7377,2409,10.255,71,ATASCOSA,1
2104,2410,-98.3898,28.7377,-98.3898.28.7377,2410,10.231,31,ATASCOSA,1
2105,2411,-98.3798,28.7377,-98.3798.28.7377,2411,10.2676,71,ATASCOSA,1
2106,2412,-98.3698,28.7377,-98.3698.28.7377,2412,10.5156,71,ATASCOSA,1
2107,2413,-98.3598,28.7377,-98.3598.28.7377,2413,11.5036,52,ATASCOSA,1
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,9.9714,52,ATASCOSA,1
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,10.5156,52,ATASCOSA,1
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,10.5156,52,ATASCOSA,1
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,10.5156,71,ATASCOSA,1
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,8.6676,52,ATASCOSA,1
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,11.0082,52,ATASCOSA,1
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,6.787,71,ATASCOSA,1
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,7.147,52,ATASCOSA,1
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,9.9412,52,ATASCOSA,1
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,7.276,81,ATASCOSA,1
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,10.7488,52,ATASCOSA,1
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,7.276,52,ATASCOSA,1
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,12.051,82,ATASCOSA,1
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,10.98,71,ATASCOSA,1
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,11.2468,71,ATASCOSA,1
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,11.2468,82,ATASCOSA,1
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,10.98,81,ATASCOSA,1
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,2.5458,81,ATASCOSA,1
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,2.5458,52,ATASCOSA,1
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,2.3516,82,ATASCOSA,1
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,1.9152,52,ATASCOSA,1
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,1.9902,52,ATASCOSA,1
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,1.9902,52,ATASCOSA,1
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,1.9902,52,ATASCOSA,1
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,1.9902,52,ATASCOSA,1
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,2.4428,52,ATASCOSA,1
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,2.0498,52,ATASCOSA,1
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,2.0468,52,ATASCOSA,1
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,2.5134,52,ATASCOSA,1
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,2.5032,52,ATASCOSA,1
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,2.4688,52,ATASCOSA,1
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,2.1186,52,ATASCOSA,1
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,2.292,52,ATASCOSA,1
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,2.292,81,ATASCOSA,1
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,1.9898,71,ATASCOSA,1
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,2.4464,81,ATASCOSA,1
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,2.4346,52,ATASCOSA,1
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,2.4346,52,ATASCOSA,1
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,2.3014,52,ATASCOSA,1
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,2.0556,52,ATASCOSA,1
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,2.0556,81,ATASCOSA,1
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,2.0556,71,ATASCOSA,1
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,9.5564,71,ATASCOSA,1
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,10.9602,52,ATASCOSA,1
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,10.9602,71,ATASCOSA,1
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,10.3248,71,ATASCOSA,1
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,10.146,52,ATASCOSA,1
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,9.5564,52,ATASCOSA,1
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,10.9602,81,ATASCOSA,1
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,10.352,71,ATASCOSA,1
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,9.8992,71,ATASCOSA,1
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,10.352,31,ATASCOSA,1
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,9.491,31,ATASCOSA,1
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,10.8428,52,ATASCOSA,1
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,10.7972,71,ATASCOSA,1
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,9.9706,52,ATASCOSA,1
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,10.605,52,ATASCOSA,1
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,11.054,52,ATASCOSA,1
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,11.4776,81,ATASCOSA,1
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,7.1468,52,ATASCOSA,1
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,10.8808,52,ATASCOSA,1
2169,2489,-98.2398,28.7277,-98.2398.28.7277,2489,11.2468,52,ATASCOSA,1
2170,2490,-98.2298,28.7277,-98.2298.28.7277,2490,11.2468,52,ATASCOSA,1
2171,2491,-98.2098,28.7277,-98.2098.28.7277,2491,8.9732,31,ATASCOSA,1
2172,2492,-98.1998,28.7277,-98.1998.28.7277,2492,11.2468,31,ATASCOSA,1
2173,2493,-98.1898,28.7277,-98.1898.28.7277,2493,11.2468,81,ATASCOSA,1
2174,2494,-98.1798,28.7277,-98.1798.28.7277,2494,11.2468,82,ATASCOSA,1
2175,2495,-98.7998,28.7177,-98.7998.28.7177,2495,2.2354,52,ATASCOSA,1
2176,2497,-98.7798,28.7177,-98.7798.28.7177,2497,1.9928,52,ATASCOSA,1
2177,2498,-98.7698,28.7177,-98.7698.28.7177,2498,2.321,82,ATASCOSA,1
2178,2499,-98.7598,28.7177,-98.7598.28.7177,2499,1.9858,81,ATASCOSA,1
2179,2500,-98.7498,28.7177,-98.7498.28.7177,2500,2.0468,52,ATASCOSA,1
2180,2501,-98.7398,28.7177,-98.7398.28.7177,2501,1.9902,71,ATASCOSA,1
2181,2502,-98.7298,28.7177,-98.7298.28.7177,2502,2.1186,52,ATASCOSA,1
2182,2503,-98.7198,28.7177,-98.7198.28.7177,2503,1.9902,52,ATASCOSA,1
2183,2505,-98.6998,28.7177,-98.6998.28.7177,2505,2.5032,52,ATASCOSA,1
2184,2506,-98.6898,28.7177,-98.6898.28.7177,2506,2.5032,81,ATASCOSA,1
2185,2507,-98.6798,28.7177,-98.6798.28.7177,2507,2.1186,81,ATASCOSA,1
2186,2508,-98.6698,28.7177,-98.6698.28.7177,2508,2.4312,90,ATASCOSA,1
