Index,RunID, LON, LAT,tag,coord_id,YIELD,land cover,check,check T3,county
2309,2641,-98.5498,28.6977,-98.5498.28.6977,2641,2.885,81,1,1,ATASCOSA
2310,2642,-98.5398,28.6977,-98.5398.28.6977,2642,2.8808,52,1,1,ATASCOSA
2311,2643,-98.5298,28.6977,-98.5298.28.6977,2643,2.8114,52,1,1,ATASCOSA
2312,2645,-98.5098,28.6977,-98.5098.28.6977,2645,3.0436,52,1,1,ATASCOSA
2313,2646,-98.4998,28.6977,-98.4998.28.6977,2646,2.8872,52,1,1,ATASCOSA
2314,2647,-98.4898,28.6977,-98.4898.28.6977,2647,2.837,52,1,1,ATASCOSA
2315,2648,-98.4798,28.6977,-98.4798.28.6977,2648,3.064,52,1,1,ATASCOSA
2316,2649,-98.4698,28.6977,-98.4698.28.6977,2649,10.9808,52,1,1,ATASCOSA
2317,2651,-98.4498,28.6977,-98.4498.28.6977,2651,10.0626,71,1,1,ATASCOSA
2318,2652,-98.4398,28.6977,-98.4398.28.6977,2652,10.0626,52,1,1,ATASCOSA
2319,2653,-98.4298,28.6977,-98.4298.28.6977,2653,10.0626,52,1,1,ATASCOSA
2320,2655,-98.4098,28.6977,-98.4098.28.6977,2655,10.0626,52,1,1,ATASCOSA
2321,2656,-98.3998,28.6977,-98.3998.28.6977,2656,10.0626,52,1,1,ATASCOSA
2322,2657,-98.3898,28.6977,-98.3898.28.6977,2657,10.0626,52,1,1,ATASCOSA
2323,2658,-98.3798,28.6977,-98.3798.28.6977,2658,10.3808,52,1,1,ATASCOSA
2324,2659,-98.3698,28.6977,-98.3698.28.6977,2659,8.8678,52,1,1,ATASCOSA
2325,2660,-98.3598,28.6977,-98.3598.28.6977,2660,11.5292,52,1,1,ATASCOSA
2326,2661,-98.3498,28.6977,-98.3498.28.6977,2661,11.5292,52,1,1,ATASCOSA
2327,2662,-98.3398,28.6977,-98.3398.28.6977,2662,10.9508,52,1,1,ATASCOSA
2328,2663,-98.3298,28.6977,-98.3298.28.6977,2663,10.957,52,1,1,ATASCOSA
2329,2664,-98.3198,28.6977,-98.3198.28.6977,2664,10.2496,90,1,1,ATASCOSA
2330,2665,-98.3098,28.6977,-98.3098.28.6977,2665,10.4662,52,1,1,ATASCOSA
2331,2666,-98.2998,28.6977,-98.2998.28.6977,2666,10.8476,31,1,1,ATASCOSA
2332,2667,-98.2898,28.6977,-98.2898.28.6977,2667,7.4114,52,1,1,ATASCOSA
2333,2668,-98.2798,28.6977,-98.2798.28.6977,2668,10.3494,31,1,1,ATASCOSA
2334,2669,-98.2698,28.6977,-98.2698.28.6977,2669,7.4176,52,1,1,ATASCOSA
2335,2670,-98.2598,28.6977,-98.2598.28.6977,2670,10.662,71,1,1,ATASCOSA
2336,2671,-98.2498,28.6977,-98.2498.28.6977,2671,11.041,52,1,1,ATASCOSA
2337,2672,-98.2398,28.6977,-98.2398.28.6977,2672,11.1492,52,1,1,ATASCOSA
2338,2673,-98.2298,28.6977,-98.2298.28.6977,2673,11.4188,81,1,1,ATASCOSA
2339,2675,-98.7998,28.6877,-98.7998.28.6877,2675,8.8348,52,1,1,ATASCOSA
2340,2676,-98.7898,28.6877,-98.7898.28.6877,2676,8.8348,52,1,1,ATASCOSA
2341,2677,-98.7798,28.6877,-98.7798.28.6877,2677,8.6986,52,1,1,ATASCOSA
2342,2678,-98.7698,28.6877,-98.7698.28.6877,2678,8.8798,52,1,1,ATASCOSA
2343,2679,-98.7598,28.6877,-98.7598.28.6877,2679,8.8798,81,1,1,ATASCOSA
2344,2680,-98.7498,28.6877,-98.7498.28.6877,2680,9.7274,81,1,1,ATASCOSA
2345,2681,-98.7398,28.6877,-98.7398.28.6877,2681,9.3664,81,1,1,ATASCOSA
2346,2682,-98.7298,28.6877,-98.7298.28.6877,2682,9.7638,71,1,1,ATASCOSA
2347,2683,-98.7198,28.6877,-98.7198.28.6877,2683,9.8534,71,1,1,ATASCOSA
2348,2684,-98.7098,28.6877,-98.7098.28.6877,2684,8.9672,52,1,1,ATASCOSA
2349,2685,-98.6998,28.6877,-98.6998.28.6877,2685,8.9672,52,1,1,ATASCOSA
2350,2686,-98.6898,28.6877,-98.6898.28.6877,2686,8.9672,52,1,1,ATASCOSA
2351,2687,-98.6798,28.6877,-98.6798.28.6877,2687,9.1706,52,1,1,ATASCOSA
2352,2688,-98.6698,28.6877,-98.6698.28.6877,2688,9.7638,52,1,1,ATASCOSA
2353,2689,-98.6598,28.6877,-98.6598.28.6877,2689,2.6612,82,1,1,ATASCOSA
2354,2690,-98.6498,28.6877,-98.6498.28.6877,2690,2.8684,90,1,1,ATASCOSA
2355,2691,-98.6398,28.6877,-98.6398.28.6877,2691,2.8756,52,1,1,ATASCOSA
2356,2692,-98.6298,28.6877,-98.6298.28.6877,2692,3.1516,52,1,1,ATASCOSA
2357,2693,-98.6198,28.6877,-98.6198.28.6877,2693,2.341,52,1,1,ATASCOSA
2358,2694,-98.6098,28.6877,-98.6098.28.6877,2694,2.882,52,1,1,ATASCOSA
2359,2695,-98.5998,28.6877,-98.5998.28.6877,2695,2.8806,52,1,1,ATASCOSA
2360,2697,-98.5798,28.6877,-98.5798.28.6877,2697,2.8806,81,1,1,ATASCOSA
2361,2698,-98.5698,28.6877,-98.5698.28.6877,2698,2.872,52,1,1,ATASCOSA
2362,2699,-98.5598,28.6877,-98.5598.28.6877,2699,2.8806,52,1,1,ATASCOSA
2363,2700,-98.5498,28.6877,-98.5498.28.6877,2700,2.7318,52,1,1,ATASCOSA
2364,2702,-98.5298,28.6877,-98.5298.28.6877,2702,2.7544,52,1,1,ATASCOSA
2365,2703,-98.5198,28.6877,-98.5198.28.6877,2703,2.8806,52,1,1,ATASCOSA
2366,2704,-98.5098,28.6877,-98.5098.28.6877,2704,2.8806,52,1,1,ATASCOSA
2367,2705,-98.4998,28.6877,-98.4998.28.6877,2705,2.6758,52,1,1,ATASCOSA
2368,2706,-98.4898,28.6877,-98.4898.28.6877,2706,2.9198,52,1,1,ATASCOSA
2369,2707,-98.4798,28.6877,-98.4798.28.6877,2707,3.064,71,1,1,ATASCOSA
2370,2708,-98.4698,28.6877,-98.4698.28.6877,2708,2.887,71,1,1,ATASCOSA
2371,2709,-98.4598,28.6877,-98.4598.28.6877,2709,10.0626,71,1,1,ATASCOSA
2372,2710,-98.4398,28.6877,-98.4398.28.6877,2710,10.0626,52,1,1,ATASCOSA
2373,2711,-98.4298,28.6877,-98.4298.28.6877,2711,10.5018,52,1,1,ATASCOSA
2374,2712,-98.4198,28.6877,-98.4198.28.6877,2712,10.0626,52,1,1,ATASCOSA
2375,2713,-98.4098,28.6877,-98.4098.28.6877,2713,10.5018,52,1,1,ATASCOSA
2376,2714,-98.3998,28.6877,-98.3998.28.6877,2714,10.0626,52,1,1,ATASCOSA
2377,2715,-98.3898,28.6877,-98.3898.28.6877,2715,10.5018,52,1,1,ATASCOSA
2378,2716,-98.3798,28.6877,-98.3798.28.6877,2716,10.3644,52,1,1,ATASCOSA
2379,2717,-98.3698,28.6877,-98.3698.28.6877,2717,10.8948,71,1,1,ATASCOSA
2380,2718,-98.3598,28.6877,-98.3598.28.6877,2718,10.8948,81,1,1,ATASCOSA
2381,2719,-98.3498,28.6877,-98.3498.28.6877,2719,10.057,81,1,1,ATASCOSA
2382,2720,-98.3398,28.6877,-98.3398.28.6877,2720,10.057,52,1,1,ATASCOSA
2383,2721,-98.3298,28.6877,-98.3298.28.6877,2721,10.9508,71,1,1,ATASCOSA
2384,2722,-98.3198,28.6877,-98.3198.28.6877,2722,10.2494,71,1,1,ATASCOSA
2385,2723,-98.3098,28.6877,-98.3098.28.6877,2723,10.057,52,1,1,ATASCOSA
2386,2724,-98.2998,28.6877,-98.2998.28.6877,2724,7.4114,52,1,1,ATASCOSA
2387,2725,-98.2898,28.6877,-98.2898.28.6877,2725,7.4114,52,1,1,ATASCOSA
2388,2726,-98.2798,28.6877,-98.2798.28.6877,2726,7.394,52,1,1,ATASCOSA
2389,2727,-98.2698,28.6877,-98.2698.28.6877,2727,10.662,52,1,1,ATASCOSA
2390,2728,-98.2598,28.6877,-98.2598.28.6877,2728,7.394,81,1,1,ATASCOSA
2391,2729,-98.2498,28.6877,-98.2498.28.6877,2729,11.4186,81,1,1,ATASCOSA
2392,2730,-98.2398,28.6877,-98.2398.28.6877,2730,11.1486,81,1,1,ATASCOSA
2393,2731,-98.7998,28.6777,-98.7998.28.6777,2731,8.8346,52,1,1,ATASCOSA
2394,2732,-98.7898,28.6777,-98.7898.28.6777,2732,8.8346,52,1,1,ATASCOSA
2395,2733,-98.7798,28.6777,-98.7798.28.6777,2733,8.8796,81,1,1,ATASCOSA
2396,2734,-98.7698,28.6777,-98.7698.28.6777,2734,8.89,52,1,1,ATASCOSA
2397,2735,-98.7598,28.6777,-98.7598.28.6777,2735,8.6932,52,1,1,ATASCOSA
2398,2736,-98.7498,28.6777,-98.7498.28.6777,2736,9.4348,82,1,1,ATASCOSA
2399,2737,-98.7398,28.6777,-98.7398.28.6777,2737,9.4348,82,1,1,ATASCOSA
2400,2738,-98.7298,28.6777,-98.7298.28.6777,2738,9.4348,52,1,1,ATASCOSA
2401,2739,-98.7198,28.6777,-98.7198.28.6777,2739,9.1706,81,1,1,ATASCOSA
2402,2740,-98.7098,28.6777,-98.7098.28.6777,2740,9.5624,52,1,1,ATASCOSA
2403,2741,-98.6998,28.6777,-98.6998.28.6777,2741,9.1706,52,1,1,ATASCOSA
2404,2742,-98.6898,28.6777,-98.6898.28.6777,2742,8.9672,81,1,1,ATASCOSA
2405,2743,-98.6798,28.6777,-98.6798.28.6777,2743,8.9672,52,1,1,ATASCOSA
2406,2744,-98.6698,28.6777,-98.6698.28.6777,2744,8.9672,52,1,1,ATASCOSA
2407,2745,-98.6598,28.6777,-98.6598.28.6777,2745,8.9672,52,1,1,ATASCOSA
2408,2747,-98.6398,28.6777,-98.6398.28.6777,2747,9.5498,71,1,1,ATASCOSA
2409,2748,-98.6298,28.6777,-98.6298.28.6777,2748,10.1856,52,1,1,ATASCOSA
2410,2749,-98.6198,28.6777,-98.6198.28.6777,2749,10.1068,52,1,1,ATASCOSA
2411,2750,-98.6098,28.6777,-98.6098.28.6777,2750,2.341,52,1,1,ATASCOSA
2412,2751,-98.5998,28.6777,-98.5998.28.6777,2751,2.8318,52,1,1,ATASCOSA
2413,2752,-98.5898,28.6777,-98.5898.28.6777,2752,2.872,81,1,1,ATASCOSA
2414,2754,-98.5698,28.6777,-98.5698.28.6777,2754,2.7542,52,1,1,ATASCOSA
2415,2755,-98.5598,28.6777,-98.5598.28.6777,2755,2.8808,52,1,1,ATASCOSA
2416,2756,-98.5498,28.6777,-98.5498.28.6777,2756,2.8686,52,1,1,ATASCOSA
2417,2757,-98.5398,28.6777,-98.5398.28.6777,2757,3.0974,52,1,1,ATASCOSA
2418,2758,-98.5298,28.6777,-98.5298.28.6777,2758,2.8808,52,1,1,ATASCOSA
2419,2759,-98.5198,28.6777,-98.5198.28.6777,2759,2.8318,52,1,1,ATASCOSA
2420,2760,-98.5098,28.6777,-98.5098.28.6777,2760,2.8318,71,1,1,ATASCOSA
2421,2761,-98.4998,28.6777,-98.4998.28.6777,2761,2.887,52,1,1,ATASCOSA
2422,2762,-98.4898,28.6777,-98.4898.28.6777,2762,2.6758,71,1,1,ATASCOSA
2423,2763,-98.4798,28.6777,-98.4798.28.6777,2763,2.9044,71,1,1,ATASCOSA
2424,2764,-98.4698,28.6777,-98.4698.28.6777,2764,2.887,71,1,1,ATASCOSA
2425,2765,-98.4598,28.6777,-98.4598.28.6777,2765,10.5018,52,1,1,ATASCOSA
2426,2766,-98.4498,28.6777,-98.4498.28.6777,2766,10.9808,52,1,1,ATASCOSA
2427,2767,-98.4398,28.6777,-98.4398.28.6777,2767,10.0976,52,1,1,ATASCOSA
2428,2768,-98.4298,28.6777,-98.4298.28.6777,2768,10.0622,52,1,1,ATASCOSA
2429,2769,-98.4198,28.6777,-98.4198.28.6777,2769,10.0622,52,1,1,ATASCOSA
2430,2770,-98.4098,28.6777,-98.4098.28.6777,2770,10.5018,52,1,1,ATASCOSA
2431,2771,-98.3998,28.6777,-98.3998.28.6777,2771,10.0622,71,1,1,ATASCOSA
2432,2772,-98.3898,28.6777,-98.3898.28.6777,2772,10.0622,11,1,1,ATASCOSA
2433,2773,-98.3798,28.6777,-98.3798.28.6777,2773,10.9808,81,1,1,ATASCOSA
2434,2774,-98.3698,28.6777,-98.3698.28.6777,2774,11.0796,81,1,1,ATASCOSA
2435,2775,-98.3598,28.6777,-98.3598.28.6777,2775,11.0796,52,1,1,ATASCOSA
2436,2776,-98.3498,28.6777,-98.3498.28.6777,2776,11.5292,52,1,1,ATASCOSA
2437,2777,-98.3398,28.6777,-98.3398.28.6777,2777,10.5452,52,1,1,ATASCOSA
2438,2778,-98.3298,28.6777,-98.3298.28.6777,2778,10.9566,81,1,1,ATASCOSA
2439,2779,-98.3198,28.6777,-98.3198.28.6777,2779,11.1482,90,1,1,ATASCOSA
2440,2780,-98.3098,28.6777,-98.3098.28.6777,2780,7.4368,52,1,1,ATASCOSA
2441,2781,-98.2998,28.6777,-98.2998.28.6777,2781,10.3442,52,1,1,ATASCOSA
2442,2783,-98.2798,28.6777,-98.2798.28.6777,2783,7.3942,52,1,1,ATASCOSA
2443,2784,-98.2698,28.6777,-98.2698.28.6777,2784,10.662,52,1,1,ATASCOSA
2444,2785,-98.2598,28.6777,-98.2598.28.6777,2785,10.662,52,1,1,ATASCOSA
2445,2786,-98.2498,28.6777,-98.2498.28.6777,2786,11.4184,52,1,1,ATASCOSA
2446,2787,-98.7998,28.6677,-98.7998.28.6677,2787,8.8902,52,1,1,ATASCOSA
2447,2788,-98.7898,28.6677,-98.7898.28.6677,2788,8.8902,81,1,1,ATASCOSA
2448,2789,-98.7798,28.6677,-98.7798.28.6677,2789,8.8604,52,1,1,ATASCOSA
2449,2790,-98.7698,28.6677,-98.7698.28.6677,2790,8.8604,52,1,1,ATASCOSA
2450,2791,-98.7598,28.6677,-98.7598.28.6677,2791,9.862,52,1,1,ATASCOSA
2451,2792,-98.7498,28.6677,-98.7498.28.6677,2792,9.1566,81,1,1,ATASCOSA
2452,2793,-98.7398,28.6677,-98.7398.28.6677,2793,9.0324,81,1,1,ATASCOSA
2453,2794,-98.7298,28.6677,-98.7298.28.6677,2794,8.9672,52,1,1,ATASCOSA
2454,2795,-98.7198,28.6677,-98.7198.28.6677,2795,9.711,81,1,1,ATASCOSA
2455,2796,-98.7098,28.6677,-98.7098.28.6677,2796,9.1706,52,1,1,ATASCOSA
2456,2797,-98.6998,28.6677,-98.6998.28.6677,2797,9.1706,52,1,1,ATASCOSA
2457,2798,-98.6898,28.6677,-98.6898.28.6677,2798,9.8182,52,1,1,ATASCOSA
2458,2799,-98.6798,28.6677,-98.6798.28.6677,2799,9.5498,52,1,1,ATASCOSA
2459,2800,-98.6698,28.6677,-98.6698.28.6677,2800,9.5498,52,1,1,ATASCOSA
2460,2801,-98.6598,28.6677,-98.6598.28.6677,2801,9.8304,81,1,1,ATASCOSA
2461,2802,-98.6498,28.6677,-98.6498.28.6677,2802,9.8304,52,1,1,ATASCOSA
2462,2803,-98.6398,28.6677,-98.6398.28.6677,2803,9.5624,52,1,1,ATASCOSA
2463,2805,-98.6198,28.6677,-98.6198.28.6677,2805,10.1066,52,1,1,ATASCOSA
2464,2807,-98.5998,28.6677,-98.5998.28.6677,2807,9.6102,52,1,1,ATASCOSA
2465,2808,-98.5898,28.6677,-98.5898.28.6677,2808,10.0348,52,1,1,ATASCOSA
2466,2809,-98.5798,28.6677,-98.5798.28.6677,2809,10.1392,52,1,1,ATASCOSA
2467,2810,-98.5698,28.6677,-98.5698.28.6677,2810,2.8818,52,1,1,ATASCOSA
2468,2811,-98.5598,28.6677,-98.5598.28.6677,2811,2.8214,81,1,1,ATASCOSA
2469,2812,-98.5498,28.6677,-98.5498.28.6677,2812,2.8806,52,1,1,ATASCOSA
2470,2813,-98.5398,28.6677,-98.5398.28.6677,2813,2.8806,52,1,1,ATASCOSA
2471,2814,-98.5198,28.6677,-98.5198.28.6677,2814,2.8806,52,1,1,ATASCOSA
2472,2815,-98.5098,28.6677,-98.5098.28.6677,2815,2.8806,52,1,1,ATASCOSA
2473,2816,-98.4998,28.6677,-98.4998.28.6677,2816,2.887,71,1,1,ATASCOSA
2474,2817,-98.4898,28.6677,-98.4898.28.6677,2817,2.887,71,1,1,ATASCOSA
2475,2818,-98.4798,28.6677,-98.4798.28.6677,2818,2.8708,71,1,1,ATASCOSA
2476,2820,-98.4598,28.6677,-98.4598.28.6677,2820,2.887,52,1,1,ATASCOSA
2477,2821,-98.4498,28.6677,-98.4498.28.6677,2821,10.0976,52,1,1,ATASCOSA
2478,2822,-98.4398,28.6677,-98.4398.28.6677,2822,10.0976,52,1,1,ATASCOSA
2479,2823,-98.4298,28.6677,-98.4298.28.6677,2823,10.0618,52,1,1,ATASCOSA
2480,2824,-98.4198,28.6677,-98.4198.28.6677,2824,10.0618,81,1,1,ATASCOSA
2481,2825,-98.4098,28.6677,-98.4098.28.6677,2825,8.5316,52,1,1,ATASCOSA
2482,2826,-98.3998,28.6677,-98.3998.28.6677,2826,10.0618,52,1,1,ATASCOSA
2483,2827,-98.3898,28.6677,-98.3898.28.6677,2827,10.5016,52,1,1,ATASCOSA
2484,2828,-98.3798,28.6677,-98.3798.28.6677,2828,10.5016,81,1,1,ATASCOSA
2485,2829,-98.3698,28.6677,-98.3698.28.6677,2829,11.5292,81,1,1,ATASCOSA
2486,2830,-98.3598,28.6677,-98.3598.28.6677,2830,10.8474,52,1,1,ATASCOSA
2487,2831,-98.3498,28.6677,-98.3498.28.6677,2831,10.8474,52,1,1,ATASCOSA
2488,2832,-98.3398,28.6677,-98.3398.28.6677,2832,11.5292,52,1,1,ATASCOSA
2489,2833,-98.3298,28.6677,-98.3298.28.6677,2833,10.8474,52,1,1,ATASCOSA
2490,2835,-98.3098,28.6677,-98.3098.28.6677,2835,7.411,52,1,1,ATASCOSA
2491,2836,-98.2998,28.6677,-98.2998.28.6677,2836,11.0796,52,1,1,ATASCOSA
2492,2837,-98.2898,28.6677,-98.2898.28.6677,2837,7.411,52,1,1,ATASCOSA
2493,2838,-98.2798,28.6677,-98.2798.28.6677,2838,10.6568,52,1,1,ATASCOSA
2494,2839,-98.2698,28.6677,-98.2698.28.6677,2839,8.8474,52,1,1,ATASCOSA
2495,2840,-98.7998,28.6577,-98.7998.28.6577,2840,8.8602,52,1,1,ATASCOSA
2496,2841,-98.7898,28.6577,-98.7898.28.6577,2841,8.8602,52,1,1,ATASCOSA
2497,2842,-98.7798,28.6577,-98.7798.28.6577,2842,8.8602,52,1,1,ATASCOSA
2498,2843,-98.7698,28.6577,-98.7698.28.6577,2843,8.8602,52,1,1,ATASCOSA
2499,2846,-98.7398,28.6577,-98.7398.28.6577,2846,10.1852,52,1,1,ATASCOSA
2500,2847,-98.7298,28.6577,-98.7298.28.6577,2847,10.1852,81,1,1,ATASCOSA
2501,2848,-98.7198,28.6577,-98.7198.28.6577,2848,10.1852,81,1,1,ATASCOSA
2502,2849,-98.7098,28.6577,-98.7098.28.6577,2849,9.1706,52,1,1,ATASCOSA
2503,2850,-98.6998,28.6577,-98.6998.28.6577,2850,9.711,81,1,1,ATASCOSA
2504,2851,-98.6898,28.6577,-98.6898.28.6577,2851,9.1706,52,1,1,ATASCOSA
2505,2853,-98.6698,28.6577,-98.6698.28.6577,2853,9.6046,52,1,1,ATASCOSA
2506,2854,-98.6598,28.6577,-98.6598.28.6577,2854,9.9174,52,1,1,ATASCOSA
2507,2855,-98.6498,28.6577,-98.6498.28.6577,2855,9.5498,52,1,1,ATASCOSA
2508,2856,-98.6398,28.6577,-98.6398.28.6577,2856,9.7638,52,1,1,ATASCOSA
2509,2857,-98.6298,28.6577,-98.6298.28.6577,2857,9.562,52,1,1,ATASCOSA
2510,2858,-98.6198,28.6577,-98.6198.28.6577,2858,9.7798,52,1,1,ATASCOSA
2511,2859,-98.6098,28.6577,-98.6098.28.6577,2859,9.9218,52,1,1,ATASCOSA
2512,2860,-98.5998,28.6577,-98.5998.28.6577,2860,9.334,52,1,1,ATASCOSA
2513,2861,-98.5898,28.6577,-98.5898.28.6577,2861,9.329,52,1,1,ATASCOSA
2514,2862,-98.5798,28.6577,-98.5798.28.6577,2862,9.1028,81,1,1,ATASCOSA
2515,2863,-98.5698,28.6577,-98.5698.28.6577,2863,10.0296,52,1,1,ATASCOSA
2516,2864,-98.5598,28.6577,-98.5598.28.6577,2864,9.9218,82,1,1,ATASCOSA
2517,2865,-98.5498,28.6577,-98.5498.28.6577,2865,10.1388,81,1,1,ATASCOSA
2518,2866,-98.5398,28.6577,-98.5398.28.6577,2866,10.0346,52,1,1,ATASCOSA
2519,2867,-98.5298,28.6577,-98.5298.28.6577,2867,9.6102,52,1,1,ATASCOSA
2520,2868,-98.5198,28.6577,-98.5198.28.6577,2868,2.8808,52,1,1,ATASCOSA
2521,2869,-98.5098,28.6577,-98.5098.28.6577,2869,2.8318,52,1,1,ATASCOSA
2522,2870,-98.4998,28.6577,-98.4998.28.6577,2870,2.887,71,1,1,ATASCOSA
2523,2871,-98.4898,28.6577,-98.4898.28.6577,2871,1.884,71,1,1,ATASCOSA
2524,2872,-98.4798,28.6577,-98.4798.28.6577,2872,2.9198,81,1,1,ATASCOSA
2525,2873,-98.4698,28.6577,-98.4698.28.6577,2873,2.887,71,1,1,ATASCOSA
2526,2874,-98.4598,28.6577,-98.4598.28.6577,2874,2.887,52,1,1,ATASCOSA
2527,2875,-98.4498,28.6577,-98.4498.28.6577,2875,2.887,52,1,1,ATASCOSA
2528,2877,-98.4298,28.6577,-98.4298.28.6577,2877,10.0616,52,1,1,ATASCOSA
2529,2878,-98.4198,28.6577,-98.4198.28.6577,2878,10.0616,52,1,1,ATASCOSA
2530,2879,-98.4098,28.6577,-98.4098.28.6577,2879,10.5014,52,1,1,ATASCOSA
2531,2880,-98.3998,28.6577,-98.3998.28.6577,2880,10.0616,52,1,1,ATASCOSA
2532,2881,-98.3898,28.6577,-98.3898.28.6577,2881,10.3806,52,1,1,ATASCOSA
2533,2882,-98.3798,28.6577,-98.3798.28.6577,2882,10.3806,52,1,1,ATASCOSA
2534,2883,-98.3698,28.6577,-98.3698.28.6577,2883,11.0798,52,1,1,ATASCOSA
2535,2884,-98.3598,28.6577,-98.3598.28.6577,2884,10.9566,52,1,1,ATASCOSA
2536,2885,-98.3498,28.6577,-98.3498.28.6577,2885,7.411,52,1,1,ATASCOSA
2537,2887,-98.3298,28.6577,-98.3298.28.6577,2887,7.411,52,1,1,ATASCOSA
2538,2888,-98.3198,28.6577,-98.3198.28.6577,2888,10.95,81,1,1,ATASCOSA
2539,2889,-98.3098,28.6577,-98.3098.28.6577,2889,11.1478,71,1,1,ATASCOSA
2540,2890,-98.2998,28.6577,-98.2998.28.6577,2890,10.8996,52,1,1,ATASCOSA
2541,2891,-98.2898,28.6577,-98.2898.28.6577,2891,11.0798,52,1,1,ATASCOSA
2542,2892,-98.2798,28.6577,-98.2798.28.6577,2892,10.3444,52,1,1,ATASCOSA
2543,2893,-98.7998,28.6477,-98.7998.28.6477,2893,8.8602,52,1,1,ATASCOSA
2544,2894,-98.7898,28.6477,-98.7898.28.6477,2894,8.8602,52,1,1,ATASCOSA
2545,2895,-98.3298,28.6477,-98.3298.28.6477,2895,7.4108,52,1,1,ATASCOSA
2546,2896,-98.3198,28.6477,-98.3198.28.6477,2896,7.4108,52,1,1,ATASCOSA
2547,2899,-98.2898,28.6477,-98.2898.28.6477,2899,10.6564,52,1,1,ATASCOSA
2548,2900,-98.3298,28.6377,-98.3298.28.6377,2900,10.056,52,1,1,ATASCOSA
2549,2901,-98.3198,28.6377,-98.3198.28.6377,2901,10.056,52,1,1,ATASCOSA
2550,2902,-98.3098,28.6377,-98.3098.28.6377,2902,10.9566,52,1,1,ATASCOSA
2551,2903,-98.3298,28.6277,-98.3298.28.6277,2903,10.847,52,1,1,ATASCOSA
2552,2905,-98.3298,28.6177,-98.3298.28.6177,2905,7.581,52,1,1,ATASCOSA
2553,2906,-98.1401,29.4274,-98.1401.29.4274,2906,11.1536,82,1,1,WILSON
2554,2907,-98.1501,29.4174,-98.1501.29.4174,2907,11.7228,81,1,1,WILSON
2555,2908,-98.1401,29.4174,-98.1401.29.4174,2908,12.5774,52,1,1,WILSON
2556,2909,-98.1601,29.4074,-98.1601.29.4074,2909,12.5768,81,1,1,WILSON
2557,2912,-98.1701,29.3974,-98.1701.29.3974,2912,12.194,52,1,1,WILSON
2558,2914,-98.1501,29.3974,-98.1501.29.3974,2914,12.2004,81,1,1,WILSON
2559,2915,-98.1401,29.3974,-98.1401.29.3974,2915,8.4974,81,1,1,WILSON
2560,2916,-98.1301,29.3974,-98.1301.29.3974,2916,12.7512,52,1,1,WILSON
2561,2917,-98.1701,29.3874,-98.1701.29.3874,2917,11.723,52,1,1,WILSON
2562,2918,-98.1601,29.3874,-98.1601.29.3874,2918,11.394,52,1,1,WILSON
2563,2919,-98.1501,29.3874,-98.1501.29.3874,2919,11.723,52,1,1,WILSON
2564,2921,-98.1301,29.3874,-98.1301.29.3874,2921,13.2226,52,1,1,WILSON
2565,2922,-98.1801,29.3774,-98.1801.29.3774,2922,11.998,81,1,1,WILSON
2566,2924,-98.1601,29.3774,-98.1601.29.3774,2924,12.0756,52,1,1,WILSON
2567,2925,-98.1501,29.3774,-98.1501.29.3774,2925,11.7228,81,1,1,WILSON
2568,2926,-98.1401,29.3774,-98.1401.29.3774,2926,12.0518,90,1,1,WILSON
2569,2927,-98.0901,29.3774,-98.0901.29.3774,2927,12.3526,52,1,1,WILSON
2570,2928,-98.0801,29.3774,-98.0801.29.3774,2928,12.243,52,1,1,WILSON
2571,2929,-98.0701,29.3774,-98.0701.29.3774,2929,12.1304,81,1,1,WILSON
2572,2930,-98.0601,29.3774,-98.0601.29.3774,2930,11.9942,52,1,1,WILSON
2573,2931,-98.0501,29.3774,-98.0501.29.3774,2931,12.3952,81,1,1,WILSON
2574,2932,-98.0401,29.3774,-98.0401.29.3774,2932,12.3952,81,1,1,WILSON
2575,2933,-98.0301,29.3774,-98.0301.29.3774,2933,13.371,71,1,1,WILSON
2576,2935,-98.0101,29.3774,-98.0101.29.3774,2935,14.1138,52,1,1,WILSON
2577,2946,-97.9001,29.3774,-97.9001.29.3774,2946,12.9858,81,1,1,WILSON
2578,2951,-98.1601,29.3674,-98.1601.29.3674,2951,11.7428,81,1,1,WILSON
2579,2952,-98.1501,29.3674,-98.1501.29.3674,2952,11.3812,81,1,1,WILSON
2580,2953,-98.1401,29.3674,-98.1401.29.3674,2953,11.9346,81,1,1,WILSON
2581,2954,-98.1001,29.3674,-98.1001.29.3674,2954,11.9704,81,1,1,WILSON
2582,2955,-98.0901,29.3674,-98.0901.29.3674,2955,12.2694,82,1,1,WILSON
2583,2956,-98.0801,29.3674,-98.0801.29.3674,2956,11.9464,52,1,1,WILSON
2584,2957,-98.0701,29.3674,-98.0701.29.3674,2957,12.215,52,1,1,WILSON
2585,2960,-98.0401,29.3674,-98.0401.29.3674,2960,13.221,81,1,1,WILSON
2586,2973,-97.9101,29.3674,-97.9101.29.3674,2973,14.2132,52,1,1,WILSON
2587,2975,-97.8901,29.3674,-97.8901.29.3674,2975,12.319,52,1,1,WILSON
2588,2976,-97.8801,29.3674,-97.8801.29.3674,2976,12.3114,81,1,1,WILSON
2589,2977,-97.8701,29.3674,-97.8701.29.3674,2977,14.2132,81,1,1,WILSON
2590,2978,-97.8601,29.3674,-97.8601.29.3674,2978,8.3814,52,1,1,WILSON
