Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,check,check T3
1889,2183,-98.6598,28.7677,-98.6598.28.7677,2183,2.5792,52,ATASCOSA,1,1
1890,2184,-98.6498,28.7677,-98.6498.28.7677,2184,2.2842,52,ATASCOSA,1,1
1891,2185,-98.6398,28.7677,-98.6398.28.7677,2185,2.6132,71,ATASCOSA,1,1
1892,2186,-98.6298,28.7677,-98.6298.28.7677,2186,2.4118,52,ATASCOSA,1,1
1893,2187,-98.6198,28.7677,-98.6198.28.7677,2187,2.799,52,ATASCOSA,1,1
1894,2188,-98.6098,28.7677,-98.6098.28.7677,2188,2.799,52,ATASCOSA,1,1
1895,2189,-98.5998,28.7677,-98.5998.28.7677,2189,2.3132,71,ATASCOSA,1,1
1896,2190,-98.5898,28.7677,-98.5898.28.7677,2190,2.6302,52,ATASCOSA,1,1
1897,2191,-98.5798,28.7677,-98.5798.28.7677,2191,2.8522,52,ATASCOSA,1,1
1898,2192,-98.5698,28.7677,-98.5698.28.7677,2192,2.3132,52,ATASCOSA,1,1
1899,2193,-98.5598,28.7677,-98.5598.28.7677,2193,2.6856,52,ATASCOSA,1,1
1900,2194,-98.5498,28.7677,-98.5498.28.7677,2194,2.2986,52,ATASCOSA,1,1
1901,2195,-98.5398,28.7677,-98.5398.28.7677,2195,2.3132,52,ATASCOSA,1,1
1902,2196,-98.5298,28.7677,-98.5298.28.7677,2196,2.3132,52,ATASCOSA,1,1
1903,2197,-98.5198,28.7677,-98.5198.28.7677,2197,11.0738,52,ATASCOSA,1,1
1904,2198,-98.5098,28.7677,-98.5098.28.7677,2198,11.102,52,ATASCOSA,1,1
1905,2199,-98.4998,28.7677,-98.4998.28.7677,2199,11.524,81,ATASCOSA,1,1
1906,2200,-98.4898,28.7677,-98.4898.28.7677,2200,12.49,52,ATASCOSA,1,1
1907,2201,-98.4798,28.7677,-98.4798.28.7677,2201,11.9528,52,ATASCOSA,1,1
1908,2202,-98.4698,28.7677,-98.4698.28.7677,2202,12.49,52,ATASCOSA,1,1
1909,2203,-98.4598,28.7677,-98.4598.28.7677,2203,12.49,52,ATASCOSA,1,1
1910,2204,-98.4498,28.7677,-98.4498.28.7677,2204,11.2318,52,ATASCOSA,1,1
1911,2205,-98.4398,28.7677,-98.4398.28.7677,2205,11.888,52,ATASCOSA,1,1
1912,2206,-98.4298,28.7677,-98.4298.28.7677,2206,11.2318,52,ATASCOSA,1,1
1913,2207,-98.4198,28.7677,-98.4198.28.7677,2207,11.9528,52,ATASCOSA,1,1
1914,2208,-98.4098,28.7677,-98.4098.28.7677,2208,11.838,52,ATASCOSA,1,1
1915,2210,-98.3898,28.7677,-98.3898.28.7677,2210,12.49,52,ATASCOSA,1,1
1916,2211,-98.3798,28.7677,-98.3798.28.7677,2211,11.9406,52,ATASCOSA,1,1
1917,2212,-98.3698,28.7677,-98.3698.28.7677,2212,11.904,52,ATASCOSA,1,1
1918,2213,-98.3598,28.7677,-98.3598.28.7677,2213,12.1216,71,ATASCOSA,1,1
1919,2214,-98.3498,28.7677,-98.3498.28.7677,2214,10.5286,31,ATASCOSA,1,1
1920,2215,-98.3398,28.7677,-98.3398.28.7677,2215,7.0476,52,ATASCOSA,1,1
1921,2216,-98.3298,28.7677,-98.3298.28.7677,2216,12.4758,52,ATASCOSA,1,1
1922,2217,-98.3198,28.7677,-98.3198.28.7677,2217,12.3588,52,ATASCOSA,1,1
1923,2218,-98.3098,28.7677,-98.3098.28.7677,2218,12.3588,52,ATASCOSA,1,1
1924,2219,-98.2998,28.7677,-98.2998.28.7677,2219,12.3182,81,ATASCOSA,1,1
1925,2221,-98.2798,28.7677,-98.2798.28.7677,2221,12.5458,52,ATASCOSA,1,1
1926,2222,-98.2698,28.7677,-98.2698.28.7677,2222,12.4406,52,ATASCOSA,1,1
1927,2223,-98.2598,28.7677,-98.2598.28.7677,2223,13.078,71,ATASCOSA,1,1
1928,2224,-98.2498,28.7677,-98.2498.28.7677,2224,12.6374,52,ATASCOSA,1,1
1929,2225,-98.2398,28.7677,-98.2398.28.7677,2225,12.8946,52,ATASCOSA,1,1
1930,2226,-98.2298,28.7677,-98.2298.28.7677,2226,12.8946,52,ATASCOSA,1,1
1931,2227,-98.2198,28.7677,-98.2198.28.7677,2227,11.972,52,ATASCOSA,1,1
1932,2228,-98.2098,28.7677,-98.2098.28.7677,2228,13.5072,52,ATASCOSA,1,1
1933,2229,-98.1998,28.7677,-98.1998.28.7677,2229,12.6994,71,ATASCOSA,1,1
1934,2230,-98.1898,28.7677,-98.1898.28.7677,2230,12.6374,82,ATASCOSA,1,1
1935,2231,-98.1798,28.7677,-98.1798.28.7677,2231,12.3018,52,ATASCOSA,1,1
1936,2232,-98.1698,28.7677,-98.1698.28.7677,2232,12.6374,52,ATASCOSA,1,1
1937,2233,-98.1598,28.7677,-98.1598.28.7677,2233,12.3018,81,ATASCOSA,1,1
1938,2234,-98.1498,28.7677,-98.1498.28.7677,2234,12.6374,52,ATASCOSA,1,1
1939,2235,-98.1398,28.7677,-98.1398.28.7677,2235,12.6374,82,ATASCOSA,1,1
1940,2236,-98.1298,28.7677,-98.1298.28.7677,2236,12.6374,52,ATASCOSA,1,1
1941,2238,-98.7898,28.7577,-98.7898.28.7577,2238,2.2218,52,ATASCOSA,1,1
1942,2239,-98.7798,28.7577,-98.7798.28.7577,2239,2.2218,52,ATASCOSA,1,1
1943,2240,-98.7698,28.7577,-98.7698.28.7577,2240,2.2218,52,ATASCOSA,1,1
1944,2241,-98.7598,28.7577,-98.7598.28.7577,2241,2.2218,52,ATASCOSA,1,1
1945,2242,-98.7498,28.7577,-98.7498.28.7577,2242,2.6082,52,ATASCOSA,1,1
1946,2243,-98.7398,28.7577,-98.7398.28.7577,2243,2.6082,52,ATASCOSA,1,1
1947,2244,-98.7298,28.7577,-98.7298.28.7577,2244,2.5792,81,ATASCOSA,1,1
1948,2245,-98.7198,28.7577,-98.7198.28.7577,2245,2.5792,52,ATASCOSA,1,1
1949,2246,-98.7098,28.7577,-98.7098.28.7577,2246,2.8152,52,ATASCOSA,1,1
1950,2247,-98.6998,28.7577,-98.6998.28.7577,2247,2.2848,81,ATASCOSA,1,1
1951,2248,-98.6898,28.7577,-98.6898.28.7577,2248,2.2842,81,ATASCOSA,1,1
1952,2249,-98.6798,28.7577,-98.6798.28.7577,2249,2.6082,52,ATASCOSA,1,1
1953,2250,-98.6698,28.7577,-98.6698.28.7577,2250,2.5546,31,ATASCOSA,1,1
1954,2251,-98.6598,28.7577,-98.6598.28.7577,2251,2.2842,52,ATASCOSA,1,1
1955,2252,-98.6498,28.7577,-98.6498.28.7577,2252,2.5792,81,ATASCOSA,1,1
1956,2253,-98.6398,28.7577,-98.6398.28.7577,2253,2.602,52,ATASCOSA,1,1
1957,2254,-98.6298,28.7577,-98.6298.28.7577,2254,2.6548,52,ATASCOSA,1,1
1958,2255,-98.6198,28.7577,-98.6198.28.7577,2255,2.3132,52,ATASCOSA,1,1
1959,2256,-98.6098,28.7577,-98.6098.28.7577,2256,2.6232,52,ATASCOSA,1,1
1960,2257,-98.5998,28.7577,-98.5998.28.7577,2257,2.6302,71,ATASCOSA,1,1
1961,2258,-98.5898,28.7577,-98.5898.28.7577,2258,2.6856,52,ATASCOSA,1,1
1962,2259,-98.5798,28.7577,-98.5798.28.7577,2259,2.6856,52,ATASCOSA,1,1
1963,2260,-98.5698,28.7577,-98.5698.28.7577,2260,2.6556,52,ATASCOSA,1,1
1964,2261,-98.5598,28.7577,-98.5598.28.7577,2261,2.609,52,ATASCOSA,1,1
1965,2262,-98.5498,28.7577,-98.5498.28.7577,2262,2.3132,52,ATASCOSA,1,1
1966,2263,-98.5398,28.7577,-98.5398.28.7577,2263,2.6556,81,ATASCOSA,1,1
1967,2264,-98.5298,28.7577,-98.5298.28.7577,2264,2.6556,52,ATASCOSA,1,1
1968,2265,-98.5198,28.7577,-98.5198.28.7577,2265,2.7988,52,ATASCOSA,1,1
1969,2266,-98.5098,28.7577,-98.5098.28.7577,2266,11.6846,52,ATASCOSA,1,1
1970,2267,-98.4998,28.7577,-98.4998.28.7577,2267,12.0364,52,ATASCOSA,1,1
1971,2268,-98.4898,28.7577,-98.4898.28.7577,2268,11.2054,52,ATASCOSA,1,1
1972,2269,-98.4798,28.7577,-98.4798.28.7577,2269,11.2054,90,ATASCOSA,1,1
1973,2270,-98.4698,28.7577,-98.4698.28.7577,2270,11.6974,52,ATASCOSA,1,1
1974,2271,-98.4598,28.7577,-98.4598.28.7577,2271,12.4898,52,ATASCOSA,1,1
1975,2272,-98.4498,28.7577,-98.4498.28.7577,2272,11.2054,52,ATASCOSA,1,1
1976,2273,-98.4398,28.7577,-98.4398.28.7577,2273,11.3942,52,ATASCOSA,1,1
1977,2274,-98.4298,28.7577,-98.4298.28.7577,2274,11.3472,52,ATASCOSA,1,1
1978,2275,-98.4198,28.7577,-98.4198.28.7577,2275,11.5238,52,ATASCOSA,1,1
1979,2276,-98.4098,28.7577,-98.4098.28.7577,2276,11.5238,52,ATASCOSA,1,1
1980,2277,-98.3998,28.7577,-98.3998.28.7577,2277,11.8376,52,ATASCOSA,1,1
1981,2278,-98.3898,28.7577,-98.3898.28.7577,2278,11.3942,52,ATASCOSA,1,1
1982,2280,-98.3698,28.7577,-98.3698.28.7577,2280,12.3586,52,ATASCOSA,1,1
1983,2281,-98.3598,28.7577,-98.3598.28.7577,2281,11.9034,31,ATASCOSA,1,1
1984,2282,-98.3498,28.7577,-98.3498.28.7577,2282,11.9034,52,ATASCOSA,1,1
1985,2283,-98.3398,28.7577,-98.3398.28.7577,2283,11.9034,52,ATASCOSA,1,1
1986,2284,-98.3298,28.7577,-98.3298.28.7577,2284,12.1214,52,ATASCOSA,1,1
1987,2285,-98.3198,28.7577,-98.3198.28.7577,2285,12.5734,52,ATASCOSA,1,1
1988,2286,-98.3098,28.7577,-98.3098.28.7577,2286,11.8454,71,ATASCOSA,1,1
1989,2288,-98.2898,28.7577,-98.2898.28.7577,2288,12.5458,52,ATASCOSA,1,1
1990,2289,-98.2798,28.7577,-98.2798.28.7577,2289,11.6768,52,ATASCOSA,1,1
1991,2290,-98.2698,28.7577,-98.2698.28.7577,2290,13.0778,52,ATASCOSA,1,1
1992,2291,-98.2598,28.7577,-98.2598.28.7577,2291,10.5008,52,ATASCOSA,1,1
1993,2292,-98.2498,28.7577,-98.2498.28.7577,2292,12.4272,52,ATASCOSA,1,1
1994,2293,-98.2398,28.7577,-98.2398.28.7577,2293,12.3018,52,ATASCOSA,1,1
1995,2294,-98.2298,28.7577,-98.2298.28.7577,2294,7.4806,52,ATASCOSA,1,1
1996,2295,-98.2198,28.7577,-98.2198.28.7577,2295,13.507,52,ATASCOSA,1,1
1997,2296,-98.2098,28.7577,-98.2098.28.7577,2296,13.507,71,ATASCOSA,1,1
1998,2297,-98.1998,28.7577,-98.1998.28.7577,2297,12.3018,52,ATASCOSA,1,1
1999,2298,-98.1898,28.7577,-98.1898.28.7577,2298,12.3018,52,ATASCOSA,1,1
2000,2299,-98.1798,28.7577,-98.1798.28.7577,2299,10.8768,52,ATASCOSA,1,1
2001,2300,-98.1698,28.7577,-98.1698.28.7577,2300,12.3018,52,ATASCOSA,1,1
2002,2301,-98.1598,28.7577,-98.1598.28.7577,2301,12.6374,81,ATASCOSA,1,1
2003,2302,-98.1498,28.7577,-98.1498.28.7577,2302,12.6374,82,ATASCOSA,1,1
2004,2303,-98.1398,28.7577,-98.1398.28.7577,2303,12.6374,52,ATASCOSA,1,1
2005,2304,-98.7998,28.7477,-98.7998.28.7477,2304,2.4728,52,ATASCOSA,1,1
2006,2305,-98.7898,28.7477,-98.7898.28.7477,2305,2.6266,52,ATASCOSA,1,1
2007,2306,-98.7798,28.7477,-98.7798.28.7477,2306,2.9302,81,ATASCOSA,1,1
2008,2307,-98.7698,28.7477,-98.7698.28.7477,2307,2.4728,52,ATASCOSA,1,1
2009,2309,-98.7498,28.7477,-98.7498.28.7477,2309,3.0514,52,ATASCOSA,1,1
2010,2310,-98.7398,28.7477,-98.7398.28.7477,2310,2.7502,71,ATASCOSA,1,1
2011,2311,-98.7298,28.7477,-98.7298.28.7477,2311,2.5944,52,ATASCOSA,1,1
2012,2312,-98.7198,28.7477,-98.7198.28.7477,2312,3.005,52,ATASCOSA,1,1
2013,2313,-98.7098,28.7477,-98.7098.28.7477,2313,3.005,52,ATASCOSA,1,1
2014,2314,-98.6998,28.7477,-98.6998.28.7477,2314,2.6458,52,ATASCOSA,1,1
2015,2315,-98.6898,28.7477,-98.6898.28.7477,2315,2.645,52,ATASCOSA,1,1
2016,2316,-98.6798,28.7477,-98.6798.28.7477,2316,3.1166,82,ATASCOSA,1,1
2017,2317,-98.6698,28.7477,-98.6698.28.7477,2317,2.6458,82,ATASCOSA,1,1
2018,2318,-98.6598,28.7477,-98.6598.28.7477,2318,3.0514,82,ATASCOSA,1,1
2019,2319,-98.6498,28.7477,-98.6498.28.7477,2319,3.0392,52,ATASCOSA,1,1
2020,2320,-98.6398,28.7477,-98.6398.28.7477,2320,3.306,52,ATASCOSA,1,1
2021,2322,-98.6198,28.7477,-98.6198.28.7477,2322,2.9046,52,ATASCOSA,1,1
2022,2323,-98.6098,28.7477,-98.6098.28.7477,2323,2.512,52,ATASCOSA,1,1
2023,2324,-98.5998,28.7477,-98.5998.28.7477,2324,2.512,81,ATASCOSA,1,1
2024,2325,-98.5898,28.7477,-98.5898.28.7477,2325,2.9474,52,ATASCOSA,1,1
2025,2326,-98.5798,28.7477,-98.5798.28.7477,2326,2.512,52,ATASCOSA,1,1
2026,2327,-98.5698,28.7477,-98.5698.28.7477,2327,2.512,52,ATASCOSA,1,1
2027,2328,-98.5598,28.7477,-98.5598.28.7477,2328,3.055,52,ATASCOSA,1,1
2028,2329,-98.5498,28.7477,-98.5498.28.7477,2329,3.1014,52,ATASCOSA,1,1
2029,2330,-98.5398,28.7477,-98.5398.28.7477,2330,3.055,81,ATASCOSA,1,1
2030,2331,-98.5298,28.7477,-98.5298.28.7477,2331,2.6286,52,ATASCOSA,1,1
2031,2332,-98.5198,28.7477,-98.5198.28.7477,2332,2.512,52,ATASCOSA,1,1
2032,2333,-98.5098,28.7477,-98.5098.28.7477,2333,2.6286,52,ATASCOSA,1,1
2033,2334,-98.4998,28.7477,-98.4998.28.7477,2334,10.8372,52,ATASCOSA,1,1
2034,2335,-98.4898,28.7477,-98.4898.28.7477,2335,11.5426,71,ATASCOSA,1,1
2035,2336,-98.4798,28.7477,-98.4798.28.7477,2336,11.5426,52,ATASCOSA,1,1
2036,2337,-98.4698,28.7477,-98.4698.28.7477,2337,11.4392,52,ATASCOSA,1,1
2037,2338,-98.4598,28.7477,-98.4598.28.7477,2338,11.9868,52,ATASCOSA,1,1
2038,2339,-98.4498,28.7477,-98.4498.28.7477,2339,10.8372,52,ATASCOSA,1,1
2039,2340,-98.4398,28.7477,-98.4398.28.7477,2340,11.4392,52,ATASCOSA,1,1
2040,2341,-98.4298,28.7477,-98.4298.28.7477,2341,11.4582,52,ATASCOSA,1,1
2041,2342,-98.4198,28.7477,-98.4198.28.7477,2342,11.0928,52,ATASCOSA,1,1
2042,2343,-98.4098,28.7477,-98.4098.28.7477,2343,10.9866,71,ATASCOSA,1,1
2043,2344,-98.3998,28.7477,-98.3998.28.7477,2344,9.8252,52,ATASCOSA,1,1
2044,2345,-98.3898,28.7477,-98.3898.28.7477,2345,10.787,52,ATASCOSA,1,1
2045,2346,-98.3798,28.7477,-98.3798.28.7477,2346,11.4582,71,ATASCOSA,1,1
2046,2347,-98.3698,28.7477,-98.3698.28.7477,2347,11.1674,71,ATASCOSA,1,1
2047,2348,-98.3598,28.7477,-98.3598.28.7477,2348,12.1326,52,ATASCOSA,1,1
2048,2349,-98.3498,28.7477,-98.3498.28.7477,2349,12.1326,52,ATASCOSA,1,1
2049,2350,-98.3398,28.7477,-98.3398.28.7477,2350,11.0204,52,ATASCOSA,1,1
2050,2351,-98.3298,28.7477,-98.3298.28.7477,2351,11.2404,52,ATASCOSA,1,1
2051,2352,-98.3198,28.7477,-98.3198.28.7477,2352,12.1326,52,ATASCOSA,1,1
2052,2354,-98.2998,28.7477,-98.2998.28.7477,2354,11.6094,52,ATASCOSA,1,1
2053,2355,-98.2898,28.7477,-98.2898.28.7477,2355,11.414,31,ATASCOSA,1,1
2054,2356,-98.2798,28.7477,-98.2798.28.7477,2356,12.1088,90,ATASCOSA,1,1
2055,2357,-98.2698,28.7477,-98.2698.28.7477,2357,11.5502,81,ATASCOSA,1,1
2056,2358,-98.2598,28.7477,-98.2598.28.7477,2358,10.889,52,ATASCOSA,1,1
2057,2359,-98.2498,28.7477,-98.2498.28.7477,2359,8.2194,52,ATASCOSA,1,1
2058,2360,-98.2398,28.7477,-98.2398.28.7477,2360,7.1522,52,ATASCOSA,1,1
2059,2361,-98.2298,28.7477,-98.2298.28.7477,2361,7.1522,52,ATASCOSA,1,1
2060,2362,-98.2198,28.7477,-98.2198.28.7477,2362,12.4284,82,ATASCOSA,1,1
2061,2363,-98.2098,28.7477,-98.2098.28.7477,2363,12.31,81,ATASCOSA,1,1
2062,2364,-98.1998,28.7477,-98.1998.28.7477,2364,11.9806,52,ATASCOSA,1,1
2063,2365,-98.1898,28.7477,-98.1898.28.7477,2365,12.0828,81,ATASCOSA,1,1
2064,2366,-98.1798,28.7477,-98.1798.28.7477,2366,12.31,81,ATASCOSA,1,1
2065,2367,-98.1698,28.7477,-98.1698.28.7477,2367,12.31,82,ATASCOSA,1,1
2066,2368,-98.1598,28.7477,-98.1598.28.7477,2368,13.0796,82,ATASCOSA,1,1
2067,2369,-98.7998,28.7377,-98.7998.28.7377,2369,3.2378,31,ATASCOSA,1,1
2068,2370,-98.7898,28.7377,-98.7898.28.7377,2370,2.9812,52,ATASCOSA,1,1
2069,2371,-98.7798,28.7377,-98.7798.28.7377,2371,2.9302,81,ATASCOSA,1,1
2070,2372,-98.7698,28.7377,-98.7698.28.7377,2372,2.473,81,ATASCOSA,1,1
2071,2373,-98.7598,28.7377,-98.7598.28.7377,2373,2.473,81,ATASCOSA,1,1
2072,2375,-98.7398,28.7377,-98.7398.28.7377,2375,2.5942,52,ATASCOSA,1,1
2073,2376,-98.7298,28.7377,-98.7298.28.7377,2376,2.645,52,ATASCOSA,1,1
2074,2377,-98.7198,28.7377,-98.7198.28.7377,2377,2.7504,52,ATASCOSA,1,1
2075,2378,-98.7098,28.7377,-98.7098.28.7377,2378,3.1794,81,ATASCOSA,1,1
2076,2379,-98.6998,28.7377,-98.6998.28.7377,2379,3.0516,52,ATASCOSA,1,1
2077,2380,-98.6898,28.7377,-98.6898.28.7377,2380,3.3492,52,ATASCOSA,1,1
2078,2381,-98.6798,28.7377,-98.6798.28.7377,2381,3.3492,52,ATASCOSA,1,1
2079,2382,-98.6698,28.7377,-98.6698.28.7377,2382,3.0516,52,ATASCOSA,1,1
2080,2383,-98.6598,28.7377,-98.6598.28.7377,2383,3.0588,82,ATASCOSA,1,1
2081,2384,-98.6498,28.7377,-98.6498.28.7377,2384,3.0394,82,ATASCOSA,1,1
2082,2385,-98.6398,28.7377,-98.6398.28.7377,2385,3.0394,81,ATASCOSA,1,1
2083,2386,-98.6298,28.7377,-98.6298.28.7377,2386,3.3492,71,ATASCOSA,1,1
2084,2387,-98.6198,28.7377,-98.6198.28.7377,2387,2.8642,52,ATASCOSA,1,1
2085,2388,-98.6098,28.7377,-98.6098.28.7377,2388,2.5118,52,ATASCOSA,1,1
2086,2389,-98.5998,28.7377,-98.5998.28.7377,2389,2.9476,81,ATASCOSA,1,1
2087,2390,-98.5898,28.7377,-98.5898.28.7377,2390,2.9476,52,ATASCOSA,1,1
2088,2391,-98.5798,28.7377,-98.5798.28.7377,2391,2.5118,71,ATASCOSA,1,1
2089,2392,-98.5698,28.7377,-98.5698.28.7377,2392,2.9476,52,ATASCOSA,1,1
2090,2393,-98.5598,28.7377,-98.5598.28.7377,2393,2.6286,52,ATASCOSA,1,1
2091,2394,-98.5498,28.7377,-98.5498.28.7377,2394,3.1016,52,ATASCOSA,1,1
2092,2395,-98.5398,28.7377,-98.5398.28.7377,2395,3.0566,81,ATASCOSA,1,1
2093,2397,-98.5198,28.7377,-98.5198.28.7377,2397,2.6286,81,ATASCOSA,1,1
2094,2398,-98.5098,28.7377,-98.5098.28.7377,2398,2.6286,52,ATASCOSA,1,1
2095,2399,-98.4998,28.7377,-98.4998.28.7377,2399,10.8372,71,ATASCOSA,1,1
2096,2401,-98.4798,28.7377,-98.4798.28.7377,2401,10.8372,71,ATASCOSA,1,1
2097,2402,-98.4698,28.7377,-98.4698.28.7377,2402,11.527,52,ATASCOSA,1,1
2098,2404,-98.4498,28.7377,-98.4498.28.7377,2404,11.5422,52,ATASCOSA,1,1
2099,2405,-98.4398,28.7377,-98.4398.28.7377,2405,11.5422,71,ATASCOSA,1,1
2100,2406,-98.4298,28.7377,-98.4298.28.7377,2406,11.3736,52,ATASCOSA,1,1
2101,2407,-98.4198,28.7377,-98.4198.28.7377,2407,10.9864,71,ATASCOSA,1,1
2102,2408,-98.4098,28.7377,-98.4098.28.7377,2408,11.0926,71,ATASCOSA,1,1
2103,2409,-98.3998,28.7377,-98.3998.28.7377,2409,11.3736,71,ATASCOSA,1,1
2104,2410,-98.3898,28.7377,-98.3898.28.7377,2410,11.4686,31,ATASCOSA,1,1
2105,2411,-98.3798,28.7377,-98.3798.28.7377,2411,11.4582,71,ATASCOSA,1,1
2106,2412,-98.3698,28.7377,-98.3698.28.7377,2412,11.2404,71,ATASCOSA,1,1
2107,2413,-98.3598,28.7377,-98.3598.28.7377,2413,12.1326,52,ATASCOSA,1,1
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,10.8976,52,ATASCOSA,1,1
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,11.2404,52,ATASCOSA,1,1
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,11.2404,52,ATASCOSA,1,1
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,11.2404,71,ATASCOSA,1,1
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,9.9634,52,ATASCOSA,1,1
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,11.748,52,ATASCOSA,1,1
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,7.1814,71,ATASCOSA,1,1
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,8.1756,52,ATASCOSA,1,1
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,10.8888,52,ATASCOSA,1,1
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,8.2194,81,ATASCOSA,1,1
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,12.0064,52,ATASCOSA,1,1
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,8.2194,52,ATASCOSA,1,1
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,13.0794,82,ATASCOSA,1,1
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,12.0826,71,ATASCOSA,1,1
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,12.3102,71,ATASCOSA,1,1
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,12.3102,82,ATASCOSA,1,1
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,12.0826,81,ATASCOSA,1,1
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,3.2378,81,ATASCOSA,1,1
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,3.2378,52,ATASCOSA,1,1
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,2.9894,82,ATASCOSA,1,1
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,2.4732,52,ATASCOSA,1,1
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,2.5942,52,ATASCOSA,1,1
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,2.5942,52,ATASCOSA,1,1
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,2.5942,52,ATASCOSA,1,1
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,2.5942,52,ATASCOSA,1,1
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,3.1166,52,ATASCOSA,1,1
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,2.646,52,ATASCOSA,1,1
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,2.645,52,ATASCOSA,1,1
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,3.2546,52,ATASCOSA,1,1
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,3.246,52,ATASCOSA,1,1
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,3.1814,52,ATASCOSA,1,1
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,2.7504,52,ATASCOSA,1,1
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,2.9048,52,ATASCOSA,1,1
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,2.9048,81,ATASCOSA,1,1
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,2.5118,71,ATASCOSA,1,1
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,3.0566,81,ATASCOSA,1,1
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,3.055,52,ATASCOSA,1,1
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,3.055,52,ATASCOSA,1,1
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,2.8884,52,ATASCOSA,1,1
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,2.6286,52,ATASCOSA,1,1
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,2.6286,81,ATASCOSA,1,1
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,2.6286,71,ATASCOSA,1,1
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,10.837,71,ATASCOSA,1,1
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,11.9866,52,ATASCOSA,1,1
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,11.9866,71,ATASCOSA,1,1
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,11.5272,71,ATASCOSA,1,1
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,11.3902,52,ATASCOSA,1,1
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,10.837,52,ATASCOSA,1,1
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,11.9866,81,ATASCOSA,1,1
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,11.4386,71,ATASCOSA,1,1
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,10.9864,71,ATASCOSA,1,1
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,11.4386,31,ATASCOSA,1,1
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,10.787,31,ATASCOSA,1,1
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,11.4972,52,ATASCOSA,1,1
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,11.592,71,ATASCOSA,1,1
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,10.8972,52,ATASCOSA,1,1
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,11.4816,52,ATASCOSA,1,1
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,11.694,52,ATASCOSA,1,1
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,12.1082,81,ATASCOSA,1,1
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,8.1756,52,ATASCOSA,1,1
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,11.9806,52,ATASCOSA,1,1
