Index,RunID, LON, LAT,tag,coord_id,YIELD,land cover,county,check
2283,2614,-98.2198,28.7077,-98.2198.28.7077,2614,11.2838,52,ATASCOSA,1
2284,2615,-98.2098,28.7077,-98.2098.28.7077,2615,11.5334,82,ATASCOSA,1
2285,2616,-98.7998,28.6977,-98.7998.28.6977,2616,9.363,52,ATASCOSA,1
2286,2617,-98.7898,28.6977,-98.7898.28.6977,2617,9.363,52,ATASCOSA,1
2287,2618,-98.7798,28.6977,-98.7798.28.6977,2618,9.5734,52,ATASCOSA,1
2288,2619,-98.7698,28.6977,-98.7698.28.6977,2619,10.069,52,ATASCOSA,1
2289,2621,-98.7498,28.6977,-98.7498.28.6977,2621,10.3332,81,ATASCOSA,1
2290,2622,-98.7398,28.6977,-98.7398.28.6977,2622,10.3332,81,ATASCOSA,1
2291,2623,-98.7298,28.6977,-98.7298.28.6977,2623,9.3536,52,ATASCOSA,1
2292,2624,-98.7198,28.6977,-98.7198.28.6977,2624,9.6104,52,ATASCOSA,1
2293,2625,-98.7098,28.6977,-98.7098.28.6977,2625,4.7916,52,ATASCOSA,1
2294,2626,-98.6998,28.6977,-98.6998.28.6977,2626,4.7916,52,ATASCOSA,1
2295,2627,-98.6898,28.6977,-98.6898.28.6977,2627,4.7916,52,ATASCOSA,1
2296,2628,-98.6798,28.6977,-98.6798.28.6977,2628,5.8764,52,ATASCOSA,1
2297,2629,-98.6698,28.6977,-98.6698.28.6977,2629,5.1824,52,ATASCOSA,1
2298,2630,-98.6598,28.6977,-98.6598.28.6977,2630,5.9766,81,ATASCOSA,1
2299,2632,-98.6398,28.6977,-98.6398.28.6977,2632,6.3714,52,ATASCOSA,1
2300,2633,-98.6298,28.6977,-98.6298.28.6977,2633,4.7916,52,ATASCOSA,1
2301,2634,-98.6198,28.6977,-98.6198.28.6977,2634,4.7246,52,ATASCOSA,1
2302,2635,-98.6098,28.6977,-98.6098.28.6977,2635,5.7082,52,ATASCOSA,1
2303,2636,-98.5998,28.6977,-98.5998.28.6977,2636,5.8492,52,ATASCOSA,1
2304,2637,-98.5898,28.6977,-98.5898.28.6977,2637,5.8002,90,ATASCOSA,1
2305,2638,-98.5798,28.6977,-98.5798.28.6977,2638,5.8492,52,ATASCOSA,1
2306,2639,-98.5698,28.6977,-98.5698.28.6977,2639,5.9062,52,ATASCOSA,1
2307,2640,-98.5598,28.6977,-98.5598.28.6977,2640,5.581,52,ATASCOSA,1
2308,2641,-98.5498,28.6977,-98.5498.28.6977,2641,5.8744,81,ATASCOSA,1
2309,2642,-98.5398,28.6977,-98.5398.28.6977,2642,5.8492,52,ATASCOSA,1
2310,2643,-98.5298,28.6977,-98.5298.28.6977,2643,5.6612,52,ATASCOSA,1
2311,2645,-98.5098,28.6977,-98.5098.28.6977,2645,6.2328,52,ATASCOSA,1
2312,2646,-98.4998,28.6977,-98.4998.28.6977,2646,5.8174,52,ATASCOSA,1
2313,2647,-98.4898,28.6977,-98.4898.28.6977,2647,5.8956,52,ATASCOSA,1
2314,2648,-98.4798,28.6977,-98.4798.28.6977,2648,6.3626,52,ATASCOSA,1
2315,2649,-98.4698,28.6977,-98.4698.28.6977,2649,10.9274,52,ATASCOSA,1
2316,2651,-98.4498,28.6977,-98.4498.28.6977,2651,9.9282,71,ATASCOSA,1
2317,2652,-98.4398,28.6977,-98.4398.28.6977,2652,9.9282,52,ATASCOSA,1
2318,2653,-98.4298,28.6977,-98.4298.28.6977,2653,9.9282,52,ATASCOSA,1
2319,2655,-98.4098,28.6977,-98.4098.28.6977,2655,9.9282,52,ATASCOSA,1
2320,2656,-98.3998,28.6977,-98.3998.28.6977,2656,9.9282,52,ATASCOSA,1
2321,2657,-98.3898,28.6977,-98.3898.28.6977,2657,9.9282,52,ATASCOSA,1
2322,2658,-98.3798,28.6977,-98.3798.28.6977,2658,10.365,52,ATASCOSA,1
2323,2659,-98.3698,28.6977,-98.3698.28.6977,2659,9.352,52,ATASCOSA,1
2324,2660,-98.3598,28.6977,-98.3598.28.6977,2660,11.5834,52,ATASCOSA,1
2325,2661,-98.3498,28.6977,-98.3498.28.6977,2661,11.5834,52,ATASCOSA,1
2326,2662,-98.3398,28.6977,-98.3398.28.6977,2662,11.059,52,ATASCOSA,1
2327,2663,-98.3298,28.6977,-98.3298.28.6977,2663,11.1226,52,ATASCOSA,1
2328,2664,-98.3198,28.6977,-98.3198.28.6977,2664,10.6252,90,ATASCOSA,1
2329,2665,-98.3098,28.6977,-98.3098.28.6977,2665,10.9064,52,ATASCOSA,1
2330,2666,-98.2998,28.6977,-98.2998.28.6977,2666,11.0238,31,ATASCOSA,1
2331,2667,-98.2898,28.6977,-98.2898.28.6977,2667,7.274,52,ATASCOSA,1
2332,2668,-98.2798,28.6977,-98.2798.28.6977,2668,10.422,31,ATASCOSA,1
2333,2669,-98.2698,28.6977,-98.2698.28.6977,2669,7.81,52,ATASCOSA,1
2334,2670,-98.2598,28.6977,-98.2598.28.6977,2670,10.5836,71,ATASCOSA,1
2335,2671,-98.2498,28.6977,-98.2498.28.6977,2671,11.341,52,ATASCOSA,1
2336,2672,-98.2398,28.6977,-98.2398.28.6977,2672,11.2838,52,ATASCOSA,1
2337,2673,-98.2298,28.6977,-98.2298.28.6977,2673,11.5334,81,ATASCOSA,1
2338,2675,-98.7998,28.6877,-98.7998.28.6877,2675,9.3632,52,ATASCOSA,1
2339,2676,-98.7898,28.6877,-98.7898.28.6877,2676,9.3632,52,ATASCOSA,1
2340,2677,-98.7798,28.6877,-98.7798.28.6877,2677,9.225,52,ATASCOSA,1
2341,2678,-98.7698,28.6877,-98.7698.28.6877,2678,9.3552,52,ATASCOSA,1
2342,2679,-98.7598,28.6877,-98.7598.28.6877,2679,9.3552,81,ATASCOSA,1
2343,2680,-98.7498,28.6877,-98.7498.28.6877,2680,10.2602,81,ATASCOSA,1
2344,2681,-98.7398,28.6877,-98.7398.28.6877,2681,9.8808,81,ATASCOSA,1
2345,2682,-98.7298,28.6877,-98.7298.28.6877,2682,10.298,71,ATASCOSA,1
2346,2683,-98.7198,28.6877,-98.7198.28.6877,2683,10.3898,71,ATASCOSA,1
2347,2684,-98.7098,28.6877,-98.7098.28.6877,2684,9.3532,52,ATASCOSA,1
2348,2685,-98.6998,28.6877,-98.6998.28.6877,2685,9.3532,52,ATASCOSA,1
2349,2686,-98.6898,28.6877,-98.6898.28.6877,2686,9.3532,52,ATASCOSA,1
2350,2687,-98.6798,28.6877,-98.6798.28.6877,2687,9.6348,52,ATASCOSA,1
2351,2688,-98.6698,28.6877,-98.6698.28.6877,2688,10.298,52,ATASCOSA,1
2352,2689,-98.6598,28.6877,-98.6598.28.6877,2689,5.3682,82,ATASCOSA,1
2353,2690,-98.6498,28.6877,-98.6498.28.6877,2690,5.9062,90,ATASCOSA,1
2354,2691,-98.6398,28.6877,-98.6398.28.6877,2691,5.928,52,ATASCOSA,1
2355,2692,-98.6298,28.6877,-98.6298.28.6877,2692,6.409,52,ATASCOSA,1
2356,2693,-98.6198,28.6877,-98.6198.28.6877,2693,4.7248,52,ATASCOSA,1
2357,2694,-98.6098,28.6877,-98.6098.28.6877,2694,5.8002,52,ATASCOSA,1
2358,2695,-98.5998,28.6877,-98.5998.28.6877,2695,5.8492,52,ATASCOSA,1
2359,2697,-98.5798,28.6877,-98.5798.28.6877,2697,5.8492,81,ATASCOSA,1
2360,2698,-98.5698,28.6877,-98.5698.28.6877,2698,5.9062,52,ATASCOSA,1
2361,2699,-98.5598,28.6877,-98.5598.28.6877,2699,5.8492,52,ATASCOSA,1
2362,2700,-98.5498,28.6877,-98.5498.28.6877,2700,5.4928,52,ATASCOSA,1
2363,2702,-98.5298,28.6877,-98.5298.28.6877,2702,5.581,52,ATASCOSA,1
2364,2703,-98.5198,28.6877,-98.5198.28.6877,2703,5.8492,52,ATASCOSA,1
2365,2704,-98.5098,28.6877,-98.5098.28.6877,2704,5.8492,52,ATASCOSA,1
2366,2705,-98.4998,28.6877,-98.4998.28.6877,2705,5.5644,52,ATASCOSA,1
2367,2706,-98.4898,28.6877,-98.4898.28.6877,2706,6.0212,52,ATASCOSA,1
2368,2707,-98.4798,28.6877,-98.4798.28.6877,2707,6.3624,71,ATASCOSA,1
2369,2708,-98.4698,28.6877,-98.4698.28.6877,2708,5.8176,71,ATASCOSA,1
2370,2709,-98.4598,28.6877,-98.4598.28.6877,2709,9.928,71,ATASCOSA,1
2371,2710,-98.4398,28.6877,-98.4398.28.6877,2710,9.928,52,ATASCOSA,1
2372,2711,-98.4298,28.6877,-98.4298.28.6877,2711,10.4362,52,ATASCOSA,1
2373,2712,-98.4198,28.6877,-98.4198.28.6877,2712,9.928,52,ATASCOSA,1
2374,2713,-98.4098,28.6877,-98.4098.28.6877,2713,10.4362,52,ATASCOSA,1
2375,2714,-98.3998,28.6877,-98.3998.28.6877,2714,9.928,52,ATASCOSA,1
2376,2715,-98.3898,28.6877,-98.3898.28.6877,2715,10.4362,52,ATASCOSA,1
2377,2716,-98.3798,28.6877,-98.3798.28.6877,2716,10.2836,52,ATASCOSA,1
2378,2717,-98.3698,28.6877,-98.3698.28.6877,2717,10.8788,71,ATASCOSA,1
2379,2718,-98.3598,28.6877,-98.3598.28.6877,2718,10.8788,81,ATASCOSA,1
2380,2719,-98.3498,28.6877,-98.3498.28.6877,2719,10.427,81,ATASCOSA,1
2381,2720,-98.3398,28.6877,-98.3398.28.6877,2720,10.427,52,ATASCOSA,1
2382,2721,-98.3298,28.6877,-98.3298.28.6877,2721,11.059,71,ATASCOSA,1
2383,2722,-98.3198,28.6877,-98.3198.28.6877,2722,10.6242,71,ATASCOSA,1
2384,2723,-98.3098,28.6877,-98.3098.28.6877,2723,10.427,52,ATASCOSA,1
2385,2724,-98.2998,28.6877,-98.2998.28.6877,2724,7.274,52,ATASCOSA,1
2386,2725,-98.2898,28.6877,-98.2898.28.6877,2725,7.274,52,ATASCOSA,1
2387,2726,-98.2798,28.6877,-98.2798.28.6877,2726,7.2712,52,ATASCOSA,1
2388,2727,-98.2698,28.6877,-98.2698.28.6877,2727,10.5836,52,ATASCOSA,1
2389,2728,-98.2598,28.6877,-98.2598.28.6877,2728,7.2712,81,ATASCOSA,1
2390,2729,-98.2498,28.6877,-98.2498.28.6877,2729,11.5326,81,ATASCOSA,1
2391,2730,-98.2398,28.6877,-98.2398.28.6877,2730,11.284,81,ATASCOSA,1
2392,2731,-98.7998,28.6777,-98.7998.28.6777,2731,9.363,52,ATASCOSA,1
2393,2732,-98.7898,28.6777,-98.7898.28.6777,2732,9.363,52,ATASCOSA,1
2394,2733,-98.7798,28.6777,-98.7798.28.6777,2733,9.355,81,ATASCOSA,1
2395,2734,-98.7698,28.6777,-98.7698.28.6777,2734,9.346,52,ATASCOSA,1
2396,2735,-98.7598,28.6777,-98.7598.28.6777,2735,9.1106,52,ATASCOSA,1
2397,2736,-98.7498,28.6777,-98.7498.28.6777,2736,9.8974,82,ATASCOSA,1
2398,2737,-98.7398,28.6777,-98.7398.28.6777,2737,9.8974,82,ATASCOSA,1
2399,2738,-98.7298,28.6777,-98.7298.28.6777,2738,9.8974,52,ATASCOSA,1
2400,2739,-98.7198,28.6777,-98.7198.28.6777,2739,9.6348,81,ATASCOSA,1
2401,2740,-98.7098,28.6777,-98.7098.28.6777,2740,10.079,52,ATASCOSA,1
2402,2741,-98.6998,28.6777,-98.6998.28.6777,2741,9.6348,52,ATASCOSA,1
2403,2742,-98.6898,28.6777,-98.6898.28.6777,2742,9.353,81,ATASCOSA,1
2404,2743,-98.6798,28.6777,-98.6798.28.6777,2743,9.353,52,ATASCOSA,1
2405,2744,-98.6698,28.6777,-98.6698.28.6777,2744,9.353,52,ATASCOSA,1
2406,2745,-98.6598,28.6777,-98.6598.28.6777,2745,9.353,52,ATASCOSA,1
2407,2747,-98.6398,28.6777,-98.6398.28.6777,2747,10.0302,71,ATASCOSA,1
2408,2748,-98.6298,28.6777,-98.6298.28.6777,2748,10.652,52,ATASCOSA,1
2409,2749,-98.6198,28.6777,-98.6198.28.6777,2749,10.4296,52,ATASCOSA,1
2410,2750,-98.6098,28.6777,-98.6098.28.6777,2750,4.7246,52,ATASCOSA,1
2411,2751,-98.5998,28.6777,-98.5998.28.6777,2751,5.6684,52,ATASCOSA,1
2412,2752,-98.5898,28.6777,-98.5898.28.6777,2752,5.906,81,ATASCOSA,1
2413,2754,-98.5698,28.6777,-98.5698.28.6777,2754,5.581,52,ATASCOSA,1
2414,2755,-98.5598,28.6777,-98.5598.28.6777,2755,5.849,52,ATASCOSA,1
2415,2756,-98.5498,28.6777,-98.5498.28.6777,2756,5.8832,52,ATASCOSA,1
2416,2757,-98.5398,28.6777,-98.5398.28.6777,2757,6.286,52,ATASCOSA,1
2417,2758,-98.5298,28.6777,-98.5298.28.6777,2758,5.849,52,ATASCOSA,1
2418,2759,-98.5198,28.6777,-98.5198.28.6777,2759,5.6684,52,ATASCOSA,1
2419,2760,-98.5098,28.6777,-98.5098.28.6777,2760,5.6684,71,ATASCOSA,1
2420,2761,-98.4998,28.6777,-98.4998.28.6777,2761,5.8176,52,ATASCOSA,1
2421,2762,-98.4898,28.6777,-98.4898.28.6777,2762,5.5644,71,ATASCOSA,1
2422,2763,-98.4798,28.6777,-98.4798.28.6777,2763,6.0586,71,ATASCOSA,1
2423,2764,-98.4698,28.6777,-98.4698.28.6777,2764,5.8176,71,ATASCOSA,1
2424,2765,-98.4598,28.6777,-98.4598.28.6777,2765,10.4362,52,ATASCOSA,1
2425,2766,-98.4498,28.6777,-98.4498.28.6777,2766,10.926,52,ATASCOSA,1
2426,2767,-98.4398,28.6777,-98.4398.28.6777,2767,9.9702,52,ATASCOSA,1
2427,2768,-98.4298,28.6777,-98.4298.28.6777,2768,9.928,52,ATASCOSA,1
2428,2769,-98.4198,28.6777,-98.4198.28.6777,2769,9.928,52,ATASCOSA,1
2429,2770,-98.4098,28.6777,-98.4098.28.6777,2770,10.4362,52,ATASCOSA,1
2430,2771,-98.3998,28.6777,-98.3998.28.6777,2771,9.928,71,ATASCOSA,1
2431,2772,-98.3898,28.6777,-98.3898.28.6777,2772,9.928,11,ATASCOSA,1
2432,2773,-98.3798,28.6777,-98.3798.28.6777,2773,10.926,81,ATASCOSA,1
2433,2774,-98.3698,28.6777,-98.3698.28.6777,2774,11.0756,81,ATASCOSA,1
2434,2775,-98.3598,28.6777,-98.3598.28.6777,2775,11.0756,52,ATASCOSA,1
2435,2776,-98.3498,28.6777,-98.3498.28.6777,2776,11.5832,52,ATASCOSA,1
2436,2777,-98.3398,28.6777,-98.3398.28.6777,2777,10.5498,52,ATASCOSA,1
2437,2778,-98.3298,28.6777,-98.3298.28.6777,2778,11.122,81,ATASCOSA,1
2438,2779,-98.3198,28.6777,-98.3198.28.6777,2779,11.3776,90,ATASCOSA,1
2439,2780,-98.3098,28.6777,-98.3098.28.6777,2780,7.8316,52,ATASCOSA,1
2440,2781,-98.2998,28.6777,-98.2998.28.6777,2781,10.4124,52,ATASCOSA,1
2441,2783,-98.2798,28.6777,-98.2798.28.6777,2783,7.271,52,ATASCOSA,1
2442,2784,-98.2698,28.6777,-98.2698.28.6777,2784,10.5834,52,ATASCOSA,1
2443,2785,-98.2598,28.6777,-98.2598.28.6777,2785,10.5834,52,ATASCOSA,1
2444,2786,-98.2498,28.6777,-98.2498.28.6777,2786,11.5326,52,ATASCOSA,1
2445,2787,-98.7998,28.6677,-98.7998.28.6677,2787,9.3458,52,ATASCOSA,1
2446,2788,-98.7898,28.6677,-98.7898.28.6677,2788,9.3458,81,ATASCOSA,1
2447,2789,-98.7798,28.6677,-98.7798.28.6677,2789,9.3158,52,ATASCOSA,1
2448,2790,-98.7698,28.6677,-98.7698.28.6677,2790,9.3158,52,ATASCOSA,1
2449,2791,-98.7598,28.6677,-98.7598.28.6677,2791,10.31,52,ATASCOSA,1
2450,2792,-98.7498,28.6677,-98.7498.28.6677,2792,9.633,81,ATASCOSA,1
2451,2793,-98.7398,28.6677,-98.7398.28.6677,2793,9.4662,81,ATASCOSA,1
2452,2794,-98.7298,28.6677,-98.7298.28.6677,2794,9.353,52,ATASCOSA,1
2453,2795,-98.7198,28.6677,-98.7198.28.6677,2795,10.2026,81,ATASCOSA,1
2454,2796,-98.7098,28.6677,-98.7098.28.6677,2796,9.6348,52,ATASCOSA,1
2455,2797,-98.6998,28.6677,-98.6998.28.6677,2797,9.6348,52,ATASCOSA,1
2456,2798,-98.6898,28.6677,-98.6898.28.6677,2798,10.3332,52,ATASCOSA,1
2457,2799,-98.6798,28.6677,-98.6798.28.6677,2799,10.0302,52,ATASCOSA,1
2458,2800,-98.6698,28.6677,-98.6698.28.6677,2800,10.0302,52,ATASCOSA,1
2459,2801,-98.6598,28.6677,-98.6598.28.6677,2801,10.3708,81,ATASCOSA,1
2460,2802,-98.6498,28.6677,-98.6498.28.6677,2802,10.3708,52,ATASCOSA,1
2461,2803,-98.6398,28.6677,-98.6398.28.6677,2803,10.0792,52,ATASCOSA,1
2462,2805,-98.6198,28.6677,-98.6198.28.6677,2805,10.4294,52,ATASCOSA,1
2463,2807,-98.5998,28.6677,-98.5998.28.6677,2807,9.6878,52,ATASCOSA,1
2464,2808,-98.5898,28.6677,-98.5898.28.6677,2808,10.2842,52,ATASCOSA,1
2465,2809,-98.5798,28.6677,-98.5798.28.6677,2809,10.2612,52,ATASCOSA,1
2466,2810,-98.5698,28.6677,-98.5698.28.6677,2810,5.8004,52,ATASCOSA,1
2467,2811,-98.5598,28.6677,-98.5598.28.6677,2811,5.708,81,ATASCOSA,1
2468,2812,-98.5498,28.6677,-98.5498.28.6677,2812,5.849,52,ATASCOSA,1
2469,2813,-98.5398,28.6677,-98.5398.28.6677,2813,5.849,52,ATASCOSA,1
2470,2814,-98.5198,28.6677,-98.5198.28.6677,2814,5.849,52,ATASCOSA,1
2471,2815,-98.5098,28.6677,-98.5098.28.6677,2815,5.849,52,ATASCOSA,1
2472,2816,-98.4998,28.6677,-98.4998.28.6677,2816,5.8176,71,ATASCOSA,1
2473,2817,-98.4898,28.6677,-98.4898.28.6677,2817,5.8176,71,ATASCOSA,1
2474,2818,-98.4798,28.6677,-98.4798.28.6677,2818,5.8018,71,ATASCOSA,1
2475,2820,-98.4598,28.6677,-98.4598.28.6677,2820,5.8176,52,ATASCOSA,1
2476,2821,-98.4498,28.6677,-98.4498.28.6677,2821,9.97,52,ATASCOSA,1
2477,2822,-98.4398,28.6677,-98.4398.28.6677,2822,9.97,52,ATASCOSA,1
2478,2823,-98.4298,28.6677,-98.4298.28.6677,2823,9.9278,52,ATASCOSA,1
2479,2824,-98.4198,28.6677,-98.4198.28.6677,2824,9.9278,81,ATASCOSA,1
2480,2825,-98.4098,28.6677,-98.4098.28.6677,2825,8.868,52,ATASCOSA,1
2481,2826,-98.3998,28.6677,-98.3998.28.6677,2826,9.9278,52,ATASCOSA,1
2482,2827,-98.3898,28.6677,-98.3898.28.6677,2827,10.436,52,ATASCOSA,1
2483,2828,-98.3798,28.6677,-98.3798.28.6677,2828,10.436,81,ATASCOSA,1
2484,2829,-98.3698,28.6677,-98.3698.28.6677,2829,11.5828,81,ATASCOSA,1
2485,2830,-98.3598,28.6677,-98.3598.28.6677,2830,11.0236,52,ATASCOSA,1
2486,2831,-98.3498,28.6677,-98.3498.28.6677,2831,11.0236,52,ATASCOSA,1
2487,2832,-98.3398,28.6677,-98.3398.28.6677,2832,11.5828,52,ATASCOSA,1
2488,2833,-98.3298,28.6677,-98.3298.28.6677,2833,11.0236,52,ATASCOSA,1
2489,2835,-98.3098,28.6677,-98.3098.28.6677,2835,7.2734,52,ATASCOSA,1
2490,2836,-98.2998,28.6677,-98.2998.28.6677,2836,11.0752,52,ATASCOSA,1
2491,2837,-98.2898,28.6677,-98.2898.28.6677,2837,7.2734,52,ATASCOSA,1
2492,2838,-98.2798,28.6677,-98.2798.28.6677,2838,10.574,52,ATASCOSA,1
2493,2839,-98.2698,28.6677,-98.2698.28.6677,2839,9.3586,52,ATASCOSA,1
2494,2840,-98.7998,28.6577,-98.7998.28.6577,2840,9.3162,52,ATASCOSA,1
2495,2841,-98.7898,28.6577,-98.7898.28.6577,2841,9.3162,52,ATASCOSA,1
2496,2842,-98.7798,28.6577,-98.7798.28.6577,2842,9.3162,52,ATASCOSA,1
2497,2843,-98.7698,28.6577,-98.7698.28.6577,2843,9.3162,52,ATASCOSA,1
2498,2846,-98.7398,28.6577,-98.7398.28.6577,2846,10.652,52,ATASCOSA,1
2499,2847,-98.7298,28.6577,-98.7298.28.6577,2847,10.652,81,ATASCOSA,1
2500,2848,-98.7198,28.6577,-98.7198.28.6577,2848,10.652,81,ATASCOSA,1
2501,2849,-98.7098,28.6577,-98.7098.28.6577,2849,9.6346,52,ATASCOSA,1
2502,2850,-98.6998,28.6577,-98.6998.28.6577,2850,10.2026,81,ATASCOSA,1
2503,2851,-98.6898,28.6577,-98.6898.28.6577,2851,9.6346,52,ATASCOSA,1
2504,2853,-98.6698,28.6577,-98.6698.28.6577,2853,10.1062,52,ATASCOSA,1
2505,2854,-98.6598,28.6577,-98.6598.28.6577,2854,10.5298,52,ATASCOSA,1
2506,2855,-98.6498,28.6577,-98.6498.28.6577,2855,10.0302,52,ATASCOSA,1
2507,2856,-98.6398,28.6577,-98.6398.28.6577,2856,10.2968,52,ATASCOSA,1
2508,2857,-98.6298,28.6577,-98.6298.28.6577,2857,10.079,52,ATASCOSA,1
2509,2858,-98.6198,28.6577,-98.6198.28.6577,2858,10.096,52,ATASCOSA,1
2510,2859,-98.6098,28.6577,-98.6098.28.6577,2859,9.979,52,ATASCOSA,1
2511,2860,-98.5998,28.6577,-98.5998.28.6577,2860,9.6942,52,ATASCOSA,1
2512,2861,-98.5898,28.6577,-98.5898.28.6577,2861,9.6816,52,ATASCOSA,1
2513,2862,-98.5798,28.6577,-98.5798.28.6577,2862,9.4064,81,ATASCOSA,1
2514,2863,-98.5698,28.6577,-98.5698.28.6577,2863,10.2914,52,ATASCOSA,1
2515,2864,-98.5598,28.6577,-98.5598.28.6577,2864,9.979,82,ATASCOSA,1
2516,2865,-98.5498,28.6577,-98.5498.28.6577,2865,10.2614,81,ATASCOSA,1
2517,2866,-98.5398,28.6577,-98.5398.28.6577,2866,10.2842,52,ATASCOSA,1
2518,2867,-98.5298,28.6577,-98.5298.28.6577,2867,9.6872,52,ATASCOSA,1
2519,2868,-98.5198,28.6577,-98.5198.28.6577,2868,5.8486,52,ATASCOSA,1
2520,2869,-98.5098,28.6577,-98.5098.28.6577,2869,5.6674,52,ATASCOSA,1
2521,2870,-98.4998,28.6577,-98.4998.28.6577,2870,5.8174,71,ATASCOSA,1
2522,2871,-98.4898,28.6577,-98.4898.28.6577,2871,4.1004,71,ATASCOSA,1
2523,2872,-98.4798,28.6577,-98.4798.28.6577,2872,6.0202,81,ATASCOSA,1
2524,2873,-98.4698,28.6577,-98.4698.28.6577,2873,5.8174,71,ATASCOSA,1
2525,2874,-98.4598,28.6577,-98.4598.28.6577,2874,5.8174,52,ATASCOSA,1
2526,2875,-98.4498,28.6577,-98.4498.28.6577,2875,5.8174,52,ATASCOSA,1
2527,2877,-98.4298,28.6577,-98.4298.28.6577,2877,9.9276,52,ATASCOSA,1
2528,2878,-98.4198,28.6577,-98.4198.28.6577,2878,9.9276,52,ATASCOSA,1
2529,2879,-98.4098,28.6577,-98.4098.28.6577,2879,10.4358,52,ATASCOSA,1
2530,2880,-98.3998,28.6577,-98.3998.28.6577,2880,9.9276,52,ATASCOSA,1
2531,2881,-98.3898,28.6577,-98.3898.28.6577,2881,10.3644,52,ATASCOSA,1
2532,2882,-98.3798,28.6577,-98.3798.28.6577,2882,10.3644,52,ATASCOSA,1
2533,2883,-98.3698,28.6577,-98.3698.28.6577,2883,11.0748,52,ATASCOSA,1
2534,2884,-98.3598,28.6577,-98.3598.28.6577,2884,11.1214,52,ATASCOSA,1
2535,2885,-98.3498,28.6577,-98.3498.28.6577,2885,7.2732,52,ATASCOSA,1
2536,2887,-98.3298,28.6577,-98.3298.28.6577,2887,7.2732,52,ATASCOSA,1
2537,2888,-98.3198,28.6577,-98.3198.28.6577,2888,11.0586,81,ATASCOSA,1
2538,2889,-98.3098,28.6577,-98.3098.28.6577,2889,11.3774,71,ATASCOSA,1
2539,2890,-98.2998,28.6577,-98.2998.28.6577,2890,11.17,52,ATASCOSA,1
2540,2891,-98.2898,28.6577,-98.2898.28.6577,2891,11.0748,52,ATASCOSA,1
2541,2892,-98.2798,28.6577,-98.2798.28.6577,2892,10.4134,52,ATASCOSA,1
2542,2893,-98.7998,28.6477,-98.7998.28.6477,2893,9.3162,52,ATASCOSA,1
2543,2894,-98.7898,28.6477,-98.7898.28.6477,2894,9.3162,52,ATASCOSA,1
2544,2895,-98.3298,28.6477,-98.3298.28.6477,2895,7.2732,52,ATASCOSA,1
2545,2896,-98.3198,28.6477,-98.3198.28.6477,2896,7.2732,52,ATASCOSA,1
2546,2899,-98.2898,28.6477,-98.2898.28.6477,2899,10.5738,52,ATASCOSA,1
2547,2900,-98.3298,28.6377,-98.3298.28.6377,2900,10.4272,52,ATASCOSA,1
2548,2901,-98.3198,28.6377,-98.3198.28.6377,2901,10.4272,52,ATASCOSA,1
2549,2902,-98.3098,28.6377,-98.3098.28.6377,2902,11.1212,52,ATASCOSA,1
2550,2903,-98.3298,28.6277,-98.3298.28.6277,2903,11.023,52,ATASCOSA,1
2551,2905,-98.3298,28.6177,-98.3298.28.6177,2905,7.4532,52,ATASCOSA,1
2552,2906,-98.1401,29.4274,-98.1401.29.4274,2906,11.5948,82,WILSON,1
2553,2907,-98.1501,29.4174,-98.1501.29.4174,2907,12.1642,81,WILSON,1
2554,2908,-98.1401,29.4174,-98.1401.29.4174,2908,12.583,52,WILSON,1
2555,2909,-98.1601,29.4074,-98.1601.29.4074,2909,12.5824,81,WILSON,1
2556,2912,-98.1701,29.3974,-98.1701.29.3974,2912,12.5704,52,WILSON,1
2557,2914,-98.1501,29.3974,-98.1501.29.3974,2914,12.4442,81,WILSON,1
2558,2915,-98.1401,29.3974,-98.1401.29.3974,2915,8.9186,81,WILSON,1
2559,2916,-98.1301,29.3974,-98.1301.29.3974,2916,12.8914,52,WILSON,1
2560,2917,-98.1701,29.3874,-98.1701.29.3874,2917,12.1642,52,WILSON,1
2561,2918,-98.1601,29.3874,-98.1601.29.3874,2918,11.8208,52,WILSON,1
2562,2919,-98.1501,29.3874,-98.1501.29.3874,2919,12.1642,52,WILSON,1
2563,2921,-98.1301,29.3874,-98.1301.29.3874,2921,13.5146,52,WILSON,1
2564,2922,-98.1801,29.3774,-98.1801.29.3774,2922,12.2724,81,WILSON,1
2565,2924,-98.1601,29.3774,-98.1601.29.3774,2924,12.2682,52,WILSON,1
2566,2925,-98.1501,29.3774,-98.1501.29.3774,2925,12.1642,81,WILSON,1
2567,2926,-98.1401,29.3774,-98.1401.29.3774,2926,12.0636,90,WILSON,1
2568,2927,-98.0901,29.3774,-98.0901.29.3774,2927,12.702,52,WILSON,1
2569,2928,-98.0801,29.3774,-98.0801.29.3774,2928,12.5976,52,WILSON,1
2570,2929,-98.0701,29.3774,-98.0701.29.3774,2929,12.5064,81,WILSON,1
2571,2930,-98.0601,29.3774,-98.0601.29.3774,2930,12.4496,52,WILSON,1
2572,2931,-98.0501,29.3774,-98.0501.29.3774,2931,12.7422,81,WILSON,1
2573,2932,-98.0401,29.3774,-98.0401.29.3774,2932,12.7422,81,WILSON,1
2574,2933,-98.0301,29.3774,-98.0301.29.3774,2933,14.217,71,WILSON,1
2575,2935,-98.0101,29.3774,-98.0101.29.3774,2935,14.7182,52,WILSON,1
2576,2946,-97.9001,29.3774,-97.9001.29.3774,2946,13.1394,81,WILSON,1
