index,RunID, LON, LAT,tag,Coord_ID,county,YIELD,land cover
1887,2181,-98.6798,28.7677,-98.6798.28.7677,2181,ATASCOSA,2.0584,52
1888,2182,-98.6698,28.7677,-98.6698.28.7677,2182,ATASCOSA,2.0584,82
1889,2183,-98.6598,28.7677,-98.6598.28.7677,2183,ATASCOSA,2.0584,52
1890,2184,-98.6498,28.7677,-98.6498.28.7677,2184,ATASCOSA,1.7736,52
1891,2185,-98.6398,28.7677,-98.6398.28.7677,2185,ATASCOSA,2.1098,71
1892,2186,-98.6298,28.7677,-98.6298.28.7677,2186,ATASCOSA,1.883,52
1893,2187,-98.6198,28.7677,-98.6198.28.7677,2187,ATASCOSA,2.3142,52
1894,2188,-98.6098,28.7677,-98.6098.28.7677,2188,ATASCOSA,2.3142,52
1895,2189,-98.5998,28.7677,-98.5998.28.7677,2189,ATASCOSA,1.8226,71
1896,2190,-98.5898,28.7677,-98.5898.28.7677,2190,ATASCOSA,2.1502,52
1897,2191,-98.5798,28.7677,-98.5798.28.7677,2191,ATASCOSA,2.3484,52
1898,2192,-98.5698,28.7677,-98.5698.28.7677,2192,ATASCOSA,1.8226,52
1899,2193,-98.5598,28.7677,-98.5598.28.7677,2193,ATASCOSA,2.207,52
1900,2194,-98.5498,28.7677,-98.5498.28.7677,2194,ATASCOSA,1.8138,52
1901,2195,-98.5398,28.7677,-98.5398.28.7677,2195,ATASCOSA,1.8226,52
1902,2196,-98.5298,28.7677,-98.5298.28.7677,2196,ATASCOSA,1.8226,52
1903,2197,-98.5198,28.7677,-98.5198.28.7677,2197,ATASCOSA,9.5332,52
1904,2198,-98.5098,28.7677,-98.5098.28.7677,2198,ATASCOSA,9.722,52
1905,2199,-98.4998,28.7677,-98.4998.28.7677,2199,ATASCOSA,10.272,81
1906,2200,-98.4898,28.7677,-98.4898.28.7677,2200,ATASCOSA,11.2112,52
1907,2201,-98.4798,28.7677,-98.4798.28.7677,2201,ATASCOSA,10.568,52
1908,2202,-98.4698,28.7677,-98.4698.28.7677,2202,ATASCOSA,11.2112,52
1909,2203,-98.4598,28.7677,-98.4598.28.7677,2203,ATASCOSA,11.2112,52
1910,2204,-98.4498,28.7677,-98.4498.28.7677,2204,ATASCOSA,9.622,52
1911,2205,-98.4398,28.7677,-98.4398.28.7677,2205,ATASCOSA,10.5606,52
1912,2206,-98.4298,28.7677,-98.4298.28.7677,2206,ATASCOSA,9.622,52
1913,2207,-98.4198,28.7677,-98.4198.28.7677,2207,ATASCOSA,10.568,52
1914,2208,-98.4098,28.7677,-98.4098.28.7677,2208,ATASCOSA,10.4082,52
1915,2210,-98.3898,28.7677,-98.3898.28.7677,2210,ATASCOSA,11.2112,52
1916,2211,-98.3798,28.7677,-98.3798.28.7677,2211,ATASCOSA,10.458,52
1917,2212,-98.3698,28.7677,-98.3698.28.7677,2212,ATASCOSA,10.6924,52
1918,2213,-98.3598,28.7677,-98.3598.28.7677,2213,ATASCOSA,11.0674,71
1919,2214,-98.3498,28.7677,-98.3498.28.7677,2214,ATASCOSA,8.8594,31
1920,2215,-98.3398,28.7677,-98.3398.28.7677,2215,ATASCOSA,6.4818,52
1921,2216,-98.3298,28.7677,-98.3298.28.7677,2216,ATASCOSA,11.2978,52
1922,2217,-98.3198,28.7677,-98.3198.28.7677,2217,ATASCOSA,11.2726,52
1923,2218,-98.3098,28.7677,-98.3098.28.7677,2218,ATASCOSA,11.2726,52
1924,2219,-98.2998,28.7677,-98.2998.28.7677,2219,ATASCOSA,11.2342,81
1925,2221,-98.2798,28.7677,-98.2798.28.7677,2221,ATASCOSA,11.3966,52
1926,2222,-98.2698,28.7677,-98.2698.28.7677,2222,ATASCOSA,11.2684,52
1927,2223,-98.2598,28.7677,-98.2598.28.7677,2223,ATASCOSA,11.9738,71
1928,2224,-98.2498,28.7677,-98.2498.28.7677,2224,ATASCOSA,11.5258,52
1929,2225,-98.2398,28.7677,-98.2398.28.7677,2225,ATASCOSA,11.9246,52
1930,2226,-98.2298,28.7677,-98.2298.28.7677,2226,ATASCOSA,11.9246,52
1931,2227,-98.2198,28.7677,-98.2198.28.7677,2227,ATASCOSA,10.7178,52
1932,2228,-98.2098,28.7677,-98.2098.28.7677,2228,ATASCOSA,12.5018,52
1933,2229,-98.1998,28.7677,-98.1998.28.7677,2229,ATASCOSA,11.542,71
1934,2230,-98.1898,28.7677,-98.1898.28.7677,2230,ATASCOSA,11.5258,82
1935,2231,-98.1798,28.7677,-98.1798.28.7677,2231,ATASCOSA,11.0896,52
1936,2232,-98.1698,28.7677,-98.1698.28.7677,2232,ATASCOSA,11.5258,52
1937,2233,-98.1598,28.7677,-98.1598.28.7677,2233,ATASCOSA,11.0896,81
1938,2234,-98.1498,28.7677,-98.1498.28.7677,2234,ATASCOSA,11.5258,52
1939,2235,-98.1398,28.7677,-98.1398.28.7677,2235,ATASCOSA,11.5258,82
1940,2236,-98.1298,28.7677,-98.1298.28.7677,2236,ATASCOSA,11.5258,52
1941,2238,-98.7898,28.7577,-98.7898.28.7577,2238,ATASCOSA,1.772,52
1942,2239,-98.7798,28.7577,-98.7798.28.7577,2239,ATASCOSA,1.772,52
1943,2240,-98.7698,28.7577,-98.7698.28.7577,2240,ATASCOSA,1.772,52
1944,2241,-98.7598,28.7577,-98.7598.28.7577,2241,ATASCOSA,1.772,52
1945,2242,-98.7498,28.7577,-98.7498.28.7577,2242,ATASCOSA,2.0868,52
1946,2243,-98.7398,28.7577,-98.7398.28.7577,2243,ATASCOSA,2.0868,52
1947,2244,-98.7298,28.7577,-98.7298.28.7577,2244,ATASCOSA,2.0584,81
1948,2245,-98.7198,28.7577,-98.7198.28.7577,2245,ATASCOSA,2.0584,52
1949,2246,-98.7098,28.7577,-98.7098.28.7577,2246,ATASCOSA,2.2802,52
1950,2247,-98.6998,28.7577,-98.6998.28.7577,2247,ATASCOSA,1.7744,81
1951,2248,-98.6898,28.7577,-98.6898.28.7577,2248,ATASCOSA,1.7736,81
1952,2249,-98.6798,28.7577,-98.6798.28.7577,2249,ATASCOSA,2.0868,52
1953,2250,-98.6698,28.7577,-98.6698.28.7577,2250,ATASCOSA,2.0316,31
1954,2251,-98.6598,28.7577,-98.6598.28.7577,2251,ATASCOSA,1.7736,52
1955,2252,-98.6498,28.7577,-98.6498.28.7577,2252,ATASCOSA,2.0584,81
1956,2253,-98.6398,28.7577,-98.6398.28.7577,2253,ATASCOSA,2.0854,52
1957,2254,-98.6298,28.7577,-98.6298.28.7577,2254,ATASCOSA,2.1494,52
1958,2255,-98.6198,28.7577,-98.6198.28.7577,2255,ATASCOSA,1.8226,52
1959,2256,-98.6098,28.7577,-98.6098.28.7577,2256,ATASCOSA,2.1492,52
1960,2257,-98.5998,28.7577,-98.5998.28.7577,2257,ATASCOSA,2.15,71
1961,2258,-98.5898,28.7577,-98.5898.28.7577,2258,ATASCOSA,2.207,52
1962,2259,-98.5798,28.7577,-98.5798.28.7577,2259,ATASCOSA,2.207,52
1963,2260,-98.5698,28.7577,-98.5698.28.7577,2260,ATASCOSA,2.1662,52
1964,2261,-98.5598,28.7577,-98.5598.28.7577,2261,ATASCOSA,2.118,52
1965,2262,-98.5498,28.7577,-98.5498.28.7577,2262,ATASCOSA,1.8226,52
1966,2263,-98.5398,28.7577,-98.5398.28.7577,2263,ATASCOSA,2.1662,81
1967,2264,-98.5298,28.7577,-98.5298.28.7577,2264,ATASCOSA,2.1662,52
1968,2265,-98.5198,28.7577,-98.5198.28.7577,2265,ATASCOSA,2.3128,52
1969,2266,-98.5098,28.7577,-98.5098.28.7577,2266,ATASCOSA,10.1694,52
1970,2267,-98.4998,28.7577,-98.4998.28.7577,2267,ATASCOSA,10.705,52
1971,2268,-98.4898,28.7577,-98.4898.28.7577,2268,ATASCOSA,9.6574,52
1972,2269,-98.4798,28.7577,-98.4798.28.7577,2269,ATASCOSA,9.6574,90
1973,2270,-98.4698,28.7577,-98.4698.28.7577,2270,ATASCOSA,10.3042,52
1974,2271,-98.4598,28.7577,-98.4598.28.7577,2271,ATASCOSA,11.2108,52
1975,2272,-98.4498,28.7577,-98.4498.28.7577,2272,ATASCOSA,9.6574,52
1976,2273,-98.4398,28.7577,-98.4398.28.7577,2273,ATASCOSA,10.1934,52
1977,2274,-98.4298,28.7577,-98.4298.28.7577,2274,ATASCOSA,9.9412,52
1978,2275,-98.4198,28.7577,-98.4198.28.7577,2275,ATASCOSA,10.2718,52
1979,2276,-98.4098,28.7577,-98.4098.28.7577,2276,ATASCOSA,10.2718,52
1980,2277,-98.3998,28.7577,-98.3998.28.7577,2277,ATASCOSA,10.4082,52
1981,2278,-98.3898,28.7577,-98.3898.28.7577,2278,ATASCOSA,10.1934,52
1982,2280,-98.3698,28.7577,-98.3698.28.7577,2280,ATASCOSA,11.2728,52
1983,2281,-98.3598,28.7577,-98.3598.28.7577,2281,ATASCOSA,10.6922,31
1984,2282,-98.3498,28.7577,-98.3498.28.7577,2282,ATASCOSA,10.6922,52
1985,2283,-98.3398,28.7577,-98.3398.28.7577,2283,ATASCOSA,10.6922,52
1986,2284,-98.3298,28.7577,-98.3298.28.7577,2284,ATASCOSA,11.0674,52
1987,2285,-98.3198,28.7577,-98.3198.28.7577,2285,ATASCOSA,11.4338,52
1988,2286,-98.3098,28.7577,-98.3098.28.7577,2286,ATASCOSA,10.7954,71
1989,2288,-98.2898,28.7577,-98.2898.28.7577,2288,ATASCOSA,11.3966,52
1990,2289,-98.2798,28.7577,-98.2798.28.7577,2289,ATASCOSA,10.39,52
1991,2290,-98.2698,28.7577,-98.2698.28.7577,2290,ATASCOSA,11.9734,52
1992,2291,-98.2598,28.7577,-98.2598.28.7577,2291,ATASCOSA,8.8306,52
1993,2292,-98.2498,28.7577,-98.2498.28.7577,2292,ATASCOSA,11.2202,52
1994,2293,-98.2398,28.7577,-98.2398.28.7577,2293,ATASCOSA,11.0894,52
1995,2294,-98.2298,28.7577,-98.2298.28.7577,2294,ATASCOSA,6.4734,52
1996,2295,-98.2198,28.7577,-98.2198.28.7577,2295,ATASCOSA,12.5016,52
1997,2296,-98.2098,28.7577,-98.2098.28.7577,2296,ATASCOSA,12.5016,71
1998,2297,-98.1998,28.7577,-98.1998.28.7577,2297,ATASCOSA,11.0894,52
1999,2298,-98.1898,28.7577,-98.1898.28.7577,2298,ATASCOSA,11.0894,52
2000,2299,-98.1798,28.7577,-98.1798.28.7577,2299,ATASCOSA,9.2114,52
2001,2300,-98.1698,28.7577,-98.1698.28.7577,2300,ATASCOSA,11.0894,52
2002,2301,-98.1598,28.7577,-98.1598.28.7577,2301,ATASCOSA,11.5256,81
2003,2302,-98.1498,28.7577,-98.1498.28.7577,2302,ATASCOSA,11.5256,82
2004,2303,-98.1398,28.7577,-98.1398.28.7577,2303,ATASCOSA,11.5256,52
2005,2304,-98.7998,28.7477,-98.7998.28.7477,2304,ATASCOSA,2.1248,52
2006,2305,-98.7898,28.7477,-98.7898.28.7477,2305,ATASCOSA,2.2728,52
2007,2306,-98.7798,28.7477,-98.7798.28.7477,2306,ATASCOSA,2.5666,81
2008,2307,-98.7698,28.7477,-98.7698.28.7477,2307,ATASCOSA,2.1248,52
2009,2309,-98.7498,28.7477,-98.7498.28.7477,2309,ATASCOSA,2.5502,52
2010,2310,-98.7398,28.7477,-98.7398.28.7477,2310,ATASCOSA,2.273,71
2011,2311,-98.7298,28.7477,-98.7298.28.7477,2311,ATASCOSA,2.1288,52
2012,2312,-98.7198,28.7477,-98.7198.28.7477,2312,ATASCOSA,2.508,52
2013,2313,-98.7098,28.7477,-98.7098.28.7477,2313,ATASCOSA,2.508,52
2014,2314,-98.6998,28.7477,-98.6998.28.7477,2314,ATASCOSA,2.1768,52
2015,2315,-98.6898,28.7477,-98.6898.28.7477,2315,ATASCOSA,2.1764,52
2016,2316,-98.6798,28.7477,-98.6798.28.7477,2316,ATASCOSA,2.6368,82
2017,2317,-98.6698,28.7477,-98.6698.28.7477,2317,ATASCOSA,2.1768,82
2018,2318,-98.6598,28.7477,-98.6598.28.7477,2318,ATASCOSA,2.5502,82
2019,2319,-98.6498,28.7477,-98.6498.28.7477,2319,ATASCOSA,2.5624,52
2020,2320,-98.6398,28.7477,-98.6398.28.7477,2320,ATASCOSA,2.7732,52
2021,2322,-98.6198,28.7477,-98.6198.28.7477,2322,ATASCOSA,2.421,52
2022,2323,-98.6098,28.7477,-98.6098.28.7477,2323,ATASCOSA,2.0938,52
2023,2324,-98.5998,28.7477,-98.5998.28.7477,2324,ATASCOSA,2.0938,81
2024,2325,-98.5898,28.7477,-98.5898.28.7477,2325,ATASCOSA,2.485,52
2025,2326,-98.5798,28.7477,-98.5798.28.7477,2326,ATASCOSA,2.0938,52
2026,2327,-98.5698,28.7477,-98.5698.28.7477,2327,ATASCOSA,2.0938,52
2027,2328,-98.5598,28.7477,-98.5598.28.7477,2328,ATASCOSA,2.5724,52
2028,2329,-98.5498,28.7477,-98.5498.28.7477,2329,ATASCOSA,2.5816,52
2029,2330,-98.5398,28.7477,-98.5398.28.7477,2330,ATASCOSA,2.5724,81
2030,2331,-98.5298,28.7477,-98.5298.28.7477,2331,ATASCOSA,2.1848,52
2031,2332,-98.5198,28.7477,-98.5198.28.7477,2332,ATASCOSA,2.0938,52
2032,2333,-98.5098,28.7477,-98.5098.28.7477,2333,ATASCOSA,2.1848,52
2033,2334,-98.4998,28.7477,-98.4998.28.7477,2334,ATASCOSA,9.6054,52
2034,2335,-98.4898,28.7477,-98.4898.28.7477,2335,ATASCOSA,10.3626,71
2035,2336,-98.4798,28.7477,-98.4798.28.7477,2336,ATASCOSA,10.3626,52
2036,2337,-98.4698,28.7477,-98.4698.28.7477,2337,ATASCOSA,10.3652,52
2037,2338,-98.4598,28.7477,-98.4598.28.7477,2338,ATASCOSA,10.991,52
2038,2339,-98.4498,28.7477,-98.4498.28.7477,2339,ATASCOSA,9.6054,52
2039,2340,-98.4398,28.7477,-98.4398.28.7477,2340,ATASCOSA,10.3652,52
2040,2341,-98.4298,28.7477,-98.4298.28.7477,2341,ATASCOSA,10.2818,52
2041,2342,-98.4198,28.7477,-98.4198.28.7477,2342,ATASCOSA,10.0656,52
2042,2343,-98.4098,28.7477,-98.4098.28.7477,2343,ATASCOSA,9.9784,71
2043,2344,-98.3998,28.7477,-98.3998.28.7477,2344,ATASCOSA,8.3648,52
2044,2345,-98.3898,28.7477,-98.3898.28.7477,2345,ATASCOSA,9.5872,52
2045,2346,-98.3798,28.7477,-98.3798.28.7477,2346,ATASCOSA,10.2818,71
2046,2347,-98.3698,28.7477,-98.3698.28.7477,2347,ATASCOSA,10.403,71
2047,2348,-98.3598,28.7477,-98.3598.28.7477,2348,ATASCOSA,11.6824,52
2048,2349,-98.3498,28.7477,-98.3498.28.7477,2349,ATASCOSA,11.6824,52
2049,2350,-98.3398,28.7477,-98.3398.28.7477,2350,ATASCOSA,10.4178,52
2050,2351,-98.3298,28.7477,-98.3298.28.7477,2351,ATASCOSA,10.6874,52
2051,2352,-98.3198,28.7477,-98.3198.28.7477,2352,ATASCOSA,11.6824,52
2052,2354,-98.2998,28.7477,-98.2998.28.7477,2354,ATASCOSA,10.988,52
2053,2355,-98.2898,28.7477,-98.2898.28.7477,2355,ATASCOSA,10.8858,31
2054,2356,-98.2798,28.7477,-98.2798.28.7477,2356,ATASCOSA,11.6578,90
2055,2357,-98.2698,28.7477,-98.2698.28.7477,2357,ATASCOSA,11.116,81
2056,2358,-98.2598,28.7477,-98.2598.28.7477,2358,ATASCOSA,10.1184,52
2057,2359,-98.2498,28.7477,-98.2498.28.7477,2359,ATASCOSA,7.423,52
2058,2360,-98.2398,28.7477,-98.2398.28.7477,2360,ATASCOSA,6.8466,52
2059,2361,-98.2298,28.7477,-98.2298.28.7477,2361,ATASCOSA,6.8466,52
2060,2362,-98.2198,28.7477,-98.2198.28.7477,2362,ATASCOSA,11.8742,82
2061,2363,-98.2098,28.7477,-98.2098.28.7477,2363,ATASCOSA,11.6294,81
2062,2364,-98.1998,28.7477,-98.1998.28.7477,2364,ATASCOSA,11.2176,52
2063,2365,-98.1898,28.7477,-98.1898.28.7477,2365,ATASCOSA,11.3206,81
2064,2366,-98.1798,28.7477,-98.1798.28.7477,2366,ATASCOSA,11.6294,81
2065,2367,-98.1698,28.7477,-98.1698.28.7477,2367,ATASCOSA,11.6294,82
2066,2368,-98.1598,28.7477,-98.1598.28.7477,2368,ATASCOSA,12.595,82
2067,2369,-98.7998,28.7377,-98.7998.28.7377,2369,ATASCOSA,2.8122,31
2068,2370,-98.7898,28.7377,-98.7898.28.7377,2370,ATASCOSA,2.604,52
2069,2371,-98.7798,28.7377,-98.7798.28.7377,2371,ATASCOSA,2.5666,81
2070,2372,-98.7698,28.7377,-98.7698.28.7377,2372,ATASCOSA,2.125,81
2071,2373,-98.7598,28.7377,-98.7598.28.7377,2373,ATASCOSA,2.125,81
2072,2375,-98.7398,28.7377,-98.7398.28.7377,2375,ATASCOSA,2.129,52
2073,2376,-98.7298,28.7377,-98.7298.28.7377,2376,ATASCOSA,2.1766,52
2074,2377,-98.7198,28.7377,-98.7198.28.7377,2377,ATASCOSA,2.2728,52
2075,2378,-98.7098,28.7377,-98.7098.28.7377,2378,ATASCOSA,2.6622,81
2076,2379,-98.6998,28.7377,-98.6998.28.7377,2379,ATASCOSA,2.5504,52
2077,2380,-98.6898,28.7377,-98.6898.28.7377,2380,ATASCOSA,2.7808,52
2078,2381,-98.6798,28.7377,-98.6798.28.7377,2381,ATASCOSA,2.7808,52
2079,2382,-98.6698,28.7377,-98.6698.28.7377,2382,ATASCOSA,2.5504,52
2080,2383,-98.6598,28.7377,-98.6598.28.7377,2383,ATASCOSA,2.5812,82
2081,2384,-98.6498,28.7377,-98.6498.28.7377,2384,ATASCOSA,2.5626,82
2082,2385,-98.6398,28.7377,-98.6398.28.7377,2385,ATASCOSA,2.5626,81
2083,2386,-98.6298,28.7377,-98.6298.28.7377,2386,ATASCOSA,2.7808,71
2084,2387,-98.6198,28.7377,-98.6198.28.7377,2387,ATASCOSA,2.3978,52
2085,2388,-98.6098,28.7377,-98.6098.28.7377,2388,ATASCOSA,2.0938,52
2086,2389,-98.5998,28.7377,-98.5998.28.7377,2389,ATASCOSA,2.4852,81
2087,2390,-98.5898,28.7377,-98.5898.28.7377,2390,ATASCOSA,2.4852,52
2088,2391,-98.5798,28.7377,-98.5798.28.7377,2391,ATASCOSA,2.0938,71
2089,2392,-98.5698,28.7377,-98.5698.28.7377,2392,ATASCOSA,2.4852,52
2090,2393,-98.5598,28.7377,-98.5598.28.7377,2393,ATASCOSA,2.1848,52
2091,2394,-98.5498,28.7377,-98.5498.28.7377,2394,ATASCOSA,2.5814,52
2092,2395,-98.5398,28.7377,-98.5398.28.7377,2395,ATASCOSA,2.5788,81
2093,2397,-98.5198,28.7377,-98.5198.28.7377,2397,ATASCOSA,2.1848,81
2094,2398,-98.5098,28.7377,-98.5098.28.7377,2398,ATASCOSA,2.1848,52
2095,2399,-98.4998,28.7377,-98.4998.28.7377,2399,ATASCOSA,9.6048,71
2096,2401,-98.4798,28.7377,-98.4798.28.7377,2401,ATASCOSA,9.6048,71
2097,2402,-98.4698,28.7377,-98.4698.28.7377,2402,ATASCOSA,10.378,52
2098,2404,-98.4498,28.7377,-98.4498.28.7377,2404,ATASCOSA,10.3626,52
2099,2405,-98.4398,28.7377,-98.4398.28.7377,2405,ATASCOSA,10.3626,71
2100,2406,-98.4298,28.7377,-98.4298.28.7377,2406,ATASCOSA,10.2822,52
2101,2407,-98.4198,28.7377,-98.4198.28.7377,2407,ATASCOSA,9.9784,71
2102,2408,-98.4098,28.7377,-98.4098.28.7377,2408,ATASCOSA,10.0656,71
2103,2409,-98.3998,28.7377,-98.3998.28.7377,2409,ATASCOSA,10.2822,71
2104,2410,-98.3898,28.7377,-98.3898.28.7377,2410,ATASCOSA,10.2216,31
2105,2411,-98.3798,28.7377,-98.3798.28.7377,2411,ATASCOSA,10.2818,71
2106,2412,-98.3698,28.7377,-98.3698.28.7377,2412,ATASCOSA,10.6876,71
2107,2413,-98.3598,28.7377,-98.3598.28.7377,2413,ATASCOSA,11.6822,52
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,ATASCOSA,10.1444,52
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,ATASCOSA,10.6876,52
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,ATASCOSA,10.6876,52
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,ATASCOSA,10.6876,71
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,ATASCOSA,8.7724,52
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,ATASCOSA,11.251,52
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,ATASCOSA,6.4346,71
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,ATASCOSA,7.1162,52
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,ATASCOSA,10.1186,52
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,ATASCOSA,7.4228,81
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,ATASCOSA,11.3448,52
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,ATASCOSA,7.4228,52
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,ATASCOSA,12.5942,82
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,ATASCOSA,11.321,71
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,ATASCOSA,11.6278,71
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,ATASCOSA,11.6278,82
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,ATASCOSA,11.321,81
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,ATASCOSA,2.8122,81
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,ATASCOSA,2.8122,52
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,ATASCOSA,2.6356,82
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,ATASCOSA,2.1248,52
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,ATASCOSA,2.129,52
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,ATASCOSA,2.129,52
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,ATASCOSA,2.129,52
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,ATASCOSA,2.129,52
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,ATASCOSA,2.6368,52
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,ATASCOSA,2.1768,52
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,ATASCOSA,2.1766,52
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,ATASCOSA,2.7136,52
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,ATASCOSA,2.7132,52
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,ATASCOSA,2.6652,52
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,ATASCOSA,2.2728,52
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,ATASCOSA,2.421,52
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,ATASCOSA,2.421,81
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,ATASCOSA,2.0938,71
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,ATASCOSA,2.5788,81
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,ATASCOSA,2.5726,52
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,ATASCOSA,2.5726,52
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,ATASCOSA,2.4332,52
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,ATASCOSA,2.1848,52
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,ATASCOSA,2.1848,81
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,ATASCOSA,2.1848,71
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,ATASCOSA,9.6048,71
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,ATASCOSA,10.9904,52
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,ATASCOSA,10.9904,71
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,ATASCOSA,10.3776,71
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,ATASCOSA,10.2196,52
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,ATASCOSA,9.6048,52
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,ATASCOSA,10.9904,81
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,ATASCOSA,10.365,71
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,ATASCOSA,9.9782,71
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,ATASCOSA,10.365,31
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,ATASCOSA,9.5866,31
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,ATASCOSA,10.9784,52
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,ATASCOSA,10.9818,71
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,ATASCOSA,10.1444,52
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,ATASCOSA,10.8814,52
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,ATASCOSA,11.302,52
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,ATASCOSA,11.6572,81
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,ATASCOSA,7.116,52
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,ATASCOSA,11.2172,52
2169,2489,-98.2398,28.7277,-98.2398.28.7277,2489,ATASCOSA,11.6276,52
2170,2490,-98.2298,28.7277,-98.2298.28.7277,2490,ATASCOSA,11.6276,52
2171,2491,-98.2098,28.7277,-98.2098.28.7277,2491,ATASCOSA,9.3434,31
2172,2492,-98.1998,28.7277,-98.1998.28.7277,2492,ATASCOSA,11.6276,31
2173,2493,-98.1898,28.7277,-98.1898.28.7277,2493,ATASCOSA,11.6276,81
2174,2494,-98.1798,28.7277,-98.1798.28.7277,2494,ATASCOSA,11.6276,82
2175,2495,-98.7998,28.7177,-98.7998.28.7177,2495,ATASCOSA,2.5252,52
2176,2497,-98.7798,28.7177,-98.7798.28.7177,2497,ATASCOSA,2.176,52
2177,2498,-98.7698,28.7177,-98.7698.28.7177,2498,ATASCOSA,2.6038,82
2178,2499,-98.7598,28.7177,-98.7598.28.7177,2499,ATASCOSA,2.1784,81
2179,2500,-98.7498,28.7177,-98.7498.28.7177,2500,ATASCOSA,2.1766,52
2180,2501,-98.7398,28.7177,-98.7398.28.7177,2501,ATASCOSA,2.129,71
2181,2502,-98.7298,28.7177,-98.7298.28.7177,2502,ATASCOSA,2.2728,52
2182,2503,-98.7198,28.7177,-98.7198.28.7177,2503,ATASCOSA,2.129,52
2183,2505,-98.6998,28.7177,-98.6998.28.7177,2505,ATASCOSA,2.7132,52
2184,2506,-98.6898,28.7177,-98.6898.28.7177,2506,ATASCOSA,2.7132,81
2185,2507,-98.6798,28.7177,-98.6798.28.7177,2507,ATASCOSA,2.2728,81
2186,2508,-98.6698,28.7177,-98.6698.28.7177,2508,ATASCOSA,2.6348,90
2187,2509,-98.6598,28.7177,-98.6598.28.7177,2509,ATASCOSA,2.7132,52
2188,2510,-98.6498,28.7177,-98.6498.28.7177,2510,ATASCOSA,2.7226,52
2189,2511,-98.6398,28.7177,-98.6398.28.7177,2511,ATASCOSA,2.2728,52
2190,2512,-98.6298,28.7177,-98.6298.28.7177,2512,ATASCOSA,2.5504,52
