Index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,12.55,52,ATASCOSA
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,12.866,52,ATASCOSA
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,12.866,52,ATASCOSA
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,12.866,71,ATASCOSA
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,11.3284,52,ATASCOSA
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,13.3518,52,ATASCOSA
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,8.8118,71,ATASCOSA
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,9.4094,52,ATASCOSA
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,12.521,52,ATASCOSA
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,9.5918,81,ATASCOSA
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,13.6316,52,ATASCOSA
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,9.5918,52,ATASCOSA
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,14.4658,82,ATASCOSA
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,13.501,71,ATASCOSA
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,13.7456,71,ATASCOSA
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,13.7456,82,ATASCOSA
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,13.501,81,ATASCOSA
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,7.0364,81,ATASCOSA
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,7.0364,52,ATASCOSA
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,6.783,82,ATASCOSA
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,5.729,52,ATASCOSA
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,5.8512,52,ATASCOSA
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,5.8512,52,ATASCOSA
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,5.8512,52,ATASCOSA
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,5.8512,52,ATASCOSA
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,6.8944,52,ATASCOSA
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,5.969,52,ATASCOSA
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,5.9698,52,ATASCOSA
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,6.7522,52,ATASCOSA
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,6.7358,52,ATASCOSA
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,6.9246,52,ATASCOSA
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,6.2216,52,ATASCOSA
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,6.5668,52,ATASCOSA
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,6.5668,81,ATASCOSA
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,5.7608,71,ATASCOSA
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,6.6174,81,ATASCOSA
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,6.6044,52,ATASCOSA
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,6.6044,52,ATASCOSA
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,6.5846,52,ATASCOSA
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,6.0104,52,ATASCOSA
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,6.0104,81,ATASCOSA
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,6.0104,71,ATASCOSA
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,12.176,71,ATASCOSA
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,13.4284,52,ATASCOSA
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,13.4284,71,ATASCOSA
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,12.7576,71,ATASCOSA
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,12.5494,52,ATASCOSA
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,12.176,52,ATASCOSA
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,13.4284,81,ATASCOSA
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,12.8276,71,ATASCOSA
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,12.4032,71,ATASCOSA
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,12.8276,31,ATASCOSA
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,12.0818,31,ATASCOSA
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,13.1348,52,ATASCOSA
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,13.2342,71,ATASCOSA
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,12.55,52,ATASCOSA
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,13.116,52,ATASCOSA
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,13.447,52,ATASCOSA
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,13.7646,81,ATASCOSA
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,9.4094,52,ATASCOSA
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,13.4408,52,ATASCOSA
2169,2489,-98.2398,28.7277,-98.2398.28.7277,2489,13.7456,52,ATASCOSA
2170,2490,-98.2298,28.7277,-98.2298.28.7277,2490,13.7456,52,ATASCOSA
2171,2491,-98.2098,28.7277,-98.2098.28.7277,2491,11.9408,31,ATASCOSA
2172,2492,-98.1998,28.7277,-98.1998.28.7277,2492,13.7456,31,ATASCOSA
2173,2493,-98.1898,28.7277,-98.1898.28.7277,2493,13.7456,81,ATASCOSA
2174,2494,-98.1798,28.7277,-98.1798.28.7277,2494,13.7456,82,ATASCOSA
2175,2495,-98.7998,28.7177,-98.7998.28.7177,2495,6.552,52,ATASCOSA
2176,2497,-98.7798,28.7177,-98.7798.28.7177,2497,5.863,52,ATASCOSA
2177,2498,-98.7698,28.7177,-98.7698.28.7177,2498,6.7394,82,ATASCOSA
2178,2499,-98.7598,28.7177,-98.7598.28.7177,2499,5.8664,81,ATASCOSA
2179,2500,-98.7498,28.7177,-98.7498.28.7177,2500,5.9698,52,ATASCOSA
2180,2501,-98.7398,28.7177,-98.7398.28.7177,2501,5.8512,71,ATASCOSA
2181,2502,-98.7298,28.7177,-98.7298.28.7177,2502,6.2216,52,ATASCOSA
2182,2503,-98.7198,28.7177,-98.7198.28.7177,2503,5.8512,52,ATASCOSA
2183,2505,-98.6998,28.7177,-98.6998.28.7177,2505,6.7354,52,ATASCOSA
2184,2506,-98.6898,28.7177,-98.6898.28.7177,2506,6.7354,81,ATASCOSA
2185,2507,-98.6798,28.7177,-98.6798.28.7177,2507,6.2216,81,ATASCOSA
2186,2508,-98.6698,28.7177,-98.6698.28.7177,2508,6.8284,90,ATASCOSA
2187,2509,-98.6598,28.7177,-98.6598.28.7177,2509,6.7354,52,ATASCOSA
2188,2510,-98.6498,28.7177,-98.6498.28.7177,2510,6.9634,52,ATASCOSA
2189,2511,-98.6398,28.7177,-98.6398.28.7177,2511,6.2216,52,ATASCOSA
2190,2512,-98.6298,28.7177,-98.6298.28.7177,2512,6.7904,52,ATASCOSA
2191,2513,-98.6198,28.7177,-98.6198.28.7177,2513,5.7608,81,ATASCOSA
2192,2514,-98.6098,28.7177,-98.6098.28.7177,2514,6.5668,81,ATASCOSA
2193,2515,-98.5998,28.7177,-98.5998.28.7177,2515,6.5844,81,ATASCOSA
2194,2516,-98.5898,28.7177,-98.5898.28.7177,2516,5.7608,52,ATASCOSA
2195,2517,-98.5798,28.7177,-98.5798.28.7177,2517,6.7704,52,ATASCOSA
2196,2518,-98.5698,28.7177,-98.5698.28.7177,2518,6.678,52,ATASCOSA
2197,2519,-98.5598,28.7177,-98.5598.28.7177,2519,6.7068,52,ATASCOSA
2198,2520,-98.5498,28.7177,-98.5498.28.7177,2520,6.6044,81,ATASCOSA
2199,2521,-98.5398,28.7177,-98.5398.28.7177,2521,6.6044,71,ATASCOSA
2200,2522,-98.5298,28.7177,-98.5298.28.7177,2522,6.0102,52,ATASCOSA
2201,2523,-98.5198,28.7177,-98.5198.28.7177,2523,6.0102,71,ATASCOSA
2202,2524,-98.5098,28.7177,-98.5098.28.7177,2524,6.9754,52,ATASCOSA
2203,2525,-98.4998,28.7177,-98.4998.28.7177,2525,6.015,71,ATASCOSA
2204,2526,-98.4898,28.7177,-98.4898.28.7177,2526,6.015,52,ATASCOSA
2205,2527,-98.4798,28.7177,-98.4798.28.7177,2527,12.827,52,ATASCOSA
2206,2529,-98.4598,28.7177,-98.4598.28.7177,2529,12.7532,71,ATASCOSA
2207,2530,-98.4498,28.7177,-98.4498.28.7177,2530,13.4282,52,ATASCOSA
2208,2531,-98.4398,28.7177,-98.4398.28.7177,2531,12.1754,52,ATASCOSA
2209,2532,-98.4298,28.7177,-98.4298.28.7177,2532,13.4282,52,ATASCOSA
2210,2533,-98.4198,28.7177,-98.4198.28.7177,2533,12.1754,71,ATASCOSA
2211,2534,-98.4098,28.7177,-98.4098.28.7177,2534,12.1754,71,ATASCOSA
2212,2535,-98.3998,28.7177,-98.3998.28.7177,2535,12.1754,31,ATASCOSA
2213,2536,-98.3898,28.7177,-98.3898.28.7177,2536,12.1754,31,ATASCOSA
2214,2537,-98.3798,28.7177,-98.3798.28.7177,2537,12.7354,71,ATASCOSA
2215,2538,-98.3698,28.7177,-98.3698.28.7177,2538,12.95,52,ATASCOSA
2216,2539,-98.3598,28.7177,-98.3598.28.7177,2539,13.0046,52,ATASCOSA
2217,2540,-98.3498,28.7177,-98.3498.28.7177,2540,12.698,52,ATASCOSA
2218,2542,-98.3298,28.7177,-98.3298.28.7177,2542,13.1938,52,ATASCOSA
2219,2543,-98.3198,28.7177,-98.3198.28.7177,2543,13.1938,71,ATASCOSA
2220,2544,-98.3098,28.7177,-98.3098.28.7177,2544,12.4188,81,ATASCOSA
2221,2545,-98.2998,28.7177,-98.2998.28.7177,2545,13.3512,81,ATASCOSA
2222,2546,-98.2898,28.7177,-98.2898.28.7177,2546,9.4094,52,ATASCOSA
2223,2547,-98.2798,28.7177,-98.2798.28.7177,2547,9.4094,52,ATASCOSA
2224,2548,-98.2698,28.7177,-98.2698.28.7177,2548,12.573,52,ATASCOSA
2225,2549,-98.2598,28.7177,-98.2598.28.7177,2549,9.4094,52,ATASCOSA
2226,2550,-98.2498,28.7177,-98.2498.28.7177,2550,13.6312,81,ATASCOSA
2227,2551,-98.2398,28.7177,-98.2398.28.7177,2551,9.5918,81,ATASCOSA
2228,2552,-98.2298,28.7177,-98.2298.28.7177,2552,13.4406,81,ATASCOSA
2229,2553,-98.2198,28.7177,-98.2198.28.7177,2553,11.9408,81,ATASCOSA
2230,2554,-98.2098,28.7177,-98.2098.28.7177,2554,11.9408,81,ATASCOSA
2231,2555,-98.1998,28.7177,-98.1998.28.7177,2555,13.5004,81,ATASCOSA
2232,2556,-98.7998,28.7077,-98.7998.28.7077,2556,12.0016,52,ATASCOSA
2233,2558,-98.7798,28.7077,-98.7798.28.7077,2558,12.0016,82,ATASCOSA
2234,2559,-98.7698,28.7077,-98.7698.28.7077,2559,11.866,90,ATASCOSA
2235,2560,-98.7598,28.7077,-98.7598.28.7077,2560,11.141,81,ATASCOSA
2236,2561,-98.7498,28.7077,-98.7498.28.7077,2561,5.8512,52,ATASCOSA
2237,2562,-98.7398,28.7077,-98.7398.28.7077,2562,5.8512,52,ATASCOSA
2238,2563,-98.7298,28.7077,-98.7298.28.7077,2563,5.8512,52,ATASCOSA
2239,2564,-98.7198,28.7077,-98.7198.28.7077,2564,5.9698,52,ATASCOSA
2240,2565,-98.7098,28.7077,-98.7098.28.7077,2565,5.8512,52,ATASCOSA
2241,2566,-98.6998,28.7077,-98.6998.28.7077,2566,5.8512,52,ATASCOSA
2242,2567,-98.6898,28.7077,-98.6898.28.7077,2567,5.8512,52,ATASCOSA
2243,2568,-98.6798,28.7077,-98.6798.28.7077,2568,6.2214,52,ATASCOSA
2244,2569,-98.6698,28.7077,-98.6698.28.7077,2569,6.2214,52,ATASCOSA
2245,2570,-98.6598,28.7077,-98.6598.28.7077,2570,6.7354,81,ATASCOSA
2246,2571,-98.6498,28.7077,-98.6498.28.7077,2571,6.8678,52,ATASCOSA
2247,2572,-98.6398,28.7077,-98.6398.28.7077,2572,7.2244,52,ATASCOSA
2248,2573,-98.6298,28.7077,-98.6298.28.7077,2573,6.894,52,ATASCOSA
2249,2574,-98.6198,28.7077,-98.6198.28.7077,2574,5.7608,52,ATASCOSA
2250,2575,-98.6098,28.7077,-98.6098.28.7077,2575,6.77,90,ATASCOSA
2251,2576,-98.5998,28.7077,-98.5998.28.7077,2576,6.7196,52,ATASCOSA
2252,2577,-98.5898,28.7077,-98.5898.28.7077,2577,6.5218,81,ATASCOSA
2253,2579,-98.5698,28.7077,-98.5698.28.7077,2579,6.6778,82,ATASCOSA
2254,2580,-98.5598,28.7077,-98.5598.28.7077,2580,6.5842,82,ATASCOSA
2255,2581,-98.5498,28.7077,-98.5498.28.7077,2581,6.7068,81,ATASCOSA
2256,2582,-98.5398,28.7077,-98.5398.28.7077,2582,6.706,71,ATASCOSA
2257,2583,-98.5298,28.7077,-98.5298.28.7077,2583,6.6042,52,ATASCOSA
2258,2584,-98.5198,28.7077,-98.5198.28.7077,2584,6.5668,71,ATASCOSA
2259,2586,-98.4998,28.7077,-98.4998.28.7077,2586,6.5608,52,ATASCOSA
2260,2587,-98.4898,28.7077,-98.4898.28.7077,2587,5.8154,71,ATASCOSA
2261,2588,-98.4798,28.7077,-98.4798.28.7077,2588,12.508,71,ATASCOSA
2262,2589,-98.4698,28.7077,-98.4698.28.7077,2589,12.4028,71,ATASCOSA
2263,2590,-98.4598,28.7077,-98.4598.28.7077,2590,12.7532,52,ATASCOSA
2264,2591,-98.4498,28.7077,-98.4498.28.7077,2591,12.9858,52,ATASCOSA
2265,2593,-98.4298,28.7077,-98.4298.28.7077,2593,12.4028,52,ATASCOSA
2266,2594,-98.4198,28.7077,-98.4198.28.7077,2594,12.9858,52,ATASCOSA
2267,2595,-98.4098,28.7077,-98.4098.28.7077,2595,11.0432,52,ATASCOSA
2268,2596,-98.3998,28.7077,-98.3998.28.7077,2596,12.4028,52,ATASCOSA
2269,2597,-98.3898,28.7077,-98.3898.28.7077,2597,12.4028,52,ATASCOSA
2270,2598,-98.3798,28.7077,-98.3798.28.7077,2598,13.428,52,ATASCOSA
2271,2599,-98.3698,28.7077,-98.3698.28.7077,2599,13.7826,52,ATASCOSA
2272,2600,-98.3598,28.7077,-98.3598.28.7077,2600,12.8206,52,ATASCOSA
2273,2602,-98.3398,28.7077,-98.3398.28.7077,2602,13.7826,52,ATASCOSA
2274,2603,-98.3298,28.7077,-98.3298.28.7077,2603,12.55,52,ATASCOSA
2275,2605,-98.3098,28.7077,-98.3098.28.7077,2605,13.4468,52,ATASCOSA
2276,2606,-98.2998,28.7077,-98.2998.28.7077,2606,13.1344,71,ATASCOSA
2277,2607,-98.2898,28.7077,-98.2898.28.7077,2607,8.836,52,ATASCOSA
2278,2608,-98.2798,28.7077,-98.2798.28.7077,2608,11.3116,52,ATASCOSA
2279,2609,-98.2698,28.7077,-98.2698.28.7077,2609,8.8116,52,ATASCOSA
2280,2610,-98.2598,28.7077,-98.2598.28.7077,2610,12.5728,52,ATASCOSA
2281,2611,-98.2498,28.7077,-98.2498.28.7077,2611,13.631,71,ATASCOSA
2282,2612,-98.2398,28.7077,-98.2398.28.7077,2612,14.4654,71,ATASCOSA
2283,2613,-98.2298,28.7077,-98.2298.28.7077,2613,11.9406,71,ATASCOSA
2284,2614,-98.2198,28.7077,-98.2198.28.7077,2614,13.5002,52,ATASCOSA
2285,2615,-98.2098,28.7077,-98.2098.28.7077,2615,13.7454,82,ATASCOSA
2286,2616,-98.7998,28.6977,-98.7998.28.6977,2616,11.381,52,ATASCOSA
2287,2617,-98.7898,28.6977,-98.7898.28.6977,2617,11.381,52,ATASCOSA
2288,2618,-98.7798,28.6977,-98.7798.28.6977,2618,11.6916,52,ATASCOSA
2289,2619,-98.7698,28.6977,-98.7698.28.6977,2619,12.0828,52,ATASCOSA
2290,2621,-98.7498,28.6977,-98.7498.28.6977,2621,12.458,81,ATASCOSA
2291,2622,-98.7398,28.6977,-98.7398.28.6977,2622,12.458,81,ATASCOSA
2292,2623,-98.7298,28.6977,-98.7298.28.6977,2623,11.5618,52,ATASCOSA
2293,2624,-98.7198,28.6977,-98.7198.28.6977,2624,11.7988,52,ATASCOSA
2294,2625,-98.7098,28.6977,-98.7098.28.6977,2625,5.851,52,ATASCOSA
2295,2626,-98.6998,28.6977,-98.6998.28.6977,2626,5.851,52,ATASCOSA
2296,2627,-98.6898,28.6977,-98.6898.28.6977,2627,5.851,52,ATASCOSA
2297,2628,-98.6798,28.6977,-98.6798.28.6977,2628,6.7896,52,ATASCOSA
2298,2629,-98.6698,28.6977,-98.6698.28.6977,2629,6.2214,52,ATASCOSA
2299,2630,-98.6598,28.6977,-98.6598.28.6977,2630,6.838,81,ATASCOSA
2300,2632,-98.6398,28.6977,-98.6398.28.6977,2632,7.2244,52,ATASCOSA
2301,2633,-98.6298,28.6977,-98.6298.28.6977,2633,5.851,52,ATASCOSA
2302,2634,-98.6198,28.6977,-98.6198.28.6977,2634,5.6492,52,ATASCOSA
2303,2635,-98.6098,28.6977,-98.6098.28.6977,2635,6.5844,52,ATASCOSA
2304,2636,-98.5998,28.6977,-98.5998.28.6977,2636,6.77,52,ATASCOSA
2305,2637,-98.5898,28.6977,-98.5898.28.6977,2637,6.7196,90,ATASCOSA
2306,2638,-98.5798,28.6977,-98.5798.28.6977,2638,6.77,52,ATASCOSA
2307,2639,-98.5698,28.6977,-98.5698.28.6977,2639,6.7216,52,ATASCOSA
2308,2640,-98.5598,28.6977,-98.5598.28.6977,2640,6.5216,52,ATASCOSA
2309,2641,-98.5498,28.6977,-98.5498.28.6977,2641,6.6774,81,ATASCOSA
2310,2642,-98.5398,28.6977,-98.5398.28.6977,2642,6.77,52,ATASCOSA
2311,2643,-98.5298,28.6977,-98.5298.28.6977,2643,6.604,52,ATASCOSA
2312,2645,-98.5098,28.6977,-98.5098.28.6977,2645,6.975,52,ATASCOSA
2313,2646,-98.4998,28.6977,-98.4998.28.6977,2646,6.6026,52,ATASCOSA
2314,2647,-98.4898,28.6977,-98.4898.28.6977,2647,6.5606,52,ATASCOSA
2315,2648,-98.4798,28.6977,-98.4798.28.6977,2648,6.926,52,ATASCOSA
2316,2649,-98.4698,28.6977,-98.4698.28.6977,2649,13.4278,52,ATASCOSA
2317,2651,-98.4498,28.6977,-98.4498.28.6977,2651,12.4024,71,ATASCOSA
2318,2652,-98.4398,28.6977,-98.4398.28.6977,2652,12.4024,52,ATASCOSA
2319,2653,-98.4298,28.6977,-98.4298.28.6977,2653,12.4024,52,ATASCOSA
2320,2655,-98.4098,28.6977,-98.4098.28.6977,2655,12.4024,52,ATASCOSA
2321,2656,-98.3998,28.6977,-98.3998.28.6977,2656,12.4024,52,ATASCOSA
2322,2657,-98.3898,28.6977,-98.3898.28.6977,2657,12.4024,52,ATASCOSA
2323,2658,-98.3798,28.6977,-98.3798.28.6977,2658,12.753,52,ATASCOSA
2324,2659,-98.3698,28.6977,-98.3698.28.6977,2659,11.3276,52,ATASCOSA
2325,2660,-98.3598,28.6977,-98.3598.28.6977,2660,13.7826,52,ATASCOSA
2326,2661,-98.3498,28.6977,-98.3498.28.6977,2661,13.7826,52,ATASCOSA
2327,2662,-98.3398,28.6977,-98.3398.28.6977,2662,13.229,52,ATASCOSA
2328,2663,-98.3298,28.6977,-98.3298.28.6977,2663,13.1934,52,ATASCOSA
2329,2664,-98.3198,28.6977,-98.3198.28.6977,2664,12.5354,90,ATASCOSA
2330,2665,-98.3098,28.6977,-98.3098.28.6977,2665,12.418,52,ATASCOSA
2331,2666,-98.2998,28.6977,-98.2998.28.6977,2666,13.134,31,ATASCOSA
2332,2667,-98.2898,28.6977,-98.2898.28.6977,2667,8.836,52,ATASCOSA
2333,2668,-98.2798,28.6977,-98.2798.28.6977,2668,12.5724,31,ATASCOSA
2334,2669,-98.2698,28.6977,-98.2698.28.6977,2669,9.4092,52,ATASCOSA
2335,2670,-98.2598,28.6977,-98.2598.28.6977,2670,12.8618,71,ATASCOSA
2336,2671,-98.2498,28.6977,-98.2498.28.6977,2671,13.4404,52,ATASCOSA
2337,2672,-98.2398,28.6977,-98.2398.28.6977,2672,13.5002,52,ATASCOSA
2338,2673,-98.2298,28.6977,-98.2298.28.6977,2673,13.7454,81,ATASCOSA
2339,2675,-98.7998,28.6877,-98.7998.28.6877,2675,11.381,52,ATASCOSA
2340,2676,-98.7898,28.6877,-98.7898.28.6877,2676,11.381,52,ATASCOSA
2341,2677,-98.7798,28.6877,-98.7798.28.6877,2677,11.2696,52,ATASCOSA
2342,2678,-98.7698,28.6877,-98.7698.28.6877,2678,11.4428,52,ATASCOSA
2343,2679,-98.7598,28.6877,-98.7598.28.6877,2679,11.4428,81,ATASCOSA
2344,2680,-98.7498,28.6877,-98.7498.28.6877,2680,12.3748,81,ATASCOSA
2345,2681,-98.7398,28.6877,-98.7398.28.6877,2681,12.1334,81,ATASCOSA
2346,2682,-98.7298,28.6877,-98.7298.28.6877,2682,12.4566,71,ATASCOSA
2347,2683,-98.7198,28.6877,-98.7198.28.6877,2683,12.6244,71,ATASCOSA
2348,2684,-98.7098,28.6877,-98.7098.28.6877,2684,11.5618,52,ATASCOSA
2349,2685,-98.6998,28.6877,-98.6998.28.6877,2685,11.5618,52,ATASCOSA
2350,2686,-98.6898,28.6877,-98.6898.28.6877,2686,11.5618,52,ATASCOSA
2351,2687,-98.6798,28.6877,-98.6798.28.6877,2687,11.923,52,ATASCOSA
2352,2688,-98.6698,28.6877,-98.6698.28.6877,2688,12.4566,52,ATASCOSA
2353,2689,-98.6598,28.6877,-98.6598.28.6877,2689,6.3212,82,ATASCOSA
2354,2690,-98.6498,28.6877,-98.6498.28.6877,2690,6.7902,90,ATASCOSA
2355,2691,-98.6398,28.6877,-98.6398.28.6877,2691,6.7898,52,ATASCOSA
2356,2692,-98.6298,28.6877,-98.6298.28.6877,2692,7.217,52,ATASCOSA
2357,2693,-98.6198,28.6877,-98.6198.28.6877,2693,5.6492,52,ATASCOSA
2358,2694,-98.6098,28.6877,-98.6098.28.6877,2694,6.7196,52,ATASCOSA
2359,2695,-98.5998,28.6877,-98.5998.28.6877,2695,6.7698,52,ATASCOSA
2360,2697,-98.5798,28.6877,-98.5798.28.6877,2697,6.7698,81,ATASCOSA
2361,2698,-98.5698,28.6877,-98.5698.28.6877,2698,6.7216,52,ATASCOSA
2362,2699,-98.5598,28.6877,-98.5598.28.6877,2699,6.7698,52,ATASCOSA
2363,2700,-98.5498,28.6877,-98.5498.28.6877,2700,6.3186,52,ATASCOSA
2364,2702,-98.5298,28.6877,-98.5298.28.6877,2702,6.5216,52,ATASCOSA
2365,2703,-98.5198,28.6877,-98.5198.28.6877,2703,6.7698,52,ATASCOSA
2366,2704,-98.5098,28.6877,-98.5098.28.6877,2704,6.7698,52,ATASCOSA
2367,2705,-98.4998,28.6877,-98.4998.28.6877,2705,6.2544,52,ATASCOSA
2368,2706,-98.4898,28.6877,-98.4898.28.6877,2706,6.73,52,ATASCOSA
2369,2707,-98.4798,28.6877,-98.4798.28.6877,2707,6.926,71,ATASCOSA
2370,2708,-98.4698,28.6877,-98.4698.28.6877,2708,6.6026,71,ATASCOSA
2371,2709,-98.4598,28.6877,-98.4598.28.6877,2709,12.4024,71,ATASCOSA
2372,2710,-98.4398,28.6877,-98.4398.28.6877,2710,12.4024,52,ATASCOSA
2373,2711,-98.4298,28.6877,-98.4298.28.6877,2711,12.9852,52,ATASCOSA
2374,2712,-98.4198,28.6877,-98.4198.28.6877,2712,12.4024,52,ATASCOSA
2375,2713,-98.4098,28.6877,-98.4098.28.6877,2713,12.9852,52,ATASCOSA
2376,2714,-98.3998,28.6877,-98.3998.28.6877,2714,12.4024,52,ATASCOSA
2377,2715,-98.3898,28.6877,-98.3898.28.6877,2715,12.9852,52,ATASCOSA
2378,2716,-98.3798,28.6877,-98.3798.28.6877,2716,12.8292,52,ATASCOSA
2379,2717,-98.3698,28.6877,-98.3698.28.6877,2717,13.181,71,ATASCOSA
2380,2718,-98.3598,28.6877,-98.3598.28.6877,2718,13.181,81,ATASCOSA
2381,2719,-98.3498,28.6877,-98.3498.28.6877,2719,12.5498,81,ATASCOSA
2382,2720,-98.3398,28.6877,-98.3398.28.6877,2720,12.5498,52,ATASCOSA
2383,2721,-98.3298,28.6877,-98.3298.28.6877,2721,13.2286,71,ATASCOSA
2384,2722,-98.3198,28.6877,-98.3198.28.6877,2722,12.5356,71,ATASCOSA
2385,2723,-98.3098,28.6877,-98.3098.28.6877,2723,12.5498,52,ATASCOSA
2386,2724,-98.2998,28.6877,-98.2998.28.6877,2724,8.836,52,ATASCOSA
2387,2725,-98.2898,28.6877,-98.2898.28.6877,2725,8.836,52,ATASCOSA
2388,2726,-98.2798,28.6877,-98.2798.28.6877,2726,8.8112,52,ATASCOSA
2389,2727,-98.2698,28.6877,-98.2698.28.6877,2727,12.8616,52,ATASCOSA
2390,2728,-98.2598,28.6877,-98.2598.28.6877,2728,8.8112,81,ATASCOSA
2391,2729,-98.2498,28.6877,-98.2498.28.6877,2729,13.7448,81,ATASCOSA
2392,2730,-98.2398,28.6877,-98.2398.28.6877,2730,13.5,81,ATASCOSA
2393,2731,-98.7998,28.6777,-98.7998.28.6777,2731,11.381,52,ATASCOSA
2394,2732,-98.7898,28.6777,-98.7898.28.6777,2732,11.381,52,ATASCOSA
2395,2733,-98.7798,28.6777,-98.7798.28.6777,2733,11.4426,81,ATASCOSA
2396,2734,-98.7698,28.6777,-98.7698.28.6777,2734,11.7182,52,ATASCOSA
2397,2735,-98.7598,28.6777,-98.7598.28.6777,2735,11.1416,52,ATASCOSA
2398,2736,-98.7498,28.6777,-98.7498.28.6777,2736,12.3286,82,ATASCOSA
2399,2737,-98.7398,28.6777,-98.7398.28.6777,2737,12.3286,82,ATASCOSA
2400,2738,-98.7298,28.6777,-98.7298.28.6777,2738,12.3286,52,ATASCOSA
2401,2739,-98.7198,28.6777,-98.7198.28.6777,2739,11.9232,81,ATASCOSA
2402,2740,-98.7098,28.6777,-98.7098.28.6777,2740,12.3064,52,ATASCOSA
2403,2741,-98.6998,28.6777,-98.6998.28.6777,2741,11.9232,52,ATASCOSA
2404,2742,-98.6898,28.6777,-98.6898.28.6777,2742,11.562,81,ATASCOSA
2405,2743,-98.6798,28.6777,-98.6798.28.6777,2743,11.562,52,ATASCOSA
2406,2744,-98.6698,28.6777,-98.6698.28.6777,2744,11.562,52,ATASCOSA
2407,2745,-98.6598,28.6777,-98.6598.28.6777,2745,11.562,52,ATASCOSA
2408,2747,-98.6398,28.6777,-98.6398.28.6777,2747,12.1412,71,ATASCOSA
2409,2748,-98.6298,28.6777,-98.6298.28.6777,2748,13.0372,52,ATASCOSA
2410,2749,-98.6198,28.6777,-98.6198.28.6777,2749,12.5726,52,ATASCOSA
2411,2750,-98.6098,28.6777,-98.6098.28.6777,2750,5.6488,52,ATASCOSA
2412,2751,-98.5998,28.6777,-98.5998.28.6777,2751,6.6172,52,ATASCOSA
