RunID, LON, LAT,tag,YIELD,land cover
2421,-98.2798,28.7377,-98.2798.28.7377,8.0632,71
2422,-98.2698,28.7377,-98.2698.28.7377,8.427,52
2423,-98.2598,28.7377,-98.2598.28.7377,11.8476,52
2424,-98.2498,28.7377,-98.2498.28.7377,8.7862,81
2426,-98.2298,28.7377,-98.2298.28.7377,12.8238,52
2427,-98.2198,28.7377,-98.2198.28.7377,8.7862,52
2428,-98.2098,28.7377,-98.2098.28.7377,13.6974,82
2429,-98.1998,28.7377,-98.1998.28.7377,12.5358,71
2430,-98.1898,28.7377,-98.1898.28.7377,12.7496,71
2431,-98.1798,28.7377,-98.1798.28.7377,12.7496,82
2432,-98.1698,28.7377,-98.1698.28.7377,12.5358,81
2433,-98.7998,28.7277,-98.7998.28.7277,4.7232,81
2434,-98.7898,28.7277,-98.7898.28.7277,4.7232,52
2436,-98.7698,28.7277,-98.7698.28.7277,4.4786,82
2437,-98.7598,28.7277,-98.7598.28.7277,3.9482,52
2438,-98.7498,28.7277,-98.7498.28.7277,4.0138,52
2440,-98.7298,28.7277,-98.7298.28.7277,4.0138,52
2441,-98.7198,28.7277,-98.7198.28.7277,4.0138,52
2442,-98.7098,28.7277,-98.7098.28.7277,4.0138,52
2443,-98.6998,28.7277,-98.6998.28.7277,4.5622,52
2445,-98.6798,28.7277,-98.6798.28.7277,4.0266,52
2446,-98.6698,28.7277,-98.6698.28.7277,4.0344,52
2447,-98.6598,28.7277,-98.6598.28.7277,4.526,52
2448,-98.6498,28.7277,-98.6498.28.7277,4.514,52
2449,-98.6398,28.7277,-98.6398.28.7277,4.5532,52
2450,-98.6298,28.7277,-98.6298.28.7277,4.1694,52
2452,-98.6098,28.7277,-98.6098.28.7277,4.3244,52
2453,-98.5998,28.7277,-98.5998.28.7277,4.3244,81
2454,-98.5898,28.7277,-98.5898.28.7277,3.8704,71
2456,-98.5698,28.7277,-98.5698.28.7277,4.2806,81
2457,-98.5598,28.7277,-98.5598.28.7277,4.2828,52
2458,-98.5498,28.7277,-98.5498.28.7277,4.2828,52
2459,-98.5398,28.7277,-98.5398.28.7277,4.3284,52
2460,-98.5298,28.7277,-98.5298.28.7277,3.9914,52
2461,-98.5198,28.7277,-98.5198.28.7277,3.9914,81
2462,-98.5098,28.7277,-98.5098.28.7277,3.9914,71
2464,-98.4898,28.7277,-98.4898.28.7277,11.306,71
2465,-98.4798,28.7277,-98.4798.28.7277,12.1772,52
2466,-98.4698,28.7277,-98.4698.28.7277,12.1772,71
2467,-98.4598,28.7277,-98.4598.28.7277,11.537,71
2469,-98.4398,28.7277,-98.4398.28.7277,11.431,52
2470,-98.4298,28.7277,-98.4298.28.7277,11.306,52
2471,-98.4198,28.7277,-98.4198.28.7277,12.1772,81
2472,-98.4098,28.7277,-98.4098.28.7277,11.7202,71
2473,-98.3998,28.7277,-98.3998.28.7277,11.24,71
2474,-98.3898,28.7277,-98.3898.28.7277,11.7202,31
2475,-98.3798,28.7277,-98.3798.28.7277,11.1976,31
2476,-98.3698,28.7277,-98.3698.28.7277,12.171,52
2477,-98.3598,28.7277,-98.3598.28.7277,12.2528,71
2478,-98.3498,28.7277,-98.3498.28.7277,11.8806,52
2482,-98.3098,28.7277,-98.3098.28.7277,12.3104,52
2483,-98.2998,28.7277,-98.2998.28.7277,12.5452,52
2485,-98.2798,28.7277,-98.2798.28.7277,12.7472,81
2487,-98.2598,28.7277,-98.2598.28.7277,8.4268,52
2488,-98.2498,28.7277,-98.2498.28.7277,12.556,52
2489,-98.2398,28.7277,-98.2398.28.7277,12.7494,52
2490,-98.2298,28.7277,-98.2298.28.7277,12.7494,52
2491,-98.2098,28.7277,-98.2098.28.7277,11.389,31
2492,-98.1998,28.7277,-98.1998.28.7277,12.7494,31
2493,-98.1898,28.7277,-98.1898.28.7277,12.7494,81
2494,-98.1798,28.7277,-98.1798.28.7277,12.7494,82
2495,-98.7998,28.7177,-98.7998.28.7177,4.3344,52
2497,-98.7798,28.7177,-98.7798.28.7177,3.9544,52
2498,-98.7698,28.7177,-98.7698.28.7177,4.4414,82
2499,-98.7598,28.7177,-98.7598.28.7177,3.9622,81
2500,-98.7498,28.7177,-98.7498.28.7177,4.0344,52
2501,-98.7398,28.7177,-98.7398.28.7177,4.0138,71
2502,-98.7298,28.7177,-98.7298.28.7177,4.1692,52
2503,-98.7198,28.7177,-98.7198.28.7177,4.0138,52
2505,-98.6998,28.7177,-98.6998.28.7177,4.514,52
2506,-98.6898,28.7177,-98.6898.28.7177,4.514,81
2507,-98.6798,28.7177,-98.6798.28.7177,4.1692,81
2508,-98.6698,28.7177,-98.6698.28.7177,4.503,90
2509,-98.6598,28.7177,-98.6598.28.7177,4.514,52
2510,-98.6498,28.7177,-98.6498.28.7177,4.6152,52
2511,-98.6398,28.7177,-98.6398.28.7177,4.1692,52
2512,-98.6298,28.7177,-98.6298.28.7177,4.5096,52
2513,-98.6198,28.7177,-98.6198.28.7177,3.8702,81
2514,-98.6098,28.7177,-98.6098.28.7177,4.3248,81
2515,-98.5998,28.7177,-98.5998.28.7177,4.3284,81
2516,-98.5898,28.7177,-98.5898.28.7177,3.8702,52
2517,-98.5798,28.7177,-98.5798.28.7177,4.3548,52
2518,-98.5698,28.7177,-98.5698.28.7177,4.3514,52
2519,-98.5598,28.7177,-98.5598.28.7177,4.3144,52
2520,-98.5498,28.7177,-98.5498.28.7177,4.2826,81
2521,-98.5398,28.7177,-98.5398.28.7177,4.2826,71
2522,-98.5298,28.7177,-98.5298.28.7177,3.9912,52
2523,-98.5198,28.7177,-98.5198.28.7177,3.9912,71
2524,-98.5098,28.7177,-98.5098.28.7177,4.5282,52
2525,-98.4998,28.7177,-98.4998.28.7177,4.1174,71
2526,-98.4898,28.7177,-98.4898.28.7177,4.1174,52
2527,-98.4798,28.7177,-98.4798.28.7177,11.7204,52
2529,-98.4598,28.7177,-98.4598.28.7177,11.6242,71
2530,-98.4498,28.7177,-98.4498.28.7177,12.1774,52
2531,-98.4398,28.7177,-98.4398.28.7177,11.3044,52
2532,-98.4298,28.7177,-98.4298.28.7177,12.1774,52
2533,-98.4198,28.7177,-98.4198.28.7177,11.3044,71
2534,-98.4098,28.7177,-98.4098.28.7177,11.3044,71
2535,-98.3998,28.7177,-98.3998.28.7177,11.3044,31
2536,-98.3898,28.7177,-98.3898.28.7177,11.3044,31
2537,-98.3798,28.7177,-98.3798.28.7177,11.5276,71
2538,-98.3698,28.7177,-98.3698.28.7177,12.1068,52
2539,-98.3598,28.7177,-98.3598.28.7177,12.1056,52
2540,-98.3498,28.7177,-98.3498.28.7177,11.747,52
2542,-98.3298,28.7177,-98.3298.28.7177,12.2806,52
2543,-98.3198,28.7177,-98.3198.28.7177,12.2806,71
2544,-98.3098,28.7177,-98.3098.28.7177,11.61,81
2545,-98.2998,28.7177,-98.2998.28.7177,12.4272,81
2546,-98.2898,28.7177,-98.2898.28.7177,8.4268,52
2547,-98.2798,28.7177,-98.2798.28.7177,8.4268,52
2548,-98.2698,28.7177,-98.2698.28.7177,11.6268,52
2549,-98.2598,28.7177,-98.2598.28.7177,8.4268,52
2550,-98.2498,28.7177,-98.2498.28.7177,12.8236,81
2551,-98.2398,28.7177,-98.2398.28.7177,8.7862,81
2552,-98.2298,28.7177,-98.2298.28.7177,12.5556,81
2553,-98.2198,28.7177,-98.2198.28.7177,11.3888,81
2554,-98.2098,28.7177,-98.2098.28.7177,11.3888,81
2555,-98.1998,28.7177,-98.1998.28.7177,12.5354,81
2556,-98.7998,28.7077,-98.7998.28.7077,10.7462,52
2558,-98.7798,28.7077,-98.7798.28.7077,10.7462,82
2559,-98.7698,28.7077,-98.7698.28.7077,10.6954,90
2560,-98.7598,28.7077,-98.7598.28.7077,10.3416,81
2561,-98.7498,28.7077,-98.7498.28.7077,4.0134,52
2562,-98.7398,28.7077,-98.7398.28.7077,4.0134,52
2563,-98.7298,28.7077,-98.7298.28.7077,4.0134,52
2564,-98.7198,28.7077,-98.7198.28.7077,4.0342,52
2565,-98.7098,28.7077,-98.7098.28.7077,4.0134,52
2566,-98.6998,28.7077,-98.6998.28.7077,4.0134,52
2567,-98.6898,28.7077,-98.6898.28.7077,4.0134,52
2568,-98.6798,28.7077,-98.6798.28.7077,4.1692,52
2569,-98.6698,28.7077,-98.6698.28.7077,4.1692,52
2570,-98.6598,28.7077,-98.6598.28.7077,4.514,81
2571,-98.6498,28.7077,-98.6498.28.7077,4.5806,52
2572,-98.6398,28.7077,-98.6398.28.7077,4.7574,52
2573,-98.6298,28.7077,-98.6298.28.7077,4.5622,52
2574,-98.6198,28.7077,-98.6198.28.7077,3.8702,52
2575,-98.6098,28.7077,-98.6098.28.7077,4.3548,90
2576,-98.5998,28.7077,-98.5998.28.7077,4.3646,52
2577,-98.5898,28.7077,-98.5898.28.7077,4.1898,81
2579,-98.5698,28.7077,-98.5698.28.7077,4.3514,82
2580,-98.5598,28.7077,-98.5598.28.7077,4.3284,82
2581,-98.5498,28.7077,-98.5498.28.7077,4.3144,81
2582,-98.5398,28.7077,-98.5398.28.7077,4.298,71
2583,-98.5298,28.7077,-98.5298.28.7077,4.2826,52
2584,-98.5198,28.7077,-98.5198.28.7077,4.3248,71
2586,-98.4998,28.7077,-98.4998.28.7077,4.458,52
2587,-98.4898,28.7077,-98.4898.28.7077,3.9858,71
2588,-98.4798,28.7077,-98.4798.28.7077,11.3254,71
2589,-98.4698,28.7077,-98.4698.28.7077,11.2394,71
2590,-98.4598,28.7077,-98.4598.28.7077,11.6242,52
2591,-98.4498,28.7077,-98.4498.28.7077,11.6804,52
2593,-98.4298,28.7077,-98.4298.28.7077,11.2394,52
2594,-98.4198,28.7077,-98.4198.28.7077,11.6804,52
2595,-98.4098,28.7077,-98.4098.28.7077,10.3036,52
2596,-98.3998,28.7077,-98.3998.28.7077,11.2394,52
2597,-98.3898,28.7077,-98.3898.28.7077,11.2394,52
2598,-98.3798,28.7077,-98.3798.28.7077,12.177,52
2599,-98.3698,28.7077,-98.3698.28.7077,12.772,52
2600,-98.3598,28.7077,-98.3598.28.7077,11.895,52
2602,-98.3398,28.7077,-98.3398.28.7077,12.772,52
2603,-98.3298,28.7077,-98.3298.28.7077,11.8808,52
2605,-98.3098,28.7077,-98.3098.28.7077,12.545,52
2606,-98.2998,28.7077,-98.2998.28.7077,12.1742,71
2607,-98.2898,28.7077,-98.2898.28.7077,8.102,52
2608,-98.2798,28.7077,-98.2798.28.7077,10.6494,52
2609,-98.2698,28.7077,-98.2698.28.7077,8.0632,52
2610,-98.2598,28.7077,-98.2598.28.7077,11.6284,52
2611,-98.2498,28.7077,-98.2498.28.7077,12.8236,71
2612,-98.2398,28.7077,-98.2398.28.7077,13.6972,71
2613,-98.2298,28.7077,-98.2298.28.7077,11.3886,71
2614,-98.2198,28.7077,-98.2198.28.7077,12.535,52
2615,-98.2098,28.7077,-98.2098.28.7077,12.7486,82
2616,-98.7998,28.6977,-98.7998.28.6977,10.4926,52
2617,-98.7898,28.6977,-98.7898.28.6977,10.4926,52
2618,-98.7798,28.6977,-98.7798.28.6977,10.6566,52
2619,-98.7698,28.6977,-98.7698.28.6977,10.8164,52
2621,-98.7498,28.6977,-98.7498.28.6977,11.1432,81
2622,-98.7398,28.6977,-98.7398.28.6977,11.1432,81
2623,-98.7298,28.6977,-98.7298.28.6977,10.5698,52
2624,-98.7198,28.6977,-98.7198.28.6977,10.7814,52
2625,-98.7098,28.6977,-98.7098.28.6977,4.0132,52
2626,-98.6998,28.6977,-98.6998.28.6977,4.0132,52
2627,-98.6898,28.6977,-98.6898.28.6977,4.0132,52
2628,-98.6798,28.6977,-98.6798.28.6977,4.516,52
2629,-98.6698,28.6977,-98.6698.28.6977,4.1692,52
2630,-98.6598,28.6977,-98.6598.28.6977,4.541,81
2632,-98.6398,28.6977,-98.6398.28.6977,4.7572,52
2633,-98.6298,28.6977,-98.6298.28.6977,4.0132,52
2634,-98.6198,28.6977,-98.6198.28.6977,3.8402,52
2635,-98.6098,28.6977,-98.6098.28.6977,4.3282,52
2636,-98.5998,28.6977,-98.5998.28.6977,4.3548,52
2637,-98.5898,28.6977,-98.5898.28.6977,4.3642,90
2638,-98.5798,28.6977,-98.5798.28.6977,4.3548,52
2639,-98.5698,28.6977,-98.5698.28.6977,4.3352,52
2640,-98.5598,28.6977,-98.5598.28.6977,4.1896,52
2641,-98.5498,28.6977,-98.5498.28.6977,4.3514,81
2642,-98.5398,28.6977,-98.5398.28.6977,4.3548,52
2643,-98.5298,28.6977,-98.5298.28.6977,4.2824,52
2645,-98.5098,28.6977,-98.5098.28.6977,4.528,52
2646,-98.4998,28.6977,-98.4998.28.6977,4.4172,52
2647,-98.4898,28.6977,-98.4898.28.6977,4.458,52
2648,-98.4798,28.6977,-98.4798.28.6977,4.6938,52
2649,-98.4698,28.6977,-98.4698.28.6977,12.1762,52
2651,-98.4498,28.6977,-98.4498.28.6977,11.237,71
2652,-98.4398,28.6977,-98.4398.28.6977,11.237,52
2653,-98.4298,28.6977,-98.4298.28.6977,11.237,52
2655,-98.4098,28.6977,-98.4098.28.6977,11.237,52
2656,-98.3998,28.6977,-98.3998.28.6977,11.237,52
2657,-98.3898,28.6977,-98.3898.28.6977,11.237,52
2658,-98.3798,28.6977,-98.3798.28.6977,11.6238,52
2659,-98.3698,28.6977,-98.3698.28.6977,10.681,52
2660,-98.3598,28.6977,-98.3598.28.6977,12.7722,52
2661,-98.3498,28.6977,-98.3498.28.6977,12.7722,52
2662,-98.3398,28.6977,-98.3398.28.6977,12.2614,52
2663,-98.3298,28.6977,-98.3298.28.6977,12.2798,52
2664,-98.3198,28.6977,-98.3198.28.6977,11.601,90
2665,-98.3098,28.6977,-98.3098.28.6977,11.61,52
2666,-98.2998,28.6977,-98.2998.28.6977,12.1712,31
2667,-98.2898,28.6977,-98.2898.28.6977,8.1018,52
2668,-98.2798,28.6977,-98.2798.28.6977,11.6282,31
2669,-98.2698,28.6977,-98.2698.28.6977,8.4266,52
2670,-98.2598,28.6977,-98.2598.28.6977,11.7844,71
2671,-98.2498,28.6977,-98.2498.28.6977,12.555,52
2672,-98.2398,28.6977,-98.2398.28.6977,12.5352,52
2673,-98.2298,28.6977,-98.2298.28.6977,12.7488,81
2675,-98.7998,28.6877,-98.7998.28.6877,10.4926,52
2676,-98.7898,28.6877,-98.7898.28.6877,10.4926,52
2677,-98.7798,28.6877,-98.7798.28.6877,10.4332,52
2678,-98.7698,28.6877,-98.7698.28.6877,10.5542,52
2679,-98.7598,28.6877,-98.7598.28.6877,10.5542,81
2680,-98.7498,28.6877,-98.7498.28.6877,11.04,81
2681,-98.7398,28.6877,-98.7398.28.6877,10.9406,81
2682,-98.7298,28.6877,-98.7298.28.6877,11.0546,71
2683,-98.7198,28.6877,-98.7198.28.6877,11.3994,71
2684,-98.7098,28.6877,-98.7098.28.6877,10.5698,52
2685,-98.6998,28.6877,-98.6998.28.6877,10.5698,52
2686,-98.6898,28.6877,-98.6898.28.6877,10.5698,52
2687,-98.6798,28.6877,-98.6798.28.6877,10.8704,52
2688,-98.6698,28.6877,-98.6698.28.6877,11.0546,52
2689,-98.6598,28.6877,-98.6598.28.6877,4.2266,82
2690,-98.6498,28.6877,-98.6498.28.6877,4.5088,90
2691,-98.6398,28.6877,-98.6398.28.6877,4.5186,52
2692,-98.6298,28.6877,-98.6298.28.6877,4.7886,52
2693,-98.6198,28.6877,-98.6198.28.6877,3.8412,52
2694,-98.6098,28.6877,-98.6098.28.6877,4.3638,52
2695,-98.5998,28.6877,-98.5998.28.6877,4.3546,52
2697,-98.5798,28.6877,-98.5798.28.6877,4.3546,81
2698,-98.5698,28.6877,-98.5698.28.6877,4.3352,52
2699,-98.5598,28.6877,-98.5598.28.6877,4.3546,52
2700,-98.5498,28.6877,-98.5498.28.6877,4.1666,52
2702,-98.5298,28.6877,-98.5298.28.6877,4.1894,52
2703,-98.5198,28.6877,-98.5198.28.6877,4.3546,52
2704,-98.5098,28.6877,-98.5098.28.6877,4.3546,52
2705,-98.4998,28.6877,-98.4998.28.6877,4.245,52
2706,-98.4898,28.6877,-98.4898.28.6877,4.5188,52
2707,-98.4798,28.6877,-98.4798.28.6877,4.694,71
2708,-98.4698,28.6877,-98.4698.28.6877,4.4168,71
2709,-98.4598,28.6877,-98.4598.28.6877,11.2392,71
2710,-98.4398,28.6877,-98.4398.28.6877,11.2392,52
2711,-98.4298,28.6877,-98.4298.28.6877,11.6798,52
2712,-98.4198,28.6877,-98.4198.28.6877,11.2392,52
2713,-98.4098,28.6877,-98.4098.28.6877,11.6798,52
2714,-98.3998,28.6877,-98.3998.28.6877,11.2392,52
2715,-98.3898,28.6877,-98.3898.28.6877,11.6798,52
2716,-98.3798,28.6877,-98.3798.28.6877,11.543,52
2717,-98.3698,28.6877,-98.3698.28.6877,12.0656,71
2718,-98.3598,28.6877,-98.3598.28.6877,12.0656,81
2719,-98.3498,28.6877,-98.3498.28.6877,11.8802,81
2720,-98.3398,28.6877,-98.3398.28.6877,11.8802,52
2721,-98.3298,28.6877,-98.3298.28.6877,12.2612,71
2722,-98.3198,28.6877,-98.3198.28.6877,11.6008,71
2723,-98.3098,28.6877,-98.3098.28.6877,11.8802,52
2724,-98.2998,28.6877,-98.2998.28.6877,8.1018,52
2725,-98.2898,28.6877,-98.2898.28.6877,8.1018,52
2726,-98.2798,28.6877,-98.2798.28.6877,8.0632,52
2727,-98.2698,28.6877,-98.2698.28.6877,11.7846,52
2728,-98.2598,28.6877,-98.2598.28.6877,8.0632,81
2729,-98.2498,28.6877,-98.2498.28.6877,12.7488,81
2730,-98.2398,28.6877,-98.2398.28.6877,12.535,81
2731,-98.7998,28.6777,-98.7998.28.6777,10.4926,52
2732,-98.7898,28.6777,-98.7898.28.6777,10.4926,52
2733,-98.7798,28.6777,-98.7798.28.6777,10.5542,81
2734,-98.7698,28.6777,-98.7698.28.6777,10.4902,52
2735,-98.7598,28.6777,-98.7598.28.6777,10.341,52
2736,-98.7498,28.6777,-98.7498.28.6777,10.964,82
2737,-98.7398,28.6777,-98.7398.28.6777,10.964,82
2738,-98.7298,28.6777,-98.7298.28.6777,10.964,52
2739,-98.7198,28.6777,-98.7198.28.6777,10.8708,81
2740,-98.7098,28.6777,-98.7098.28.6777,11.1172,52
2741,-98.6998,28.6777,-98.6998.28.6777,10.8708,52
2742,-98.6898,28.6777,-98.6898.28.6777,10.5698,81
2743,-98.6798,28.6777,-98.6798.28.6777,10.5698,52
2744,-98.6698,28.6777,-98.6698.28.6777,10.5698,52
2745,-98.6598,28.6777,-98.6598.28.6777,10.5698,52
2747,-98.6398,28.6777,-98.6398.28.6777,10.8112,71
2748,-98.6298,28.6777,-98.6298.28.6777,11.7158,52
2749,-98.6198,28.6777,-98.6198.28.6777,11.2942,52
2750,-98.6098,28.6777,-98.6098.28.6777,3.844,52
2751,-98.5998,28.6777,-98.5998.28.6777,4.2802,52
2752,-98.5898,28.6777,-98.5898.28.6777,4.3352,81
2754,-98.5698,28.6777,-98.5698.28.6777,4.1894,52
2755,-98.5598,28.6777,-98.5598.28.6777,4.3546,52
2756,-98.5498,28.6777,-98.5498.28.6777,4.376,52
2757,-98.5398,28.6777,-98.5398.28.6777,4.5316,52
2758,-98.5298,28.6777,-98.5298.28.6777,4.3546,52
2759,-98.5198,28.6777,-98.5198.28.6777,4.2802,52
2760,-98.5098,28.6777,-98.5098.28.6777,4.2802,71
2761,-98.4998,28.6777,-98.4998.28.6777,4.4166,52
2762,-98.4898,28.6777,-98.4898.28.6777,4.2448,71
2763,-98.4798,28.6777,-98.4798.28.6777,4.4916,71
2764,-98.4698,28.6777,-98.4698.28.6777,4.4166,71
2765,-98.4598,28.6777,-98.4598.28.6777,11.6804,52
2766,-98.4498,28.6777,-98.4498.28.6777,12.1766,52
2767,-98.4398,28.6777,-98.4398.28.6777,11.3254,52
2768,-98.4298,28.6777,-98.4298.28.6777,11.238,52
2769,-98.4198,28.6777,-98.4198.28.6777,11.238,52
2770,-98.4098,28.6777,-98.4098.28.6777,11.6804,52
2771,-98.3998,28.6777,-98.3998.28.6777,11.238,71
2772,-98.3898,28.6777,-98.3898.28.6777,11.238,11
2773,-98.3798,28.6777,-98.3798.28.6777,12.1766,81
2774,-98.3698,28.6777,-98.3698.28.6777,12.2588,81
2775,-98.3598,28.6777,-98.3598.28.6777,12.2588,52
2776,-98.3498,28.6777,-98.3498.28.6777,12.7716,52
2777,-98.3398,28.6777,-98.3398.28.6777,11.7304,52
2778,-98.3298,28.6777,-98.3298.28.6777,12.2786,81
2779,-98.3198,28.6777,-98.3198.28.6777,12.545,90
2780,-98.3098,28.6777,-98.3098.28.6777,8.4464,52
2781,-98.2998,28.6777,-98.2998.28.6777,11.659,52
2783,-98.2798,28.6777,-98.2798.28.6777,8.0632,52
2784,-98.2698,28.6777,-98.2698.28.6777,11.7844,52
2785,-98.2598,28.6777,-98.2598.28.6777,11.7844,52
2786,-98.2498,28.6777,-98.2498.28.6777,12.7484,52
2787,-98.7998,28.6677,-98.7998.28.6677,10.4898,52
2788,-98.7898,28.6677,-98.7898.28.6677,10.4898,81
2789,-98.7798,28.6677,-98.7798.28.6677,10.405,52
2790,-98.7698,28.6677,-98.7698.28.6677,10.405,52
2791,-98.7598,28.6677,-98.7598.28.6677,11.2848,52
2792,-98.7498,28.6677,-98.7498.28.6677,10.7666,81
2793,-98.7398,28.6677,-98.7398.28.6677,10.6342,81
2794,-98.7298,28.6677,-98.7298.28.6677,10.57,52
2795,-98.7198,28.6677,-98.7198.28.6677,11.0718,81
2796,-98.7098,28.6677,-98.7098.28.6677,10.8702,52
2797,-98.6998,28.6677,-98.6998.28.6677,10.8702,52
2798,-98.6898,28.6677,-98.6898.28.6677,11.143,52
2799,-98.6798,28.6677,-98.6798.28.6677,10.8116,52
2800,-98.6698,28.6677,-98.6698.28.6677,10.8116,52
2801,-98.6598,28.6677,-98.6598.28.6677,11.1322,81
2802,-98.6498,28.6677,-98.6498.28.6677,11.1322,52
2803,-98.6398,28.6677,-98.6398.28.6677,11.1168,52
2805,-98.6198,28.6677,-98.6198.28.6677,11.2938,52
2807,-98.5998,28.6677,-98.5998.28.6677,10.9806,52
2808,-98.5898,28.6677,-98.5898.28.6677,11.3468,52
2809,-98.5798,28.6677,-98.5798.28.6677,11.3958,52
2810,-98.5698,28.6677,-98.5698.28.6677,4.364,52
2811,-98.5598,28.6677,-98.5598.28.6677,4.3278,81
2812,-98.5498,28.6677,-98.5498.28.6677,4.3544,52
2813,-98.5398,28.6677,-98.5398.28.6677,4.3544,52
2814,-98.5198,28.6677,-98.5198.28.6677,4.3544,52
2815,-98.5098,28.6677,-98.5098.28.6677,4.3544,52
2816,-98.4998,28.6677,-98.4998.28.6677,4.4166,71
2817,-98.4898,28.6677,-98.4898.28.6677,4.4166,71
2818,-98.4798,28.6677,-98.4798.28.6677,4.4174,71
2820,-98.4598,28.6677,-98.4598.28.6677,4.4166,52
2821,-98.4498,28.6677,-98.4498.28.6677,11.3254,52
2822,-98.4398,28.6677,-98.4398.28.6677,11.3254,52
2823,-98.4298,28.6677,-98.4298.28.6677,11.2396,52
2824,-98.4198,28.6677,-98.4198.28.6677,11.2396,81
2825,-98.4098,28.6677,-98.4098.28.6677,10.303,52
2826,-98.3998,28.6677,-98.3998.28.6677,11.2396,52
2827,-98.3898,28.6677,-98.3898.28.6677,11.6794,52
2828,-98.3798,28.6677,-98.3798.28.6677,11.6794,81
2829,-98.3698,28.6677,-98.3698.28.6677,12.7714,81
2830,-98.3598,28.6677,-98.3598.28.6677,12.1726,52
2831,-98.3498,28.6677,-98.3498.28.6677,12.1726,52
2832,-98.3398,28.6677,-98.3398.28.6677,12.7714,52
2833,-98.3298,28.6677,-98.3298.28.6677,12.1726,52
2835,-98.3098,28.6677,-98.3098.28.6677,8.1018,52
2836,-98.2998,28.6677,-98.2998.28.6677,12.2584,52
2837,-98.2898,28.6677,-98.2898.28.6677,8.1018,52
2838,-98.2798,28.6677,-98.2798.28.6677,11.8062,52
2839,-98.2698,28.6677,-98.2698.28.6677,10.6492,52
2840,-98.7998,28.6577,-98.7998.28.6577,10.405,52
2841,-98.7898,28.6577,-98.7898.28.6577,10.405,52
2842,-98.7798,28.6577,-98.7798.28.6577,10.405,52
2843,-98.7698,28.6577,-98.7698.28.6577,10.405,52
2846,-98.7398,28.6577,-98.7398.28.6577,11.7156,52
2847,-98.7298,28.6577,-98.7298.28.6577,11.7156,81
2848,-98.7198,28.6577,-98.7198.28.6577,11.7156,81
2849,-98.7098,28.6577,-98.7098.28.6577,10.87,52
2850,-98.6998,28.6577,-98.6998.28.6577,11.0722,81
2851,-98.6898,28.6577,-98.6898.28.6577,10.87,52
2853,-98.6698,28.6577,-98.6698.28.6577,11.1282,52
2854,-98.6598,28.6577,-98.6598.28.6577,11.5168,52
2855,-98.6498,28.6577,-98.6498.28.6577,10.8108,52
2856,-98.6398,28.6577,-98.6398.28.6577,11.0542,52
2857,-98.6298,28.6577,-98.6298.28.6577,11.117,52
2858,-98.6198,28.6577,-98.6198.28.6577,11.2428,52
2859,-98.6098,28.6577,-98.6098.28.6577,11.2618,52
2860,-98.5998,28.6577,-98.5998.28.6577,10.946,52
2861,-98.5898,28.6577,-98.5898.28.6577,10.8692,52
2862,-98.5798,28.6577,-98.5798.28.6577,10.683,81
2863,-98.5698,28.6577,-98.5698.28.6577,11.4232,52
2864,-98.5598,28.6577,-98.5598.28.6577,11.2618,82
2865,-98.5498,28.6577,-98.5498.28.6577,11.3958,81
2866,-98.5398,28.6577,-98.5398.28.6577,11.3472,52
2867,-98.5298,28.6577,-98.5298.28.6577,10.9804,52
2868,-98.5198,28.6577,-98.5198.28.6577,4.3544,52
2869,-98.5098,28.6577,-98.5098.28.6577,4.2802,52
2870,-98.4998,28.6577,-98.4998.28.6577,4.416,71
2871,-98.4898,28.6577,-98.4898.28.6577,3.4082,71
2872,-98.4798,28.6577,-98.4798.28.6577,4.5186,81
2873,-98.4698,28.6577,-98.4698.28.6577,4.416,71
2874,-98.4598,28.6577,-98.4598.28.6577,4.416,52
2875,-98.4498,28.6577,-98.4498.28.6577,4.416,52
2877,-98.4298,28.6577,-98.4298.28.6577,11.239,52
2878,-98.4198,28.6577,-98.4198.28.6577,11.239,52
2879,-98.4098,28.6577,-98.4098.28.6577,11.6796,52
2880,-98.3998,28.6577,-98.3998.28.6577,11.239,52
2881,-98.3898,28.6577,-98.3898.28.6577,11.6236,52
2882,-98.3798,28.6577,-98.3798.28.6577,11.6236,52
2883,-98.3698,28.6577,-98.3698.28.6577,12.258,52
2884,-98.3598,28.6577,-98.3598.28.6577,12.2792,52
2885,-98.3498,28.6577,-98.3498.28.6577,8.1014,52
2887,-98.3298,28.6577,-98.3298.28.6577,8.1014,52
2888,-98.3198,28.6577,-98.3198.28.6577,12.261,81
2889,-98.3098,28.6577,-98.3098.28.6577,12.5448,71
2890,-98.2998,28.6577,-98.2998.28.6577,12.2512,52
2891,-98.2898,28.6577,-98.2898.28.6577,12.258,52
2892,-98.2798,28.6577,-98.2798.28.6577,11.6584,52
2893,-98.7998,28.6477,-98.7998.28.6477,10.404,52
2894,-98.7898,28.6477,-98.7898.28.6477,10.404,52
2895,-98.3298,28.6477,-98.3298.28.6477,8.1014,52
2896,-98.3198,28.6477,-98.3198.28.6477,8.1014,52
2899,-98.2898,28.6477,-98.2898.28.6477,11.806,52
2900,-98.3298,28.6377,-98.3298.28.6377,11.88,52
2901,-98.3198,28.6377,-98.3198.28.6377,11.88,52
2902,-98.3098,28.6377,-98.3098.28.6377,12.2792,52
2903,-98.3298,28.6277,-98.3298.28.6277,12.1702,52
2905,-98.3298,28.6177,-98.3298.28.6177,8.3778,52
