index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,p
1902,2196,-98.5298,28.7677,-98.5298.28.7677,2196,4.6198,52,ATASCOSA,1
1903,2197,-98.5198,28.7677,-98.5198.28.7677,2197,10.0522,52,ATASCOSA,1
1904,2198,-98.5098,28.7677,-98.5098.28.7677,2198,10.1072,52,ATASCOSA,1
1905,2199,-98.4998,28.7677,-98.4998.28.7677,2199,10.8226,81,ATASCOSA,1
1906,2200,-98.4898,28.7677,-98.4898.28.7677,2200,11.8198,52,ATASCOSA,1
1907,2201,-98.4798,28.7677,-98.4798.28.7677,2201,11.1472,52,ATASCOSA,1
1908,2202,-98.4698,28.7677,-98.4698.28.7677,2202,11.8198,52,ATASCOSA,1
1909,2203,-98.4598,28.7677,-98.4598.28.7677,2203,11.8198,52,ATASCOSA,1
1910,2204,-98.4498,28.7677,-98.4498.28.7677,2204,10.1708,52,ATASCOSA,1
1911,2205,-98.4398,28.7677,-98.4398.28.7677,2205,11.2054,52,ATASCOSA,1
1912,2206,-98.4298,28.7677,-98.4298.28.7677,2206,10.1708,52,ATASCOSA,1
1913,2207,-98.4198,28.7677,-98.4198.28.7677,2207,11.1472,52,ATASCOSA,1
1914,2208,-98.4098,28.7677,-98.4098.28.7677,2208,11.0096,52,ATASCOSA,1
1915,2210,-98.3898,28.7677,-98.3898.28.7677,2210,11.8198,52,ATASCOSA,1
1916,2211,-98.3798,28.7677,-98.3798.28.7677,2211,11.0638,52,ATASCOSA,1
1917,2212,-98.3698,28.7677,-98.3698.28.7677,2212,11.6604,52,ATASCOSA,1
1918,2213,-98.3598,28.7677,-98.3598.28.7677,2213,11.9818,71,ATASCOSA,1
1919,2214,-98.3498,28.7677,-98.3498.28.7677,2214,10.0716,31,ATASCOSA,1
1920,2215,-98.3398,28.7677,-98.3398.28.7677,2215,7.0288,52,ATASCOSA,1
1921,2216,-98.3298,28.7677,-98.3298.28.7677,2216,12.2724,52,ATASCOSA,1
1922,2217,-98.3198,28.7677,-98.3198.28.7677,2217,12.0178,52,ATASCOSA,1
1923,2218,-98.3098,28.7677,-98.3098.28.7677,2218,12.0178,52,ATASCOSA,1
1924,2219,-98.2998,28.7677,-98.2998.28.7677,2219,12.0006,81,ATASCOSA,1
1925,2221,-98.2798,28.7677,-98.2798.28.7677,2221,12.257,52,ATASCOSA,1
1926,2222,-98.2698,28.7677,-98.2698.28.7677,2222,12.264,52,ATASCOSA,1
1927,2223,-98.2598,28.7677,-98.2598.28.7677,2223,12.808,71,ATASCOSA,1
1928,2224,-98.2498,28.7677,-98.2498.28.7677,2224,12.6116,52,ATASCOSA,1
1929,2225,-98.2398,28.7677,-98.2398.28.7677,2225,12.796,52,ATASCOSA,1
1930,2226,-98.2298,28.7677,-98.2298.28.7677,2226,12.796,52,ATASCOSA,1
1931,2227,-98.2198,28.7677,-98.2198.28.7677,2227,11.8934,52,ATASCOSA,1
1932,2228,-98.2098,28.7677,-98.2098.28.7677,2228,13.3762,52,ATASCOSA,1
1933,2229,-98.1998,28.7677,-98.1998.28.7677,2229,12.6492,71,ATASCOSA,1
1934,2230,-98.1898,28.7677,-98.1898.28.7677,2230,12.6116,82,ATASCOSA,1
1935,2231,-98.1798,28.7677,-98.1798.28.7677,2231,12.2794,52,ATASCOSA,1
1936,2232,-98.1698,28.7677,-98.1698.28.7677,2232,12.6116,52,ATASCOSA,1
1937,2233,-98.1598,28.7677,-98.1598.28.7677,2233,12.2794,81,ATASCOSA,1
1938,2234,-98.1498,28.7677,-98.1498.28.7677,2234,12.6116,52,ATASCOSA,1
1939,2235,-98.1398,28.7677,-98.1398.28.7677,2235,12.6116,82,ATASCOSA,1
1940,2236,-98.1298,28.7677,-98.1298.28.7677,2236,12.6116,52,ATASCOSA,1
1941,2238,-98.7898,28.7577,-98.7898.28.7577,2238,4.3526,52,ATASCOSA,1
1942,2239,-98.7798,28.7577,-98.7798.28.7577,2239,4.3526,52,ATASCOSA,1
1943,2240,-98.7698,28.7577,-98.7698.28.7577,2240,4.3526,52,ATASCOSA,1
1944,2241,-98.7598,28.7577,-98.7598.28.7577,2241,4.3526,52,ATASCOSA,1
1945,2242,-98.7498,28.7577,-98.7498.28.7577,2242,5.459,52,ATASCOSA,1
1946,2243,-98.7398,28.7577,-98.7398.28.7577,2243,5.459,52,ATASCOSA,1
1947,2244,-98.7298,28.7577,-98.7298.28.7577,2244,5.3612,81,ATASCOSA,1
1948,2245,-98.7198,28.7577,-98.7198.28.7577,2245,5.3612,52,ATASCOSA,1
1949,2246,-98.7098,28.7577,-98.7098.28.7577,2246,6.1228,52,ATASCOSA,1
1950,2247,-98.6998,28.7577,-98.6998.28.7577,2247,4.5126,81,ATASCOSA,1
1951,2248,-98.6898,28.7577,-98.6898.28.7577,2248,4.5164,81,ATASCOSA,1
1952,2249,-98.6798,28.7577,-98.6798.28.7577,2249,5.459,52,ATASCOSA,1
1953,2250,-98.6698,28.7577,-98.6698.28.7577,2250,5.2746,31,ATASCOSA,1
1954,2251,-98.6598,28.7577,-98.6598.28.7577,2251,4.5164,52,ATASCOSA,1
1955,2252,-98.6498,28.7577,-98.6498.28.7577,2252,5.3612,81,ATASCOSA,1
1956,2253,-98.6398,28.7577,-98.6398.28.7577,2253,5.4598,52,ATASCOSA,1
1957,2254,-98.6298,28.7577,-98.6298.28.7577,2254,5.654,52,ATASCOSA,1
1958,2255,-98.6198,28.7577,-98.6198.28.7577,2255,4.6198,52,ATASCOSA,1
1959,2256,-98.6098,28.7577,-98.6098.28.7577,2256,5.5602,52,ATASCOSA,1
1960,2257,-98.5998,28.7577,-98.5998.28.7577,2257,5.5812,71,ATASCOSA,1
1961,2258,-98.5898,28.7577,-98.5898.28.7577,2258,5.7948,52,ATASCOSA,1
1962,2259,-98.5798,28.7577,-98.5798.28.7577,2259,5.7948,52,ATASCOSA,1
1963,2260,-98.5698,28.7577,-98.5698.28.7577,2260,5.631,52,ATASCOSA,1
1964,2261,-98.5598,28.7577,-98.5598.28.7577,2261,5.468,52,ATASCOSA,1
1965,2262,-98.5498,28.7577,-98.5498.28.7577,2262,4.6198,52,ATASCOSA,1
1966,2263,-98.5398,28.7577,-98.5398.28.7577,2263,5.631,81,ATASCOSA,1
1967,2264,-98.5298,28.7577,-98.5298.28.7577,2264,5.631,52,ATASCOSA,1
1968,2265,-98.5198,28.7577,-98.5198.28.7577,2265,5.8968,52,ATASCOSA,1
1969,2266,-98.5098,28.7577,-98.5098.28.7577,2266,10.5812,52,ATASCOSA,1
1970,2267,-98.4998,28.7577,-98.4998.28.7577,2267,11.3208,52,ATASCOSA,1
1971,2268,-98.4898,28.7577,-98.4898.28.7577,2268,10.3036,52,ATASCOSA,1
1972,2269,-98.4798,28.7577,-98.4798.28.7577,2269,10.3036,90,ATASCOSA,1
1973,2270,-98.4698,28.7577,-98.4698.28.7577,2270,10.9212,52,ATASCOSA,1
1974,2271,-98.4598,28.7577,-98.4598.28.7577,2271,11.8194,52,ATASCOSA,1
1975,2272,-98.4498,28.7577,-98.4498.28.7577,2272,10.3036,52,ATASCOSA,1
1976,2273,-98.4398,28.7577,-98.4398.28.7577,2273,10.7616,52,ATASCOSA,1
1977,2274,-98.4298,28.7577,-98.4298.28.7577,2274,10.6224,52,ATASCOSA,1
1978,2275,-98.4198,28.7577,-98.4198.28.7577,2275,10.8226,52,ATASCOSA,1
1979,2276,-98.4098,28.7577,-98.4098.28.7577,2276,10.8226,52,ATASCOSA,1
1980,2277,-98.3998,28.7577,-98.3998.28.7577,2277,11.0094,52,ATASCOSA,1
1981,2278,-98.3898,28.7577,-98.3898.28.7577,2278,10.7616,52,ATASCOSA,1
1982,2280,-98.3698,28.7577,-98.3698.28.7577,2280,12.019,52,ATASCOSA,1
1983,2281,-98.3598,28.7577,-98.3598.28.7577,2281,11.6602,31,ATASCOSA,1
1984,2282,-98.3498,28.7577,-98.3498.28.7577,2282,11.6602,52,ATASCOSA,1
1985,2283,-98.3398,28.7577,-98.3398.28.7577,2283,11.6602,52,ATASCOSA,1
1986,2284,-98.3298,28.7577,-98.3298.28.7577,2284,11.9812,52,ATASCOSA,1
1987,2285,-98.3198,28.7577,-98.3198.28.7577,2285,12.2694,52,ATASCOSA,1
1988,2286,-98.3098,28.7577,-98.3098.28.7577,2286,11.4098,71,ATASCOSA,1
1989,2288,-98.2898,28.7577,-98.2898.28.7577,2288,12.257,52,ATASCOSA,1
1990,2289,-98.2798,28.7577,-98.2798.28.7577,2289,11.2684,52,ATASCOSA,1
1991,2290,-98.2698,28.7577,-98.2698.28.7577,2290,12.808,52,ATASCOSA,1
1992,2291,-98.2598,28.7577,-98.2598.28.7577,2291,10.0536,52,ATASCOSA,1
1993,2292,-98.2498,28.7577,-98.2498.28.7577,2292,12.2932,52,ATASCOSA,1
1994,2293,-98.2398,28.7577,-98.2398.28.7577,2293,12.2794,52,ATASCOSA,1
1995,2294,-98.2298,28.7577,-98.2298.28.7577,2294,7.2888,52,ATASCOSA,1
1996,2295,-98.2198,28.7577,-98.2198.28.7577,2295,13.376,52,ATASCOSA,1
1997,2296,-98.2098,28.7577,-98.2098.28.7577,2296,13.376,71,ATASCOSA,1
1998,2297,-98.1998,28.7577,-98.1998.28.7577,2297,12.2794,52,ATASCOSA,1
1999,2298,-98.1898,28.7577,-98.1898.28.7577,2298,12.2794,52,ATASCOSA,1
2000,2299,-98.1798,28.7577,-98.1798.28.7577,2299,10.5228,52,ATASCOSA,1
2001,2300,-98.1698,28.7577,-98.1698.28.7577,2300,12.2794,52,ATASCOSA,1
2002,2301,-98.1598,28.7577,-98.1598.28.7577,2301,12.6114,81,ATASCOSA,1
2003,2302,-98.1498,28.7577,-98.1498.28.7577,2302,12.6114,82,ATASCOSA,1
2004,2303,-98.1398,28.7577,-98.1398.28.7577,2303,12.6114,52,ATASCOSA,1
2005,2304,-98.7998,28.7477,-98.7998.28.7477,2304,4.9514,52,ATASCOSA,1
2006,2305,-98.7898,28.7477,-98.7898.28.7477,2305,5.372,52,ATASCOSA,1
2007,2306,-98.7798,28.7477,-98.7798.28.7477,2306,6.2114,81,ATASCOSA,1
2008,2307,-98.7698,28.7477,-98.7698.28.7477,2307,4.9514,52,ATASCOSA,1
2009,2309,-98.7498,28.7477,-98.7498.28.7477,2309,6.3632,52,ATASCOSA,1
2010,2310,-98.7398,28.7477,-98.7398.28.7477,2310,5.521,71,ATASCOSA,1
2011,2311,-98.7298,28.7477,-98.7298.28.7477,2311,5.0962,52,ATASCOSA,1
2012,2312,-98.7198,28.7477,-98.7198.28.7477,2312,6.2502,52,ATASCOSA,1
2013,2313,-98.7098,28.7477,-98.7098.28.7477,2313,6.2502,52,ATASCOSA,1
2014,2314,-98.6998,28.7477,-98.6998.28.7477,2314,5.2526,52,ATASCOSA,1
2015,2315,-98.6898,28.7477,-98.6898.28.7477,2315,5.2636,52,ATASCOSA,1
2016,2316,-98.6798,28.7477,-98.6798.28.7477,2316,6.5594,82,ATASCOSA,1
2017,2317,-98.6698,28.7477,-98.6698.28.7477,2317,5.2526,82,ATASCOSA,1
2018,2318,-98.6598,28.7477,-98.6598.28.7477,2318,6.3632,82,ATASCOSA,1
2019,2319,-98.6498,28.7477,-98.6498.28.7477,2319,6.345,52,ATASCOSA,1
2020,2320,-98.6398,28.7477,-98.6398.28.7477,2320,6.779,52,ATASCOSA,1
2021,2322,-98.6198,28.7477,-98.6198.28.7477,2322,6.278,52,ATASCOSA,1
2022,2323,-98.6098,28.7477,-98.6098.28.7477,2323,5.1516,52,ATASCOSA,1
2023,2324,-98.5998,28.7477,-98.5998.28.7477,2324,5.1516,81,ATASCOSA,1
2024,2325,-98.5898,28.7477,-98.5898.28.7477,2325,6.4726,52,ATASCOSA,1
2025,2326,-98.5798,28.7477,-98.5798.28.7477,2326,5.1516,52,ATASCOSA,1
2026,2327,-98.5698,28.7477,-98.5698.28.7477,2327,5.1516,52,ATASCOSA,1
2027,2328,-98.5598,28.7477,-98.5598.28.7477,2328,6.6348,52,ATASCOSA,1
2028,2329,-98.5498,28.7477,-98.5498.28.7477,2329,6.8214,52,ATASCOSA,1
2029,2330,-98.5398,28.7477,-98.5398.28.7477,2330,6.6348,81,ATASCOSA,1
2030,2331,-98.5298,28.7477,-98.5298.28.7477,2331,5.4776,52,ATASCOSA,1
2031,2332,-98.5198,28.7477,-98.5198.28.7477,2332,5.1516,52,ATASCOSA,1
2032,2333,-98.5098,28.7477,-98.5098.28.7477,2333,5.4776,52,ATASCOSA,1
2033,2334,-98.4998,28.7477,-98.4998.28.7477,2334,10.6298,52,ATASCOSA,1
2034,2335,-98.4898,28.7477,-98.4898.28.7477,2335,11.4746,71,ATASCOSA,1
2035,2336,-98.4798,28.7477,-98.4798.28.7477,2336,11.4746,52,ATASCOSA,1
2036,2337,-98.4698,28.7477,-98.4698.28.7477,2337,11.6262,52,ATASCOSA,1
2037,2338,-98.4598,28.7477,-98.4598.28.7477,2338,12.135,52,ATASCOSA,1
2038,2339,-98.4498,28.7477,-98.4498.28.7477,2339,10.6298,52,ATASCOSA,1
2039,2340,-98.4398,28.7477,-98.4398.28.7477,2340,11.6262,52,ATASCOSA,1
2040,2341,-98.4298,28.7477,-98.4298.28.7477,2341,11.5474,52,ATASCOSA,1
2041,2342,-98.4198,28.7477,-98.4198.28.7477,2342,11.2628,52,ATASCOSA,1
2042,2343,-98.4098,28.7477,-98.4098.28.7477,2343,11.1844,71,ATASCOSA,1
2043,2344,-98.3998,28.7477,-98.3998.28.7477,2344,9.481,52,ATASCOSA,1
2044,2345,-98.3898,28.7477,-98.3898.28.7477,2345,10.5218,52,ATASCOSA,1
2045,2346,-98.3798,28.7477,-98.3798.28.7477,2346,11.5474,71,ATASCOSA,1
2046,2347,-98.3698,28.7477,-98.3698.28.7477,2347,11.422,71,ATASCOSA,1
2047,2348,-98.3598,28.7477,-98.3598.28.7477,2348,12.842,52,ATASCOSA,1
2048,2349,-98.3498,28.7477,-98.3498.28.7477,2349,12.842,52,ATASCOSA,1
2049,2350,-98.3398,28.7477,-98.3398.28.7477,2350,11.6078,52,ATASCOSA,1
2050,2351,-98.3298,28.7477,-98.3298.28.7477,2351,11.913,52,ATASCOSA,1
2051,2352,-98.3198,28.7477,-98.3198.28.7477,2352,12.842,52,ATASCOSA,1
2052,2354,-98.2998,28.7477,-98.2998.28.7477,2354,11.9844,52,ATASCOSA,1
2053,2355,-98.2898,28.7477,-98.2898.28.7477,2355,11.7926,31,ATASCOSA,1
2054,2356,-98.2798,28.7477,-98.2798.28.7477,2356,12.8392,90,ATASCOSA,1
2055,2357,-98.2698,28.7477,-98.2698.28.7477,2357,12.2708,81,ATASCOSA,1
2056,2358,-98.2598,28.7477,-98.2598.28.7477,2358,11.1218,52,ATASCOSA,1
2057,2359,-98.2498,28.7477,-98.2498.28.7477,2359,7.6882,52,ATASCOSA,1
2058,2360,-98.2398,28.7477,-98.2398.28.7477,2360,7.28,52,ATASCOSA,1
2059,2361,-98.2298,28.7477,-98.2298.28.7477,2361,7.28,52,ATASCOSA,1
2060,2362,-98.2198,28.7477,-98.2198.28.7477,2362,13.121,82,ATASCOSA,1
2061,2363,-98.2098,28.7477,-98.2098.28.7477,2363,12.964,81,ATASCOSA,1
2062,2364,-98.1998,28.7477,-98.1998.28.7477,2364,12.5988,52,ATASCOSA,1
2063,2365,-98.1898,28.7477,-98.1898.28.7477,2365,12.6078,81,ATASCOSA,1
2064,2366,-98.1798,28.7477,-98.1798.28.7477,2366,12.964,81,ATASCOSA,1
2065,2367,-98.1698,28.7477,-98.1698.28.7477,2367,12.964,82,ATASCOSA,1
2066,2368,-98.1598,28.7477,-98.1598.28.7477,2368,13.6172,82,ATASCOSA,1
2067,2369,-98.7998,28.7377,-98.7998.28.7377,2369,7.0446,31,ATASCOSA,1
2068,2370,-98.7898,28.7377,-98.7898.28.7377,2370,6.324,52,ATASCOSA,1
2069,2371,-98.7798,28.7377,-98.7798.28.7377,2371,6.2116,81,ATASCOSA,1
2070,2372,-98.7698,28.7377,-98.7698.28.7377,2372,4.9516,81,ATASCOSA,1
2071,2373,-98.7598,28.7377,-98.7598.28.7377,2373,4.9516,81,ATASCOSA,1
2072,2375,-98.7398,28.7377,-98.7398.28.7377,2375,5.0964,52,ATASCOSA,1
2073,2376,-98.7298,28.7377,-98.7298.28.7377,2376,5.2638,52,ATASCOSA,1
2074,2377,-98.7198,28.7377,-98.7198.28.7377,2377,5.5212,52,ATASCOSA,1
2075,2378,-98.7098,28.7377,-98.7098.28.7377,2378,6.695,81,ATASCOSA,1
2076,2379,-98.6998,28.7377,-98.6998.28.7377,2379,6.3634,52,ATASCOSA,1
2077,2380,-98.6898,28.7377,-98.6898.28.7377,2380,7.0984,52,ATASCOSA,1
2078,2381,-98.6798,28.7377,-98.6798.28.7377,2381,7.0984,52,ATASCOSA,1
2079,2382,-98.6698,28.7377,-98.6698.28.7377,2382,6.3634,52,ATASCOSA,1
2080,2383,-98.6598,28.7377,-98.6598.28.7377,2383,6.3846,82,ATASCOSA,1
2081,2384,-98.6498,28.7377,-98.6498.28.7377,2384,6.3456,82,ATASCOSA,1
2082,2385,-98.6398,28.7377,-98.6398.28.7377,2385,6.3456,81,ATASCOSA,1
2083,2386,-98.6298,28.7377,-98.6298.28.7377,2386,7.0984,71,ATASCOSA,1
2084,2387,-98.6198,28.7377,-98.6198.28.7377,2387,6.1496,52,ATASCOSA,1
2085,2388,-98.6098,28.7377,-98.6098.28.7377,2388,5.1518,52,ATASCOSA,1
2086,2389,-98.5998,28.7377,-98.5998.28.7377,2389,6.4728,81,ATASCOSA,1
2087,2390,-98.5898,28.7377,-98.5898.28.7377,2390,6.4728,52,ATASCOSA,1
2088,2391,-98.5798,28.7377,-98.5798.28.7377,2391,5.1518,71,ATASCOSA,1
2089,2392,-98.5698,28.7377,-98.5698.28.7377,2392,6.4728,52,ATASCOSA,1
2090,2393,-98.5598,28.7377,-98.5598.28.7377,2393,5.478,52,ATASCOSA,1
2091,2394,-98.5498,28.7377,-98.5498.28.7377,2394,6.8218,52,ATASCOSA,1
2092,2395,-98.5398,28.7377,-98.5398.28.7377,2395,6.6636,81,ATASCOSA,1
2093,2397,-98.5198,28.7377,-98.5198.28.7377,2397,5.478,81,ATASCOSA,1
2094,2398,-98.5098,28.7377,-98.5098.28.7377,2398,5.478,52,ATASCOSA,1
2095,2399,-98.4998,28.7377,-98.4998.28.7377,2399,10.6292,71,ATASCOSA,1
2096,2401,-98.4798,28.7377,-98.4798.28.7377,2401,10.6292,71,ATASCOSA,1
2097,2402,-98.4698,28.7377,-98.4698.28.7377,2402,11.4776,52,ATASCOSA,1
2098,2404,-98.4498,28.7377,-98.4498.28.7377,2404,11.4746,52,ATASCOSA,1
2099,2405,-98.4398,28.7377,-98.4398.28.7377,2405,11.4746,71,ATASCOSA,1
2100,2406,-98.4298,28.7377,-98.4298.28.7377,2406,11.5726,52,ATASCOSA,1
2101,2407,-98.4198,28.7377,-98.4198.28.7377,2407,11.184,71,ATASCOSA,1
2102,2408,-98.4098,28.7377,-98.4098.28.7377,2408,11.2628,71,ATASCOSA,1
2103,2409,-98.3998,28.7377,-98.3998.28.7377,2409,11.5726,71,ATASCOSA,1
2104,2410,-98.3898,28.7377,-98.3898.28.7377,2410,11.421,31,ATASCOSA,1
2105,2411,-98.3798,28.7377,-98.3798.28.7377,2411,11.5474,71,ATASCOSA,1
2106,2412,-98.3698,28.7377,-98.3698.28.7377,2412,11.9126,71,ATASCOSA,1
2107,2413,-98.3598,28.7377,-98.3598.28.7377,2413,12.8418,52,ATASCOSA,1
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,11.1412,52,ATASCOSA,1
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,11.9126,52,ATASCOSA,1
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,11.9126,52,ATASCOSA,1
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,11.9126,71,ATASCOSA,1
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,9.912,52,ATASCOSA,1
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,12.3058,52,ATASCOSA,1
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,6.776,71,ATASCOSA,1
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,7.17,52,ATASCOSA,1
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,11.122,52,ATASCOSA,1
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,7.6878,81,ATASCOSA,1
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,12.5598,52,ATASCOSA,1
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,7.6878,52,ATASCOSA,1
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,13.617,82,ATASCOSA,1
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,12.6078,71,ATASCOSA,1
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,12.9636,71,ATASCOSA,1
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,12.9636,82,ATASCOSA,1
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,12.6078,81,ATASCOSA,1
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,7.0448,81,ATASCOSA,1
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,7.0448,52,ATASCOSA,1
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,6.4114,82,ATASCOSA,1
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,4.9514,52,ATASCOSA,1
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,5.0964,52,ATASCOSA,1
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,5.0964,52,ATASCOSA,1
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,5.0964,52,ATASCOSA,1
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,5.0964,52,ATASCOSA,1
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,6.5592,52,ATASCOSA,1
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,5.2526,52,ATASCOSA,1
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,5.2638,52,ATASCOSA,1
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,6.6412,52,ATASCOSA,1
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,6.6076,52,ATASCOSA,1
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,6.6968,52,ATASCOSA,1
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,5.5208,52,ATASCOSA,1
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,6.2782,52,ATASCOSA,1
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,6.2782,81,ATASCOSA,1
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,5.1518,71,ATASCOSA,1
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,6.6636,81,ATASCOSA,1
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,6.6354,52,ATASCOSA,1
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,6.6354,52,ATASCOSA,1
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,6.2562,52,ATASCOSA,1
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,5.478,52,ATASCOSA,1
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,5.478,81,ATASCOSA,1
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,5.478,71,ATASCOSA,1
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,10.6292,71,ATASCOSA,1
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,12.1344,52,ATASCOSA,1
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,12.1344,71,ATASCOSA,1
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,11.4776,71,ATASCOSA,1
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,11.272,52,ATASCOSA,1
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,10.6292,52,ATASCOSA,1
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,12.1344,81,ATASCOSA,1
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,11.6262,71,ATASCOSA,1
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,11.184,71,ATASCOSA,1
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,11.6262,31,ATASCOSA,1
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,10.5214,31,ATASCOSA,1
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,12.2128,52,ATASCOSA,1
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,12.1968,71,ATASCOSA,1
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,11.1412,52,ATASCOSA,1
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,11.8892,52,ATASCOSA,1
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,12.3424,52,ATASCOSA,1
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,12.8392,81,ATASCOSA,1
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,7.17,52,ATASCOSA,1
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,12.5982,52,ATASCOSA,1
2169,2489,-98.2398,28.7277,-98.2398.28.7277,2489,12.9632,52,ATASCOSA,1
2170,2490,-98.2298,28.7277,-98.2298.28.7277,2490,12.9632,52,ATASCOSA,1
2171,2491,-98.2098,28.7277,-98.2098.28.7277,2491,10.7406,31,ATASCOSA,1
2172,2492,-98.1998,28.7277,-98.1998.28.7277,2492,12.9632,31,ATASCOSA,1
2173,2493,-98.1898,28.7277,-98.1898.28.7277,2493,12.9632,81,ATASCOSA,1
2174,2494,-98.1798,28.7277,-98.1798.28.7277,2494,12.9632,82,ATASCOSA,1
2175,2495,-98.7998,28.7177,-98.7998.28.7177,2495,6.0876,52,ATASCOSA,1
2176,2497,-98.7798,28.7177,-98.7798.28.7177,2497,5.1004,52,ATASCOSA,1
2177,2498,-98.7698,28.7177,-98.7698.28.7177,2498,6.3238,82,ATASCOSA,1
2178,2499,-98.7598,28.7177,-98.7598.28.7177,2499,5.1078,81,ATASCOSA,1
2179,2500,-98.7498,28.7177,-98.7498.28.7177,2500,5.2638,52,ATASCOSA,1
2180,2501,-98.7398,28.7177,-98.7398.28.7177,2501,5.0962,71,ATASCOSA,1
2181,2502,-98.7298,28.7177,-98.7298.28.7177,2502,5.5208,52,ATASCOSA,1
2182,2503,-98.7198,28.7177,-98.7198.28.7177,2503,5.0962,52,ATASCOSA,1
2183,2505,-98.6998,28.7177,-98.6998.28.7177,2505,6.6076,52,ATASCOSA,1
2184,2506,-98.6898,28.7177,-98.6898.28.7177,2506,6.6076,81,ATASCOSA,1
2185,2507,-98.6798,28.7177,-98.6798.28.7177,2507,5.5208,81,ATASCOSA,1
2186,2508,-98.6698,28.7177,-98.6698.28.7177,2508,6.5694,90,ATASCOSA,1
2187,2509,-98.6598,28.7177,-98.6598.28.7177,2509,6.6076,52,ATASCOSA,1
2188,2510,-98.6498,28.7177,-98.6498.28.7177,2510,6.8364,52,ATASCOSA,1
2189,2511,-98.6398,28.7177,-98.6398.28.7177,2511,5.5208,52,ATASCOSA,1
2190,2512,-98.6298,28.7177,-98.6298.28.7177,2512,6.3632,52,ATASCOSA,1
2191,2513,-98.6198,28.7177,-98.6198.28.7177,2513,5.1514,81,ATASCOSA,1
2192,2514,-98.6098,28.7177,-98.6098.28.7177,2514,6.2782,81,ATASCOSA,1
2193,2515,-98.5998,28.7177,-98.5998.28.7177,2515,6.2558,81,ATASCOSA,1
