index,RunID, LON, LAT,tag,Coordinate_ID,check,YIELD,land cover,county,county
1978,2275,-98.4198,28.7577,-98.4198.28.7577,2275,1,9.3786,52,AT_2275,ATASCOSA
1979,2276,-98.4098,28.7577,-98.4098.28.7577,2276,1,9.3786,52,AT_2276,ATASCOSA
1980,2277,-98.3998,28.7577,-98.3998.28.7577,2277,1,10.2378,52,AT_2277,ATASCOSA
1981,2278,-98.3898,28.7577,-98.3898.28.7577,2278,1,9.3792,52,AT_2278,ATASCOSA
1982,2280,-98.3698,28.7577,-98.3698.28.7577,2280,1,10.787,52,AT_2280,ATASCOSA
1983,2281,-98.3598,28.7577,-98.3598.28.7577,2281,1,9.8334,31,AT_2281,ATASCOSA
1984,2282,-98.3498,28.7577,-98.3498.28.7577,2282,1,9.8334,52,AT_2282,ATASCOSA
1985,2283,-98.3398,28.7577,-98.3398.28.7577,2283,1,9.8334,52,AT_2283,ATASCOSA
1986,2284,-98.3298,28.7577,-98.3298.28.7577,2284,1,9.9126,52,AT_2284,ATASCOSA
1987,2285,-98.3198,28.7577,-98.3198.28.7577,2285,1,10.7238,52,AT_2285,ATASCOSA
1988,2286,-98.3098,28.7577,-98.3098.28.7577,2286,1,10.7614,71,AT_2286,ATASCOSA
1989,2288,-98.2898,28.7577,-98.2898.28.7577,2288,1,10.2942,52,AT_2288,ATASCOSA
1990,2289,-98.2798,28.7577,-98.2798.28.7577,2289,1,9.4556,52,AT_2289,ATASCOSA
1991,2290,-98.2698,28.7577,-98.2698.28.7577,2290,1,10.648,52,AT_2290,ATASCOSA
1992,2291,-98.2598,28.7577,-98.2598.28.7577,2291,1,8.4388,52,AT_2291,ATASCOSA
1993,2292,-98.2498,28.7577,-98.2498.28.7577,2292,1,10.2356,52,AT_2292,ATASCOSA
1994,2293,-98.2398,28.7577,-98.2398.28.7577,2293,1,9.672,52,AT_2293,ATASCOSA
1995,2294,-98.2298,28.7577,-98.2298.28.7577,2294,1,7.5904,52,AT_2294,ATASCOSA
1996,2295,-98.2198,28.7577,-98.2198.28.7577,2295,1,10.9928,52,AT_2295,ATASCOSA
1997,2296,-98.2098,28.7577,-98.2098.28.7577,2296,1,10.9928,71,AT_2296,ATASCOSA
1998,2297,-98.1998,28.7577,-98.1998.28.7577,2297,1,9.672,52,AT_2297,ATASCOSA
1999,2298,-98.1898,28.7577,-98.1898.28.7577,2298,1,9.672,52,AT_2298,ATASCOSA
2000,2299,-98.1798,28.7577,-98.1798.28.7577,2299,1,8.6536,52,AT_2299,ATASCOSA
2001,2300,-98.1698,28.7577,-98.1698.28.7577,2300,1,9.672,52,AT_2300,ATASCOSA
2002,2301,-98.1598,28.7577,-98.1598.28.7577,2301,1,9.7418,81,AT_2301,ATASCOSA
2003,2302,-98.1498,28.7577,-98.1498.28.7577,2302,1,9.7418,82,AT_2302,ATASCOSA
2004,2303,-98.1398,28.7577,-98.1398.28.7577,2303,1,9.7418,52,AT_2303,ATASCOSA
2005,2304,-98.7998,28.7477,-98.7998.28.7477,2304,1,1.2086,52,AT_2304,ATASCOSA
2006,2305,-98.7898,28.7477,-98.7898.28.7477,2305,1,1.2918,52,AT_2305,ATASCOSA
2007,2306,-98.7798,28.7477,-98.7798.28.7477,2306,1,1.4512,81,AT_2306,ATASCOSA
2008,2307,-98.7698,28.7477,-98.7698.28.7477,2307,1,1.2086,52,AT_2307,ATASCOSA
2009,2309,-98.7498,28.7477,-98.7498.28.7477,2309,1,1.4512,52,AT_2309,ATASCOSA
2010,2310,-98.7398,28.7477,-98.7398.28.7477,2310,1,1.2918,71,AT_2310,ATASCOSA
2011,2311,-98.7298,28.7477,-98.7298.28.7477,2311,1,1.2086,52,AT_2311,ATASCOSA
2012,2312,-98.7198,28.7477,-98.7198.28.7477,2312,1,1.424,52,AT_2312,ATASCOSA
2013,2313,-98.7098,28.7477,-98.7098.28.7477,2313,1,1.424,52,AT_2313,ATASCOSA
2014,2314,-98.6998,28.7477,-98.6998.28.7477,2314,1,1.2406,52,AT_2314,ATASCOSA
2015,2315,-98.6898,28.7477,-98.6898.28.7477,2315,1,1.2398,52,AT_2315,ATASCOSA
2016,2316,-98.6798,28.7477,-98.6798.28.7477,2316,1,1.5022,82,AT_2316,ATASCOSA
2017,2317,-98.6698,28.7477,-98.6698.28.7477,2317,1,1.2406,82,AT_2317,ATASCOSA
2018,2318,-98.6598,28.7477,-98.6598.28.7477,2318,1,1.4512,82,AT_2318,ATASCOSA
2019,2319,-98.6498,28.7477,-98.6498.28.7477,2319,1,1.4522,52,AT_2319,ATASCOSA
2020,2320,-98.6398,28.7477,-98.6398.28.7477,2320,1,1.5654,52,AT_2320,ATASCOSA
2021,2322,-98.6198,28.7477,-98.6198.28.7477,2322,1,1.4512,52,AT_2322,ATASCOSA
2022,2323,-98.6098,28.7477,-98.6098.28.7477,2323,1,1.2398,52,AT_2323,ATASCOSA
2023,2324,-98.5998,28.7477,-98.5998.28.7477,2324,1,1.2398,81,AT_2324,ATASCOSA
2024,2325,-98.5898,28.7477,-98.5898.28.7477,2325,1,1.5022,52,AT_2325,ATASCOSA
2025,2326,-98.5798,28.7477,-98.5798.28.7477,2326,1,1.2398,52,AT_2326,ATASCOSA
2026,2327,-98.5698,28.7477,-98.5698.28.7477,2327,1,1.2398,52,AT_2327,ATASCOSA
2027,2328,-98.5598,28.7477,-98.5598.28.7477,2328,1,1.5164,52,AT_2328,ATASCOSA
2028,2329,-98.5498,28.7477,-98.5498.28.7477,2329,1,1.5506,52,AT_2329,ATASCOSA
2029,2330,-98.5398,28.7477,-98.5398.28.7477,2330,1,1.5164,81,AT_2330,ATASCOSA
2030,2331,-98.5298,28.7477,-98.5298.28.7477,2331,1,1.2918,52,AT_2331,ATASCOSA
2031,2332,-98.5198,28.7477,-98.5198.28.7477,2332,1,1.2398,52,AT_2332,ATASCOSA
2032,2333,-98.5098,28.7477,-98.5098.28.7477,2333,1,1.2918,52,AT_2333,ATASCOSA
2033,2334,-98.4998,28.7477,-98.4998.28.7477,2334,1,9.6718,52,AT_2334,ATASCOSA
2034,2335,-98.4898,28.7477,-98.4898.28.7477,2335,1,10.2688,71,AT_2335,ATASCOSA
2035,2336,-98.4798,28.7477,-98.4798.28.7477,2336,1,10.2688,52,AT_2336,ATASCOSA
2036,2337,-98.4698,28.7477,-98.4698.28.7477,2337,1,10.2068,52,AT_2337,ATASCOSA
2037,2338,-98.4598,28.7477,-98.4598.28.7477,2338,1,10.5068,52,AT_2338,ATASCOSA
2038,2339,-98.4498,28.7477,-98.4498.28.7477,2339,1,9.6718,52,AT_2339,ATASCOSA
2039,2340,-98.4398,28.7477,-98.4398.28.7477,2340,1,10.2068,52,AT_2340,ATASCOSA
2040,2341,-98.4298,28.7477,-98.4298.28.7477,2341,1,10.2606,52,AT_2341,ATASCOSA
2041,2342,-98.4198,28.7477,-98.4198.28.7477,2342,1,9.3784,52,AT_2342,ATASCOSA
2042,2343,-98.4098,28.7477,-98.4098.28.7477,2343,1,9.3792,71,AT_2343,ATASCOSA
2043,2344,-98.3998,28.7477,-98.3998.28.7477,2344,1,8.7368,52,AT_2344,ATASCOSA
2044,2345,-98.3898,28.7477,-98.3898.28.7477,2345,1,9.8498,52,AT_2345,ATASCOSA
2045,2346,-98.3798,28.7477,-98.3798.28.7477,2346,1,10.2606,71,AT_2346,ATASCOSA
2046,2347,-98.3698,28.7477,-98.3698.28.7477,2347,1,10.0874,71,AT_2347,ATASCOSA
2047,2348,-98.3598,28.7477,-98.3598.28.7477,2348,1,11.0684,52,AT_2348,ATASCOSA
2048,2349,-98.3498,28.7477,-98.3498.28.7477,2349,1,11.0684,52,AT_2349,ATASCOSA
2049,2350,-98.3398,28.7477,-98.3398.28.7477,2350,1,9.605,52,AT_2350,ATASCOSA
2050,2351,-98.3298,28.7477,-98.3298.28.7477,2351,1,9.9118,52,AT_2351,ATASCOSA
2051,2352,-98.3198,28.7477,-98.3198.28.7477,2352,1,11.0684,52,AT_2352,ATASCOSA
2052,2354,-98.2998,28.7477,-98.2998.28.7477,2354,1,10.2588,52,AT_2354,ATASCOSA
2053,2355,-98.2898,28.7477,-98.2898.28.7477,2355,1,10.0724,31,AT_2355,ATASCOSA
2054,2356,-98.2798,28.7477,-98.2798.28.7477,2356,1,10.648,90,AT_2356,ATASCOSA
2055,2357,-98.2698,28.7477,-98.2698.28.7477,2357,1,10.2942,81,AT_2357,ATASCOSA
2056,2358,-98.2598,28.7477,-98.2598.28.7477,2358,1,9.4554,52,AT_2358,ATASCOSA
2057,2359,-98.2498,28.7477,-98.2498.28.7477,2359,1,7.4722,52,AT_2359,ATASCOSA
2058,2360,-98.2398,28.7477,-98.2398.28.7477,2360,1,7.5904,52,AT_2360,ATASCOSA
2059,2361,-98.2298,28.7477,-98.2298.28.7477,2361,1,7.5904,52,AT_2361,ATASCOSA
2060,2362,-98.2198,28.7477,-98.2198.28.7477,2362,1,10.4128,82,AT_2362,ATASCOSA
2061,2363,-98.2098,28.7477,-98.2098.28.7477,2363,1,9.7418,81,AT_2363,ATASCOSA
2062,2364,-98.1998,28.7477,-98.1998.28.7477,2364,1,9.672,52,AT_2364,ATASCOSA
2063,2365,-98.1898,28.7477,-98.1898.28.7477,2365,1,9.4288,81,AT_2365,ATASCOSA
2064,2366,-98.1798,28.7477,-98.1798.28.7477,2366,1,9.7418,81,AT_2366,ATASCOSA
2065,2367,-98.1698,28.7477,-98.1698.28.7477,2367,1,9.7418,82,AT_2367,ATASCOSA
2066,2368,-98.1598,28.7477,-98.1598.28.7477,2368,1,10.9928,82,AT_2368,ATASCOSA
2067,2369,-98.7998,28.7377,-98.7998.28.7377,2369,1,1.6266,31,AT_2369,ATASCOSA
2068,2370,-98.7898,28.7377,-98.7898.28.7377,2370,1,1.4748,52,AT_2370,ATASCOSA
2069,2371,-98.7798,28.7377,-98.7798.28.7377,2371,1,1.4512,81,AT_2371,ATASCOSA
2070,2372,-98.7698,28.7377,-98.7698.28.7377,2372,1,1.2086,81,AT_2372,ATASCOSA
2071,2373,-98.7598,28.7377,-98.7598.28.7377,2373,1,1.2086,81,AT_2373,ATASCOSA
2072,2375,-98.7398,28.7377,-98.7398.28.7377,2375,1,1.2086,52,AT_2375,ATASCOSA
2073,2376,-98.7298,28.7377,-98.7298.28.7377,2376,1,1.2398,52,AT_2376,ATASCOSA
2074,2377,-98.7198,28.7377,-98.7198.28.7377,2377,1,1.2918,52,AT_2377,ATASCOSA
2075,2378,-98.7098,28.7377,-98.7098.28.7377,2378,1,1.5196,81,AT_2378,ATASCOSA
2076,2379,-98.6998,28.7377,-98.6998.28.7377,2379,1,1.4512,52,AT_2379,ATASCOSA
2077,2380,-98.6898,28.7377,-98.6898.28.7377,2380,1,1.5972,52,AT_2380,ATASCOSA
2078,2381,-98.6798,28.7377,-98.6798.28.7377,2381,1,1.5972,52,AT_2381,ATASCOSA
2079,2382,-98.6698,28.7377,-98.6698.28.7377,2382,1,1.4512,52,AT_2382,ATASCOSA
2080,2383,-98.6598,28.7377,-98.6598.28.7377,2383,1,1.4518,82,AT_2383,ATASCOSA
2081,2384,-98.6498,28.7377,-98.6498.28.7377,2384,1,1.4522,82,AT_2384,ATASCOSA
2082,2385,-98.6398,28.7377,-98.6398.28.7377,2385,1,1.4522,81,AT_2385,ATASCOSA
2083,2386,-98.6298,28.7377,-98.6298.28.7377,2386,1,1.5972,71,AT_2386,ATASCOSA
2084,2387,-98.6198,28.7377,-98.6198.28.7377,2387,1,1.424,52,AT_2387,ATASCOSA
2085,2388,-98.6098,28.7377,-98.6098.28.7377,2388,1,1.2398,52,AT_2388,ATASCOSA
2086,2389,-98.5998,28.7377,-98.5998.28.7377,2389,1,1.5022,81,AT_2389,ATASCOSA
2087,2390,-98.5898,28.7377,-98.5898.28.7377,2390,1,1.5022,52,AT_2390,ATASCOSA
2088,2391,-98.5798,28.7377,-98.5798.28.7377,2391,1,1.2398,71,AT_2391,ATASCOSA
2089,2392,-98.5698,28.7377,-98.5698.28.7377,2392,1,1.5022,52,AT_2392,ATASCOSA
2090,2393,-98.5598,28.7377,-98.5598.28.7377,2393,1,1.2918,52,AT_2393,ATASCOSA
2091,2394,-98.5498,28.7377,-98.5498.28.7377,2394,1,1.5506,52,AT_2394,ATASCOSA
2092,2395,-98.5398,28.7377,-98.5398.28.7377,2395,1,1.53,81,AT_2395,ATASCOSA
2093,2397,-98.5198,28.7377,-98.5198.28.7377,2397,1,1.2918,81,AT_2397,ATASCOSA
2094,2398,-98.5098,28.7377,-98.5098.28.7377,2398,1,1.2918,52,AT_2398,ATASCOSA
2095,2399,-98.4998,28.7377,-98.4998.28.7377,2399,1,9.6708,71,AT_2399,ATASCOSA
2096,2401,-98.4798,28.7377,-98.4798.28.7377,2401,1,9.6708,71,AT_2401,ATASCOSA
2097,2402,-98.4698,28.7377,-98.4698.28.7377,2402,1,10.3838,52,AT_2402,ATASCOSA
2098,2404,-98.4498,28.7377,-98.4498.28.7377,2404,1,10.2686,52,AT_2404,ATASCOSA
2099,2405,-98.4398,28.7377,-98.4398.28.7377,2405,1,10.2686,71,AT_2405,ATASCOSA
2100,2406,-98.4298,28.7377,-98.4298.28.7377,2406,1,10.0414,52,AT_2406,ATASCOSA
2101,2407,-98.4198,28.7377,-98.4198.28.7377,2407,1,9.3792,71,AT_2407,ATASCOSA
2102,2408,-98.4098,28.7377,-98.4098.28.7377,2408,1,9.3784,71,AT_2408,ATASCOSA
2103,2409,-98.3998,28.7377,-98.3998.28.7377,2409,1,10.0414,71,AT_2409,ATASCOSA
2104,2410,-98.3898,28.7377,-98.3898.28.7377,2410,1,10.0536,31,AT_2410,ATASCOSA
2105,2411,-98.3798,28.7377,-98.3798.28.7377,2411,1,10.2606,71,AT_2411,ATASCOSA
2106,2412,-98.3698,28.7377,-98.3698.28.7377,2412,1,9.3784,71,AT_2412,ATASCOSA
2107,2413,-98.3598,28.7377,-98.3598.28.7377,2413,1,10.5068,52,AT_2413,ATASCOSA
2108,2414,-98.3498,28.7377,-98.3498.28.7377,2414,1,9.6708,52,AT_2414,ATASCOSA
2109,2415,-98.3398,28.7377,-98.3398.28.7377,2415,1,9.9124,52,AT_2415,ATASCOSA
2110,2416,-98.3298,28.7377,-98.3298.28.7377,2416,1,9.9124,52,AT_2416,ATASCOSA
2111,2417,-98.3198,28.7377,-98.3198.28.7377,2417,1,9.9124,71,AT_2417,ATASCOSA
2112,2418,-98.3098,28.7377,-98.3098.28.7377,2418,1,9.0936,52,AT_2418,ATASCOSA
2113,2419,-98.2998,28.7377,-98.2998.28.7377,2419,1,10.4316,52,AT_2419,ATASCOSA
2114,2421,-98.2798,28.7377,-98.2798.28.7377,2421,1,7.4582,71,AT_2421,ATASCOSA
2115,2422,-98.2698,28.7377,-98.2698.28.7377,2422,1,7.3226,52,AT_2422,ATASCOSA
2116,2423,-98.2598,28.7377,-98.2598.28.7377,2423,1,9.455,52,AT_2423,ATASCOSA
2117,2424,-98.2498,28.7377,-98.2498.28.7377,2424,1,7.4722,81,AT_2424,ATASCOSA
2118,2426,-98.2298,28.7377,-98.2298.28.7377,2426,1,10.2352,52,AT_2426,ATASCOSA
2119,2427,-98.2198,28.7377,-98.2198.28.7377,2427,1,7.4722,52,AT_2427,ATASCOSA
2120,2428,-98.2098,28.7377,-98.2098.28.7377,2428,1,10.9928,82,AT_2428,ATASCOSA
2121,2429,-98.1998,28.7377,-98.1998.28.7377,2429,1,9.4288,71,AT_2429,ATASCOSA
2122,2430,-98.1898,28.7377,-98.1898.28.7377,2430,1,9.7418,71,AT_2430,ATASCOSA
2123,2431,-98.1798,28.7377,-98.1798.28.7377,2431,1,9.7418,82,AT_2431,ATASCOSA
2124,2432,-98.1698,28.7377,-98.1698.28.7377,2432,1,9.4288,81,AT_2432,ATASCOSA
2125,2433,-98.7998,28.7277,-98.7998.28.7277,2433,1,1.6266,81,AT_2433,ATASCOSA
2126,2434,-98.7898,28.7277,-98.7898.28.7277,2434,1,1.6266,52,AT_2434,ATASCOSA
2127,2436,-98.7698,28.7277,-98.7698.28.7277,2436,1,1.502,82,AT_2436,ATASCOSA
2128,2437,-98.7598,28.7277,-98.7598.28.7277,2437,1,1.2086,52,AT_2437,ATASCOSA
2129,2438,-98.7498,28.7277,-98.7498.28.7277,2438,1,1.2086,52,AT_2438,ATASCOSA
2130,2440,-98.7298,28.7277,-98.7298.28.7277,2440,1,1.2086,52,AT_2440,ATASCOSA
2131,2441,-98.7198,28.7277,-98.7198.28.7277,2441,1,1.2086,52,AT_2441,ATASCOSA
2132,2442,-98.7098,28.7277,-98.7098.28.7277,2442,1,1.2086,52,AT_2442,ATASCOSA
2133,2443,-98.6998,28.7277,-98.6998.28.7277,2443,1,1.502,52,AT_2443,ATASCOSA
2134,2445,-98.6798,28.7277,-98.6798.28.7277,2445,1,1.2404,52,AT_2445,ATASCOSA
2135,2446,-98.6698,28.7277,-98.6698.28.7277,2446,1,1.2398,52,AT_2446,ATASCOSA
2136,2447,-98.6598,28.7277,-98.6598.28.7277,2447,1,1.53,52,AT_2447,ATASCOSA
2137,2448,-98.6498,28.7277,-98.6498.28.7277,2448,1,1.5164,52,AT_2448,ATASCOSA
2138,2449,-98.6398,28.7277,-98.6398.28.7277,2449,1,1.5168,52,AT_2449,ATASCOSA
2139,2450,-98.6298,28.7277,-98.6298.28.7277,2450,1,1.2918,52,AT_2450,ATASCOSA
2140,2452,-98.6098,28.7277,-98.6098.28.7277,2452,1,1.4512,52,AT_2452,ATASCOSA
2141,2453,-98.5998,28.7277,-98.5998.28.7277,2453,1,1.4512,81,AT_2453,ATASCOSA
2142,2454,-98.5898,28.7277,-98.5898.28.7277,2454,1,1.2398,71,AT_2454,ATASCOSA
2143,2456,-98.5698,28.7277,-98.5698.28.7277,2456,1,1.53,81,AT_2456,ATASCOSA
2144,2457,-98.5598,28.7277,-98.5598.28.7277,2457,1,1.5164,52,AT_2457,ATASCOSA
2145,2458,-98.5498,28.7277,-98.5498.28.7277,2458,1,1.5164,52,AT_2458,ATASCOSA
2146,2459,-98.5398,28.7277,-98.5398.28.7277,2459,1,1.4522,52,AT_2459,ATASCOSA
2147,2460,-98.5298,28.7277,-98.5298.28.7277,2460,1,1.2918,52,AT_2460,ATASCOSA
2148,2461,-98.5198,28.7277,-98.5198.28.7277,2461,1,1.2918,81,AT_2461,ATASCOSA
2149,2462,-98.5098,28.7277,-98.5098.28.7277,2462,1,1.2918,71,AT_2462,ATASCOSA
2150,2464,-98.4898,28.7277,-98.4898.28.7277,2464,1,9.6714,71,AT_2464,ATASCOSA
2151,2465,-98.4798,28.7277,-98.4798.28.7277,2465,1,10.5068,52,AT_2465,ATASCOSA
2152,2466,-98.4698,28.7277,-98.4698.28.7277,2466,1,10.5068,71,AT_2466,ATASCOSA
2153,2467,-98.4598,28.7277,-98.4598.28.7277,2467,1,10.3838,71,AT_2467,ATASCOSA
2154,2469,-98.4398,28.7277,-98.4398.28.7277,2469,1,10.1726,52,AT_2469,ATASCOSA
2155,2470,-98.4298,28.7277,-98.4298.28.7277,2470,1,9.6714,52,AT_2470,ATASCOSA
2156,2471,-98.4198,28.7277,-98.4198.28.7277,2471,1,10.5068,81,AT_2471,ATASCOSA
2157,2472,-98.4098,28.7277,-98.4098.28.7277,2472,1,10.2064,71,AT_2472,ATASCOSA
2158,2473,-98.3998,28.7277,-98.3998.28.7277,2473,1,9.379,71,AT_2473,ATASCOSA
2159,2474,-98.3898,28.7277,-98.3898.28.7277,2474,1,10.2064,31,AT_2474,ATASCOSA
2160,2475,-98.3798,28.7277,-98.3798.28.7277,2475,1,9.85,31,AT_2475,ATASCOSA
2161,2476,-98.3698,28.7277,-98.3698.28.7277,2476,1,10.0414,52,AT_2476,ATASCOSA
2162,2477,-98.3598,28.7277,-98.3598.28.7277,2477,1,10.2606,71,AT_2477,ATASCOSA
2163,2478,-98.3498,28.7277,-98.3498.28.7277,2478,1,9.6714,52,AT_2478,ATASCOSA
2164,2482,-98.3098,28.7277,-98.3098.28.7277,2482,1,10.7514,52,AT_2482,ATASCOSA
2165,2483,-98.2998,28.7277,-98.2998.28.7277,2483,1,10.7454,52,AT_2483,ATASCOSA
2166,2485,-98.2798,28.7277,-98.2798.28.7277,2485,1,10.6476,81,AT_2485,ATASCOSA
2167,2487,-98.2598,28.7277,-98.2598.28.7277,2487,1,7.3224,52,AT_2487,ATASCOSA
2168,2488,-98.2498,28.7277,-98.2498.28.7277,2488,1,9.672,52,AT_2488,ATASCOSA
2169,2489,-98.2398,28.7277,-98.2398.28.7277,2489,1,9.7418,52,AT_2489,ATASCOSA
2170,2490,-98.2298,28.7277,-98.2298.28.7277,2490,1,9.7418,52,AT_2490,ATASCOSA
2171,2491,-98.2098,28.7277,-98.2098.28.7277,2491,1,8.6534,31,AT_2491,ATASCOSA
2172,2492,-98.1998,28.7277,-98.1998.28.7277,2492,1,9.7418,31,AT_2492,ATASCOSA
2173,2493,-98.1898,28.7277,-98.1898.28.7277,2493,1,9.7418,81,AT_2493,ATASCOSA
2174,2494,-98.1798,28.7277,-98.1798.28.7277,2494,1,9.7418,82,AT_2494,ATASCOSA
2175,2495,-98.7998,28.7177,-98.7998.28.7177,2495,1,1.4238,52,AT_2495,ATASCOSA
2176,2497,-98.7798,28.7177,-98.7798.28.7177,2497,1,1.2404,52,AT_2497,ATASCOSA
2177,2498,-98.7698,28.7177,-98.7698.28.7177,2498,1,1.4748,82,AT_2498,ATASCOSA
2178,2499,-98.7598,28.7177,-98.7598.28.7177,2499,1,1.2398,81,AT_2499,ATASCOSA
2179,2500,-98.7498,28.7177,-98.7498.28.7177,2500,1,1.2398,52,AT_2500,ATASCOSA
2180,2501,-98.7398,28.7177,-98.7398.28.7177,2501,1,1.2086,71,AT_2501,ATASCOSA
2181,2502,-98.7298,28.7177,-98.7298.28.7177,2502,1,1.2918,52,AT_2502,ATASCOSA
2182,2503,-98.7198,28.7177,-98.7198.28.7177,2503,1,1.2086,52,AT_2503,ATASCOSA
2183,2505,-98.6998,28.7177,-98.6998.28.7177,2505,1,1.516,52,AT_2505,ATASCOSA
2184,2506,-98.6898,28.7177,-98.6898.28.7177,2506,1,1.516,81,AT_2506,ATASCOSA
2185,2507,-98.6798,28.7177,-98.6798.28.7177,2507,1,1.2918,81,AT_2507,ATASCOSA
2186,2508,-98.6698,28.7177,-98.6698.28.7177,2508,1,1.5064,90,AT_2508,ATASCOSA
2187,2509,-98.6598,28.7177,-98.6598.28.7177,2509,1,1.516,52,AT_2509,ATASCOSA
2188,2510,-98.6498,28.7177,-98.6498.28.7177,2510,1,1.5506,52,AT_2510,ATASCOSA
2189,2511,-98.6398,28.7177,-98.6398.28.7177,2511,1,1.2918,52,AT_2511,ATASCOSA
2190,2512,-98.6298,28.7177,-98.6298.28.7177,2512,1,1.4512,52,AT_2512,ATASCOSA
2191,2513,-98.6198,28.7177,-98.6198.28.7177,2513,1,1.2398,81,AT_2513,ATASCOSA
2192,2514,-98.6098,28.7177,-98.6098.28.7177,2514,1,1.4512,81,AT_2514,ATASCOSA
2193,2515,-98.5998,28.7177,-98.5998.28.7177,2515,1,1.452,81,AT_2515,ATASCOSA
2194,2516,-98.5898,28.7177,-98.5898.28.7177,2516,1,1.2398,52,AT_2516,ATASCOSA
2195,2517,-98.5798,28.7177,-98.5798.28.7177,2517,1,1.5506,52,AT_2517,ATASCOSA
2196,2518,-98.5698,28.7177,-98.5698.28.7177,2518,1,1.502,52,AT_2518,ATASCOSA
2197,2519,-98.5598,28.7177,-98.5598.28.7177,2519,1,1.53,52,AT_2519,ATASCOSA
2198,2520,-98.5498,28.7177,-98.5498.28.7177,2520,1,1.516,81,AT_2520,ATASCOSA
2199,2521,-98.5398,28.7177,-98.5398.28.7177,2521,1,1.516,71,AT_2521,ATASCOSA
2200,2522,-98.5298,28.7177,-98.5298.28.7177,2522,1,1.2918,52,AT_2522,ATASCOSA
2201,2523,-98.5198,28.7177,-98.5198.28.7177,2523,1,1.2918,71,AT_2523,ATASCOSA
2202,2524,-98.5098,28.7177,-98.5098.28.7177,2524,1,1.597,52,AT_2524,ATASCOSA
2203,2525,-98.4998,28.7177,-98.4998.28.7177,2525,1,1.2918,71,AT_2525,ATASCOSA
2204,2526,-98.4898,28.7177,-98.4898.28.7177,2526,1,1.2918,52,AT_2526,ATASCOSA
2205,2527,-98.4798,28.7177,-98.4798.28.7177,2527,1,10.2064,52,AT_2527,ATASCOSA
2206,2529,-98.4598,28.7177,-98.4598.28.7177,2529,1,10.0416,71,AT_2529,ATASCOSA
2207,2530,-98.4498,28.7177,-98.4498.28.7177,2530,1,10.5064,52,AT_2530,ATASCOSA
2208,2531,-98.4398,28.7177,-98.4398.28.7177,2531,1,9.6718,52,AT_2531,ATASCOSA
2209,2532,-98.4298,28.7177,-98.4298.28.7177,2532,1,10.5064,52,AT_2532,ATASCOSA
2210,2533,-98.4198,28.7177,-98.4198.28.7177,2533,1,9.6718,71,AT_2533,ATASCOSA
2211,2534,-98.4098,28.7177,-98.4098.28.7177,2534,1,9.6718,71,AT_2534,ATASCOSA
2212,2535,-98.3998,28.7177,-98.3998.28.7177,2535,1,9.6718,31,AT_2535,ATASCOSA
2213,2536,-98.3898,28.7177,-98.3898.28.7177,2536,1,9.6718,31,AT_2536,ATASCOSA
2214,2537,-98.3798,28.7177,-98.3798.28.7177,2537,1,10.2684,71,AT_2537,ATASCOSA
2215,2538,-98.3698,28.7177,-98.3698.28.7177,2538,1,10.2684,52,AT_2538,ATASCOSA
2216,2539,-98.3598,28.7177,-98.3598.28.7177,2539,1,10.073,52,AT_2539,ATASCOSA
2217,2540,-98.3498,28.7177,-98.3498.28.7177,2540,1,10.0868,52,AT_2540,ATASCOSA
2218,2542,-98.3298,28.7177,-98.3298.28.7177,2542,1,10.2064,52,AT_2542,ATASCOSA
2219,2543,-98.3198,28.7177,-98.3198.28.7177,2543,1,10.2064,71,AT_2543,ATASCOSA
2220,2544,-98.3098,28.7177,-98.3098.28.7177,2544,1,10.7612,81,AT_2544,ATASCOSA
2221,2545,-98.2998,28.7177,-98.2998.28.7177,2545,1,10.9444,81,AT_2545,ATASCOSA
2222,2546,-98.2898,28.7177,-98.2898.28.7177,2546,1,7.3224,52,AT_2546,ATASCOSA
2223,2547,-98.2798,28.7177,-98.2798.28.7177,2547,1,7.3224,52,AT_2547,ATASCOSA
2224,2548,-98.2698,28.7177,-98.2698.28.7177,2548,1,9.3772,52,AT_2548,ATASCOSA
2225,2549,-98.2598,28.7177,-98.2598.28.7177,2549,1,7.3224,52,AT_2549,ATASCOSA
2226,2550,-98.2498,28.7177,-98.2498.28.7177,2550,1,10.2354,81,AT_2550,ATASCOSA
2227,2551,-98.2398,28.7177,-98.2398.28.7177,2551,1,7.4722,81,AT_2551,ATASCOSA
2228,2552,-98.2298,28.7177,-98.2298.28.7177,2552,1,9.672,81,AT_2552,ATASCOSA
2229,2553,-98.2198,28.7177,-98.2198.28.7177,2553,1,8.6534,81,AT_2553,ATASCOSA
2230,2554,-98.2098,28.7177,-98.2098.28.7177,2554,1,8.6534,81,AT_2554,ATASCOSA
2231,2555,-98.1998,28.7177,-98.1998.28.7177,2555,1,9.4288,81,AT_2555,ATASCOSA
2232,2556,-98.7998,28.7077,-98.7998.28.7077,2556,1,9.5068,52,AT_2556,ATASCOSA
2233,2558,-98.7798,28.7077,-98.7798.28.7077,2558,1,9.5068,82,AT_2558,ATASCOSA
2234,2559,-98.7698,28.7077,-98.7698.28.7077,2559,1,9.7142,90,AT_2559,ATASCOSA
2235,2560,-98.7598,28.7077,-98.7598.28.7077,2560,1,9.0218,81,AT_2560,ATASCOSA
2236,2561,-98.7498,28.7077,-98.7498.28.7077,2561,1,1.2086,52,AT_2561,ATASCOSA
